,addrcode,actual,predicted
0,810103,0.34125986931578955,0.756743536055548
1,810105,0.18845452194736853,0.40714793698707596
2,810106,0.4127812809473685,0.6672166881745291
3,810111,0.37536531073684204,0.7137188944316241
4,810115,0.47970021552631575,0.7044353444402214
5,810116,0.5601704548947368,0.8762683477784667
6,810117,0.28374209394736843,0.5661210384680605
7,810118,0.14390697852631582,1.272065162524091
8,810201,0.1690708410263158,0.08948609160922355
9,810202,0.10503508178947368,0.14342815311058116
10,810203,0.0,0.02047960034486806
11,810204,0.0,0.1554808507095733
12,810205,0.0,0.025328713356817478
13,810206,0.0,0.007762284065587217
14,810303,0.2536461636315789,0.4356645902573617
15,810304,0.0,0.4766652557119613
16,810305,0.5086489085263156,0.3986468181101137
17,810401,0.5220080284736842,0.8052481245750881
18,810402,0.04059199363157895,0.569359751580191
19,810403,0.6732737722105262,1.4321239683824907
20,810404,0.1465788496842105,0.20002566000649363
21,810405,0.1226144676315789,0.44509262049523907
22,810406,0.07425448484210527,0.24535295709072377
23,810407,0.24122275436842108,0.4369748171305922
24,810501,0.4012868959473683,0.21883432479794243
25,810503,0.26592349900000006,0.3186974045886711
26,810504,0.2644802962631579,0.25065900556682325
27,810505,0.4070501076842105,0.45028254904309656
28,810506,0.0,1.3873646580193015
29,810507,0.0,0.1745500082931616
30,810508,0.1419768862222222,0.1221223833086688
31,810509,0.21984786533333334,0.22052287174422122
32,810601,0.1294238161111111,0.2136486962320377
33,810602,0.0,0.0867345924167564
34,810603,0.1202241192222222,0.11045936395373206
35,810604,0.1655409878888889,0.179522576351729
36,810701,0.12233527088888889,0.0829916849229019
37,810702,0.0,0.21480556057649786
38,810703,0.0,1.1797175652875371
39,810704,0.0,0.23731668316844015
40,810801,0.7579313799999998,0.5989827425215893
41,810803,0.056690628,0.2586892370353029
42,810804,0.18233701347368422,0.1355663192818323
43,810805,0.16332530315789476,0.058060902834684264
44,810806,0.08752965073684212,-0.009428120592468206
45,810807,0.05231110542105263,0.08833846837688338
46,810808,0.2129109181052632,0.06619768650804077
