ID,TAM_NAME,Year,Humidity,Rainfall,Temperature,Wind_Speed,subdist_ID
348,ขนาบนาก,2017,86.24931507,4.982191781,27.53287671,3.068493151,801218
349,บางตะพง,2017,86.24931507,4.982191781,27.53287671,3.068493151,801213
350,ควนชุม,2017,86.24931507,4.982191781,27.53287671,3.068493151,801306
351,เชียรเขา,2017,86.24931507,4.982191781,27.53287671,3.068493151,802301
352,ดอนตรอ,2017,86.24931507,4.982191781,27.53287671,3.068493151,802302
353,บ้านเนิน,2017,86.24931507,4.982191781,27.53287671,3.068493151,800605
354,เชียรใหญ่,2017,86.24931507,4.982191781,27.53287671,3.068493151,800601
355,ไสหมาก,2017,86.24931507,4.982191781,27.53287671,3.068493151,800606
356,เสือหึง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800610
357,สวนหลวง,2017,86.24931507,4.982191781,27.53287671,3.068493151,802303
358,ท้องลำเจียก,2017,86.24931507,4.982191781,27.53287671,3.068493151,800607
359,บ้านกลาง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800604
360,ควนพัง,2017,86.24931507,4.982191781,27.53287671,3.068493151,801305
361,ท่าขนาน,2017,86.24931507,4.982191781,27.53287671,3.068493151,800603
362,ท่าซอม,2017,86.24931507,4.982191781,27.53287671,3.068493151,801608
363,ควนเกย,2017,86.24931507,4.982191781,27.53287671,3.068493151,801304
364,เกาะเพชร,2017,86.24931507,4.982191781,27.53287671,3.068493151,801611
365,บางนบ,2017,86.24931507,4.982191781,27.53287671,3.068493151,801607
366,การะเกด,2017,86.24931507,4.982191781,27.53287671,3.068493151,800611
367,ทุ่งโพธิ์,2017,86.24931507,4.982191781,27.53287671,3.068493151,801904
368,ควนหนองคว้า,2017,86.24931507,4.982191781,27.53287671,3.068493151,801903
369,เขาพระบาท,2017,86.24931507,4.982191781,27.53287671,3.068493151,800612
370,แม่เจ้าอยู่หัว,2017,86.24931507,4.982191781,27.53287671,3.068493151,800613
371,หน้าสตน,2017,86.24931507,4.982191781,27.53287671,3.068493151,801602
372,บ้านราม,2017,86.24931507,4.982191781,27.53287671,3.068493151,801606
373,สามตำบล,2017,86.24931507,4.982191781,27.53287671,3.068493151,801906
374,หัวไทร,2017,86.24931507,4.982191781,27.53287671,3.068493151,801601
375,นาหมอบุญ,2017,86.24931507,4.982191781,27.53287671,3.068493151,801905
376,บ้านตูล,2017,86.24931507,4.982191781,27.53287671,3.068493151,800706
377,ทรายขาว,2017,86.24931507,4.982191781,27.53287671,3.068493151,801603
378,บ้านชะอวด,2017,86.24931507,4.982191781,27.53287671,3.068493151,801902
379,บ้านควนมุด,2017,86.24931507,4.982191781,27.53287671,3.068493151,801901
380,ควนหนองหงษ์,2017,86.24931507,4.982191781,27.53287671,3.068493151,800709
381,น้ำตก,2017,86.24931507,4.982191781,27.53287671,3.068493151,800910
382,ชะอวด,2017,86.24931507,4.982191781,27.53287671,3.068493151,800701
383,ท่าประจะ,2017,86.24931507,4.982191781,27.53287671,3.068493151,800703
384,แหลม,2017,86.24931507,4.982191781,27.53287671,3.068493151,801604
385,เขาพระทอง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800710
386,เคร็ง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800704
387,เขาพังไกร,2017,86.24931507,4.982191781,27.53287671,3.068493151,801605
388,ท่าเสม็ด,2017,86.24931507,4.982191781,27.53287671,3.068493151,800702
389,วังอ่าง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800705
390,รามแก้ว,2017,86.24931507,4.982191781,27.53287671,3.068493151,801610
391,เกาะขันธ์,2017,86.24931507,4.982191781,27.53287671,3.068493151,800708
392,ควนชะลิก,2017,86.24931507,4.982191781,27.53287671,3.068493151,801609
393,นางหลง,2017,86.24931507,4.982191781,27.53287671,3.068493151,800711
394,ขอนหาด,2017,86.24931507,4.982191781,27.53287671,3.068493151,800707
395,,2018,85.97692308,4.001615385,27.23269231,8.1,#N/A
396,แหลมตะลุมพุก,2018,85.97692308,4.001615385,27.23269231,8.1,801209
397,ปากนคร,2018,85.97692308,4.001615385,27.23269231,8.1,800107
398,ท่าไร่,2018,85.97692308,4.001615385,27.23269231,8.1,800106
399,ไชยมนตรี,2018,85.97692308,4.001615385,27.23269231,8.1,800113
400,ปากพนังฝั่งตะวันออก,2018,85.97692308,4.001615385,27.23269231,8.1,801214
401,มะม่วงสองต้น,2018,85.97692308,4.001615385,27.23269231,8.1,800114
402,บางจาก,2018,85.97692308,4.001615385,27.23269231,8.1,800119
403,คลองน้อย,2018,85.97692308,4.001615385,27.23269231,8.1,801202
404,นาสาร,2018,85.97692308,4.001615385,27.23269231,8.1,802002
405,ขุนทะเล,2018,85.97692308,4.001615385,27.23269231,8.1,800305
406,ช้างซ้าย,2018,85.97692308,4.001615385,27.23269231,8.1,802004
407,ปากพนังฝั่งตะวันตก,2018,85.97692308,4.001615385,27.23269231,8.1,801210
408,ท่าเรือ,2018,85.97692308,4.001615385,27.23269231,8.1,800122
409,บางพระ,2018,85.97692308,4.001615385,27.23269231,8.1,801212
410,คลองกระบือ,2018,85.97692308,4.001615385,27.23269231,8.1,801205
411,หูล่อง,2018,85.97692308,4.001615385,27.23269231,8.1,801208
412,ชะเมา,2018,85.97692308,4.001615385,27.23269231,8.1,801204
413,นาพรุ,2018,85.97692308,4.001615385,27.23269231,8.1,802001
414,บ้านเพิง,2018,85.97692308,4.001615385,27.23269231,8.1,801215
415,ท้ายสำเภา,2018,85.97692308,4.001615385,27.23269231,8.1,802003
416,เกาะทวด,2018,85.97692308,4.001615385,27.23269231,8.1,801206
417,หินตก,2018,85.97692308,4.001615385,27.23269231,8.1,801302
418,ท่าพญา,2018,85.97692308,4.001615385,27.23269231,8.1,801216
419,บ้านใหม่,2018,85.97692308,4.001615385,27.23269231,8.1,801207
420,ปากแพรก,2018,85.97692308,4.001615385,27.23269231,8.1,800901
421,เสาธง,2018,85.97692308,4.001615385,27.23269231,8.1,801303
422,ป่าระกำ,2018,85.97692308,4.001615385,27.23269231,8.1,801203
423,บางศาลา,2018,85.97692308,4.001615385,27.23269231,8.1,801211
424,ทางพูน,2018,85.97692308,4.001615385,27.23269231,8.1,802304
425,ร่อนพิบูลย์,2018,85.97692308,4.001615385,27.23269231,8.1,801301
426,ขนาบนาก,2018,85.97692308,4.001615385,27.23269231,8.1,801218
427,บางตะพง,2018,85.97692308,4.001615385,27.23269231,8.1,801213
428,ควนชุม,2018,85.97692308,4.001615385,27.23269231,8.1,801306
429,เชียรเขา,2018,85.97692308,4.001615385,27.23269231,8.1,802301
430,ดอนตรอ,2018,85.97692308,4.001615385,27.23269231,8.1,802302
431,บ้านเนิน,2018,85.97692308,4.001615385,27.23269231,8.1,800605
432,เชียรใหญ่,2018,85.97692308,4.001615385,27.23269231,8.1,800601
433,ไสหมาก,2018,85.97692308,4.001615385,27.23269231,8.1,800606
434,เสือหึง,2018,85.97692308,4.001615385,27.23269231,8.1,800610
435,สวนหลวง,2018,85.97692308,4.001615385,27.23269231,8.1,802303
436,ท้องลำเจียก,2018,85.97692308,4.001615385,27.23269231,8.1,800607
437,บ้านกลาง,2018,85.97692308,4.001615385,27.23269231,8.1,800604
438,ควนพัง,2018,85.97692308,4.001615385,27.23269231,8.1,801305
439,ท่าขนาน,2018,85.97692308,4.001615385,27.23269231,8.1,800603
440,ท่าซอม,2018,85.97692308,4.001615385,27.23269231,8.1,801608
441,ควนเกย,2018,85.97692308,4.001615385,27.23269231,8.1,801304
442,เกาะเพชร,2018,85.97692308,4.001615385,27.23269231,8.1,801611
443,บางนบ,2018,85.97692308,4.001615385,27.23269231,8.1,801607
444,การะเกด,2018,85.97692308,4.001615385,27.23269231,8.1,800611
445,ทุ่งโพธิ์,2018,85.97692308,4.001615385,27.23269231,8.1,801904
446,ควนหนองคว้า,2018,85.97692308,4.001615385,27.23269231,8.1,801903
447,เขาพระบาท,2018,85.97692308,4.001615385,27.23269231,8.1,800612
448,แม่เจ้าอยู่หัว,2018,85.97692308,4.001615385,27.23269231,8.1,800613
449,หน้าสตน,2018,85.97692308,4.001615385,27.23269231,8.1,801602
450,บ้านราม,2018,85.97692308,4.001615385,27.23269231,8.1,801606
451,สามตำบล,2018,85.97692308,4.001615385,27.23269231,8.1,801906
452,หัวไทร,2018,85.97692308,4.001615385,27.23269231,8.1,801601
453,นาหมอบุญ,2018,85.97692308,4.001615385,27.23269231,8.1,801905
454,บ้านตูล,2018,85.97692308,4.001615385,27.23269231,8.1,800706
455,ทรายขาว,2018,85.97692308,4.001615385,27.23269231,8.1,801603
456,บ้านชะอวด,2018,85.97692308,4.001615385,27.23269231,8.1,801902
457,บ้านควนมุด,2018,85.97692308,4.001615385,27.23269231,8.1,801901
458,ควนหนองหงษ์,2018,85.97692308,4.001615385,27.23269231,8.1,800709
459,น้ำตก,2018,85.97692308,4.001615385,27.23269231,8.1,800910
460,ชะอวด,2018,85.97692308,4.001615385,27.23269231,8.1,800701
461,ท่าประจะ,2018,85.97692308,4.001615385,27.23269231,8.1,800703
462,แหลม,2018,85.97692308,4.001615385,27.23269231,8.1,801604
463,เขาพระทอง,2018,85.97692308,4.001615385,27.23269231,8.1,800710
464,เคร็ง,2018,85.97692308,4.001615385,27.23269231,8.1,800704
465,เขาพังไกร,2018,85.97692308,4.001615385,27.23269231,8.1,801605
466,ท่าเสม็ด,2018,85.97692308,4.001615385,27.23269231,8.1,800702
467,วังอ่าง,2018,85.97692308,4.001615385,27.23269231,8.1,800705
468,รามแก้ว,2018,85.97692308,4.001615385,27.23269231,8.1,801610
469,เกาะขันธ์,2018,85.97692308,4.001615385,27.23269231,8.1,800708
470,ควนชะลิก,2018,85.97692308,4.001615385,27.23269231,8.1,801609
471,นางหลง,2018,85.97692308,4.001615385,27.23269231,8.1,800711
472,ขอนหาด,2018,85.97692308,4.001615385,27.23269231,8.1,800707
473,กรุงชิง,2015,83.03287671,2.564383562,27.20876712,9.180821918,802102
474,เขาพระ,2015,83.03287671,2.564383562,27.20876712,9.180821918,800503
475,กะทูน,2015,83.03287671,2.564383562,27.20876712,9.180821918,800502
476,ห้วยปริก,2015,83.03287671,2.564383562,27.20876712,9.180821918,800409
477,พิปูน,2015,83.03287671,2.564383562,27.20876712,9.180821918,800501
478,ควนกลาง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800505
479,ยางค้อม,2015,83.03287671,2.564383562,27.20876712,9.180821918,800504
480,กะเปียด,2015,83.03287671,2.564383562,27.20876712,9.180821918,800406
481,นาเขลียง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800415
482,นาแว,2015,83.03287671,2.564383562,27.20876712,9.180821918,800404
483,ดุสิต,2015,83.03287671,2.564383562,27.20876712,9.180821918,801803
484,ละอาย,2015,83.03287671,2.564383562,27.20876712,9.180821918,800403
485,คลองเส,2015,83.03287671,2.564383562,27.20876712,9.180821918,801802
486,ไม้เรียง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800405
487,ไสหร้า,2015,83.03287671,2.564383562,27.20876712,9.180821918,800410
488,บางรูป,2015,83.03287671,2.564383562,27.20876712,9.180821918,801106
489,นากะชะ,2015,83.03287671,2.564383562,27.20876712,9.180821918,800407
490,ถ้ำพรรณรา,2015,83.03287671,2.564383562,27.20876712,9.180821918,801801
491,ฉวาง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800401
492,สวนขัน,2015,83.03287671,2.564383562,27.20876712,9.180821918,802203
493,ทุ่งใหญ่,2015,83.03287671,2.564383562,27.20876712,9.180821918,801103
494,ทุ่งสัง,2015,83.03287671,2.564383562,27.20876712,9.180821918,801102
495,จันดี,2015,83.03287671,2.564383562,27.20876712,9.180821918,800416
496,หลักช้าง,2015,83.03287671,2.564383562,27.20876712,9.180821918,802202
497,ช้างกลาง,2015,83.03287671,2.564383562,27.20876712,9.180821918,802201
498,ทุ่งสง,2015,83.03287671,2.564383562,27.20876712,9.180821918,801002
499,ท่ายาง,2015,83.03287671,2.564383562,27.20876712,9.180821918,801101
500,ปริก,2015,83.03287671,2.564383562,27.20876712,9.180821918,801105
501,แก้วแสน,2015,83.03287671,2.564383562,27.20876712,9.180821918,801003
502,นาบอน,2015,83.03287671,2.564383562,27.20876712,9.180821918,801001
503,กุแหระ,2015,83.03287671,2.564383562,27.20876712,9.180821918,801104
504,นาโพธิ์,2015,83.03287671,2.564383562,27.20876712,9.180821918,800912
505,นาหลวงเสน,2015,83.03287671,2.564383562,27.20876712,9.180821918,800906
506,หนองหงส์,2015,83.03287671,2.564383562,27.20876712,9.180821918,800903
507,เขาขาว,2015,83.03287671,2.564383562,27.20876712,9.180821918,800913
508,ถ้ำใหญ่,2015,83.03287671,2.564383562,27.20876712,9.180821918,800911
509,ชะมาย,2015,83.03287671,2.564383562,27.20876712,9.180821918,800902
510,ควนกรด,2015,83.03287671,2.564383562,27.20876712,9.180821918,800904
511,บางขัน,2015,83.03287671,2.564383562,27.20876712,9.180821918,801701
512,กรุงหยัน,2015,83.03287671,2.564383562,27.20876712,9.180821918,801107
513,นาไม้ไผ่,2015,83.03287671,2.564383562,27.20876712,9.180821918,800905
514,ที่วัง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800909
515,เขาโร,2015,83.03287671,2.564383562,27.20876712,9.180821918,800907
516,กะปาง,2015,83.03287671,2.564383562,27.20876712,9.180821918,800908
517,กรุงชิง,2016,81.98907104,3.390437158,27.61092896,10.1147541,802102
518,เขาพระ,2016,81.98907104,3.390437158,27.61092896,10.1147541,800503
519,กะทูน,2016,81.98907104,3.390437158,27.61092896,10.1147541,800502
520,ห้วยปริก,2016,81.98907104,3.390437158,27.61092896,10.1147541,800409
521,พิปูน,2016,81.98907104,3.390437158,27.61092896,10.1147541,800501
522,ควนกลาง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800505
523,ยางค้อม,2016,81.98907104,3.390437158,27.61092896,10.1147541,800504
524,กะเปียด,2016,81.98907104,3.390437158,27.61092896,10.1147541,800406
525,นาเขลียง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800415
526,นาแว,2016,81.98907104,3.390437158,27.61092896,10.1147541,800404
527,ดุสิต,2016,81.98907104,3.390437158,27.61092896,10.1147541,801803
528,ละอาย,2016,81.98907104,3.390437158,27.61092896,10.1147541,800403
529,คลองเส,2016,81.98907104,3.390437158,27.61092896,10.1147541,801802
530,ไม้เรียง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800405
531,ไสหร้า,2016,81.98907104,3.390437158,27.61092896,10.1147541,800410
532,บางรูป,2016,81.98907104,3.390437158,27.61092896,10.1147541,801106
533,นากะชะ,2016,81.98907104,3.390437158,27.61092896,10.1147541,800407
534,ถ้ำพรรณรา,2016,81.98907104,3.390437158,27.61092896,10.1147541,801801
535,ฉวาง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800401
536,สวนขัน,2016,81.98907104,3.390437158,27.61092896,10.1147541,802203
537,ทุ่งใหญ่,2016,81.98907104,3.390437158,27.61092896,10.1147541,801103
538,ทุ่งสัง,2016,81.98907104,3.390437158,27.61092896,10.1147541,801102
539,จันดี,2016,81.98907104,3.390437158,27.61092896,10.1147541,800416
540,หลักช้าง,2016,81.98907104,3.390437158,27.61092896,10.1147541,802202
541,ช้างกลาง,2016,81.98907104,3.390437158,27.61092896,10.1147541,802201
542,ทุ่งสง,2016,81.98907104,3.390437158,27.61092896,10.1147541,801002
543,ท่ายาง,2016,81.98907104,3.390437158,27.61092896,10.1147541,801101
544,ปริก,2016,81.98907104,3.390437158,27.61092896,10.1147541,801105
545,แก้วแสน,2016,81.98907104,3.390437158,27.61092896,10.1147541,801003
546,นาบอน,2016,81.98907104,3.390437158,27.61092896,10.1147541,801001
547,กุแหระ,2016,81.98907104,3.390437158,27.61092896,10.1147541,801104
548,นาโพธิ์,2016,81.98907104,3.390437158,27.61092896,10.1147541,800912
549,นาหลวงเสน,2016,81.98907104,3.390437158,27.61092896,10.1147541,800906
550,หนองหงส์,2016,81.98907104,3.390437158,27.61092896,10.1147541,800903
551,เขาขาว,2016,81.98907104,3.390437158,27.61092896,10.1147541,800913
552,ถ้ำใหญ่,2016,81.98907104,3.390437158,27.61092896,10.1147541,800911
553,ชะมาย,2016,81.98907104,3.390437158,27.61092896,10.1147541,800902
554,ควนกรด,2016,81.98907104,3.390437158,27.61092896,10.1147541,800904
555,บางขัน,2016,81.98907104,3.390437158,27.61092896,10.1147541,801701
556,กรุงหยัน,2016,81.98907104,3.390437158,27.61092896,10.1147541,801107
557,นาไม้ไผ่,2016,81.98907104,3.390437158,27.61092896,10.1147541,800905
558,ที่วัง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800909
559,เขาโร,2016,81.98907104,3.390437158,27.61092896,10.1147541,800907
560,กะปาง,2016,81.98907104,3.390437158,27.61092896,10.1147541,800908
561,กรุงชิง,2017,84.82739726,3.404657534,27.08438356,3.465753425,802102
562,เขาพระ,2017,84.82739726,3.404657534,27.08438356,3.465753425,800503
563,กะทูน,2017,84.82739726,3.404657534,27.08438356,3.465753425,800502
564,ห้วยปริก,2017,84.82739726,3.404657534,27.08438356,3.465753425,800409
565,พิปูน,2017,84.82739726,3.404657534,27.08438356,3.465753425,800501
566,ควนกลาง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800505
567,ยางค้อม,2017,84.82739726,3.404657534,27.08438356,3.465753425,800504
568,กะเปียด,2017,84.82739726,3.404657534,27.08438356,3.465753425,800406
569,นาเขลียง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800415
570,นาแว,2017,84.82739726,3.404657534,27.08438356,3.465753425,800404
571,ดุสิต,2017,84.82739726,3.404657534,27.08438356,3.465753425,801803
572,ละอาย,2017,84.82739726,3.404657534,27.08438356,3.465753425,800403
573,คลองเส,2017,84.82739726,3.404657534,27.08438356,3.465753425,801802
574,ไม้เรียง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800405
575,ไสหร้า,2017,84.82739726,3.404657534,27.08438356,3.465753425,800410
576,บางรูป,2017,84.82739726,3.404657534,27.08438356,3.465753425,801106
577,นากะชะ,2017,84.82739726,3.404657534,27.08438356,3.465753425,800407
578,ถ้ำพรรณรา,2017,84.82739726,3.404657534,27.08438356,3.465753425,801801
579,ฉวาง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800401
580,สวนขัน,2017,84.82739726,3.404657534,27.08438356,3.465753425,802203
581,ทุ่งใหญ่,2017,84.82739726,3.404657534,27.08438356,3.465753425,801103
582,ทุ่งสัง,2017,84.82739726,3.404657534,27.08438356,3.465753425,801102
583,จันดี,2017,84.82739726,3.404657534,27.08438356,3.465753425,800416
584,หลักช้าง,2017,84.82739726,3.404657534,27.08438356,3.465753425,802202
585,ช้างกลาง,2017,84.82739726,3.404657534,27.08438356,3.465753425,802201
586,ทุ่งสง,2017,84.82739726,3.404657534,27.08438356,3.465753425,801002
587,ท่ายาง,2017,84.82739726,3.404657534,27.08438356,3.465753425,801101
588,ปริก,2017,84.82739726,3.404657534,27.08438356,3.465753425,801105
589,แก้วแสน,2017,84.82739726,3.404657534,27.08438356,3.465753425,801003
590,นาบอน,2017,84.82739726,3.404657534,27.08438356,3.465753425,801001
591,กุแหระ,2017,84.82739726,3.404657534,27.08438356,3.465753425,801104
592,นาโพธิ์,2017,84.82739726,3.404657534,27.08438356,3.465753425,800912
593,นาหลวงเสน,2017,84.82739726,3.404657534,27.08438356,3.465753425,800906
594,หนองหงส์,2017,84.82739726,3.404657534,27.08438356,3.465753425,800903
595,เขาขาว,2017,84.82739726,3.404657534,27.08438356,3.465753425,800913
596,ถ้ำใหญ่,2017,84.82739726,3.404657534,27.08438356,3.465753425,800911
597,ชะมาย,2017,84.82739726,3.404657534,27.08438356,3.465753425,800902
598,ควนกรด,2017,84.82739726,3.404657534,27.08438356,3.465753425,800904
599,บางขัน,2017,84.82739726,3.404657534,27.08438356,3.465753425,801701
600,กรุงหยัน,2017,84.82739726,3.404657534,27.08438356,3.465753425,801107
601,นาไม้ไผ่,2017,84.82739726,3.404657534,27.08438356,3.465753425,800905
602,ที่วัง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800909
603,เขาโร,2017,84.82739726,3.404657534,27.08438356,3.465753425,800907
604,กะปาง,2017,84.82739726,3.404657534,27.08438356,3.465753425,800908
605,กรุงชิง,2018,80.93846154,3.321538462,27.40769231,9.838461538,802102
606,เขาพระ,2018,80.93846154,3.321538462,27.40769231,9.838461538,800503
607,กะทูน,2018,80.93846154,3.321538462,27.40769231,9.838461538,800502
608,ห้วยปริก,2018,80.93846154,3.321538462,27.40769231,9.838461538,800409
609,พิปูน,2018,80.93846154,3.321538462,27.40769231,9.838461538,800501
610,ควนกลาง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800505
611,ยางค้อม,2018,80.93846154,3.321538462,27.40769231,9.838461538,800504
612,กะเปียด,2018,80.93846154,3.321538462,27.40769231,9.838461538,800406
613,นาเขลียง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800415
614,นาแว,2018,80.93846154,3.321538462,27.40769231,9.838461538,800404
615,ดุสิต,2018,80.93846154,3.321538462,27.40769231,9.838461538,801803
616,ละอาย,2018,80.93846154,3.321538462,27.40769231,9.838461538,800403
617,คลองเส,2018,80.93846154,3.321538462,27.40769231,9.838461538,801802
618,ไม้เรียง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800405
619,ไสหร้า,2018,80.93846154,3.321538462,27.40769231,9.838461538,800410
620,บางรูป,2018,80.93846154,3.321538462,27.40769231,9.838461538,801106
621,นากะชะ,2018,80.93846154,3.321538462,27.40769231,9.838461538,800407
622,ถ้ำพรรณรา,2018,80.93846154,3.321538462,27.40769231,9.838461538,801801
623,ฉวาง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800401
624,สวนขัน,2018,80.93846154,3.321538462,27.40769231,9.838461538,802203
625,ทุ่งใหญ่,2018,80.93846154,3.321538462,27.40769231,9.838461538,801103
626,ทุ่งสัง,2018,80.93846154,3.321538462,27.40769231,9.838461538,801102
627,จันดี,2018,80.93846154,3.321538462,27.40769231,9.838461538,800416
628,หลักช้าง,2018,80.93846154,3.321538462,27.40769231,9.838461538,802202
629,ช้างกลาง,2018,80.93846154,3.321538462,27.40769231,9.838461538,802201
630,ทุ่งสง,2018,80.93846154,3.321538462,27.40769231,9.838461538,801002
631,ท่ายาง,2018,80.93846154,3.321538462,27.40769231,9.838461538,801101
632,ปริก,2018,80.93846154,3.321538462,27.40769231,9.838461538,801105
633,แก้วแสน,2018,80.93846154,3.321538462,27.40769231,9.838461538,801003
634,นาบอน,2018,80.93846154,3.321538462,27.40769231,9.838461538,801001
635,กุแหระ,2018,80.93846154,3.321538462,27.40769231,9.838461538,801104
636,นาโพธิ์,2018,80.93846154,3.321538462,27.40769231,9.838461538,800912
637,นาหลวงเสน,2018,80.93846154,3.321538462,27.40769231,9.838461538,800906
638,หนองหงส์,2018,80.93846154,3.321538462,27.40769231,9.838461538,800903
639,เขาขาว,2018,80.93846154,3.321538462,27.40769231,9.838461538,800913
640,ถ้ำใหญ่,2018,80.93846154,3.321538462,27.40769231,9.838461538,800911
641,ชะมาย,2018,80.93846154,3.321538462,27.40769231,9.838461538,800902
642,ควนกรด,2018,80.93846154,3.321538462,27.40769231,9.838461538,800904
643,บางขัน,2018,80.93846154,3.321538462,27.40769231,9.838461538,801701
644,กรุงหยัน,2018,80.93846154,3.321538462,27.40769231,9.838461538,801107
645,นาไม้ไผ่,2018,80.93846154,3.321538462,27.40769231,9.838461538,800905
646,ที่วัง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800909
647,เขาโร,2018,80.93846154,3.321538462,27.40769231,9.838461538,800907
648,กะปาง,2018,80.93846154,3.321538462,27.40769231,9.838461538,800908
