ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
21,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/9/2016,0.00,ปริมาณฝน
22,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/12/2016,98.00,ความชื้นสัมพัทธ์
23,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/12/2016,8.00,ความเร็วลมสุงสุด
24,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/12/2016,0.00,ปริมาณฝน
25,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/5/2016,80.00,ความชื้นสัมพัทธ์
26,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/5/2016,10.00,ความเร็วลมสุงสุด
27,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/5/2016,0.00,ปริมาณฝน
28,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/7/2016,85.00,ความชื้นสัมพัทธ์
29,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/7/2016,10.00,ความเร็วลมสุงสุด
30,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/7/2016,1.60,ปริมาณฝน
31,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/5/2016,79.00,ความชื้นสัมพัทธ์
32,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/5/2016,6.00,ความเร็วลมสุงสุด
33,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/5/2016,0.00,ปริมาณฝน
34,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2016,83.00,ความชื้นสัมพัทธ์
35,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2016,8.00,ความเร็วลมสุงสุด
36,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2016,0.00,ปริมาณฝน
37,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/1/2016,86.00,ความชื้นสัมพัทธ์
38,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/1/2016,6.00,ความเร็วลมสุงสุด
39,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/1/2016,0.00,ปริมาณฝน
40,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2016,87.00,ความชื้นสัมพัทธ์
41,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2016,20.00,ความเร็วลมสุงสุด
42,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/2/2016,0.00,ปริมาณฝน
43,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2016,80.00,ความชื้นสัมพัทธ์
44,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2016,10.00,ความเร็วลมสุงสุด
45,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/4/2016,0.00,ปริมาณฝน
46,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/9/2016,78.00,ความชื้นสัมพัทธ์
47,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/9/2016,12.00,ความเร็วลมสุงสุด
48,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/9/2016,0.00,ปริมาณฝน
49,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2016,86.00,ความชื้นสัมพัทธ์
50,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2016,6.00,ความเร็วลมสุงสุด
51,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/1/2016,0.00,ปริมาณฝน
52,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2016,82.00,ความชื้นสัมพัทธ์
53,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2016,10.00,ความเร็วลมสุงสุด
54,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/2/2016,0.00,ปริมาณฝน
55,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/12/2016,91.00,ความชื้นสัมพัทธ์
56,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/12/2016,10.00,ความเร็วลมสุงสุด
57,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/12/2016,0.00,ปริมาณฝน
58,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/3/2016,83.00,ความชื้นสัมพัทธ์
59,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/3/2016,9.00,ความเร็วลมสุงสุด
60,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/3/2016,0.00,ปริมาณฝน
61,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/6/2016,83.00,ความชื้นสัมพัทธ์
62,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/6/2016,12.00,ความเร็วลมสุงสุด
63,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/6/2016,19.70,ปริมาณฝน
64,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/12/2016,89.00,ความชื้นสัมพัทธ์
65,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/12/2016,6.00,ความเร็วลมสุงสุด
66,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/12/2016,5.60,ปริมาณฝน
67,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/10/2016,83.00,ความชื้นสัมพัทธ์
68,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/10/2016,4.00,ความเร็วลมสุงสุด
69,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/10/2016,0.00,ปริมาณฝน
70,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/3/2016,81.00,ความชื้นสัมพัทธ์
71,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/3/2016,11.00,ความเร็วลมสุงสุด
72,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/3/2016,0.00,ปริมาณฝน
73,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/11/2016,91.00,ความชื้นสัมพัทธ์
74,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/11/2016,6.00,ความเร็วลมสุงสุด
75,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/11/2016,34.50,ปริมาณฝน
76,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/3/2016,82.00,ความชื้นสัมพัทธ์
77,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/3/2016,6.00,ความเร็วลมสุงสุด
78,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/3/2016,0.00,ปริมาณฝน
79,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2016,70.00,ความชื้นสัมพัทธ์
80,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2016,10.00,ความเร็วลมสุงสุด
81,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2016,0.00,ปริมาณฝน
82,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/11/2016,89.00,ความชื้นสัมพัทธ์
83,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/11/2016,10.00,ความเร็วลมสุงสุด
84,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/11/2016,11.00,ปริมาณฝน
85,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/1/2016,84.00,ความชื้นสัมพัทธ์
86,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/1/2016,4.00,ความเร็วลมสุงสุด
87,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/1/2016,0.00,ปริมาณฝน
88,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/3/2016,83.00,ความชื้นสัมพัทธ์
89,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/3/2016,12.00,ความเร็วลมสุงสุด
90,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/3/2016,0.00,ปริมาณฝน
91,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/4/2016,73.00,ความชื้นสัมพัทธ์
92,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/4/2016,4.00,ความเร็วลมสุงสุด
93,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/4/2016,0.00,ปริมาณฝน
94,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/3/2016,82.00,ความชื้นสัมพัทธ์
95,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/3/2016,6.00,ความเร็วลมสุงสุด
96,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/3/2016,0.00,ปริมาณฝน
97,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/5/2016,79.00,ความชื้นสัมพัทธ์
98,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/5/2016,8.00,ความเร็วลมสุงสุด
99,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/5/2016,0.00,ปริมาณฝน
100,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/9/2016,77.00,ความชื้นสัมพัทธ์
101,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/9/2016,10.00,ความเร็วลมสุงสุด
102,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/9/2016,0.00,ปริมาณฝน
103,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/3/2016,82.00,ความชื้นสัมพัทธ์
104,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/3/2016,10.00,ความเร็วลมสุงสุด
105,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/3/2016,0.00,ปริมาณฝน
106,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2016,79.00,ความชื้นสัมพัทธ์
107,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2016,6.00,ความเร็วลมสุงสุด
108,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/4/2016,0.00,ปริมาณฝน
109,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/6/2016,80.00,ความชื้นสัมพัทธ์
110,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/6/2016,10.00,ความเร็วลมสุงสุด
111,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/6/2016,0.00,ปริมาณฝน
112,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/7/2016,85.00,ความชื้นสัมพัทธ์
113,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/7/2016,8.00,ความเร็วลมสุงสุด
114,552301,นครศรีธรรมราช,นครศรีธรรมราช,15/7/2016,0.00,ปริมาณฝน
115,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/8/2016,80.00,ความชื้นสัมพัทธ์
116,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/8/2016,8.00,ความเร็วลมสุงสุด
117,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/8/2016,0.00,ปริมาณฝน
118,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/9/2016,83.00,ความชื้นสัมพัทธ์
119,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/9/2016,4.00,ความเร็วลมสุงสุด
120,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/9/2016,0.00,ปริมาณฝน
121,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/11/2016,92.00,ความชื้นสัมพัทธ์
122,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/11/2016,10.00,ความเร็วลมสุงสุด
123,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/11/2016,0.00,ปริมาณฝน
124,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/3/2016,86.00,ความชื้นสัมพัทธ์
125,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/3/2016,6.00,ความเร็วลมสุงสุด
126,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/3/2016,0.00,ปริมาณฝน
127,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/7/2016,85.00,ความชื้นสัมพัทธ์
128,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/7/2016,8.00,ความเร็วลมสุงสุด
129,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/7/2016,0.00,ปริมาณฝน
130,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/8/2016,80.00,ความชื้นสัมพัทธ์
131,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/8/2016,16.00,ความเร็วลมสุงสุด
132,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/8/2016,0.00,ปริมาณฝน
133,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/10/2016,85.00,ความชื้นสัมพัทธ์
134,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/10/2016,8.00,ความเร็วลมสุงสุด
135,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/10/2016,0.00,ปริมาณฝน
136,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/1/2016,86.00,ความชื้นสัมพัทธ์
137,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/1/2016,10.00,ความเร็วลมสุงสุด
138,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/1/2016,0.00,ปริมาณฝน
139,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/3/2016,84.00,ความชื้นสัมพัทธ์
140,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/3/2016,10.00,ความเร็วลมสุงสุด
141,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/3/2016,0.00,ปริมาณฝน
142,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/2/2016,95.00,ความชื้นสัมพัทธ์
143,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/2/2016,8.00,ความเร็วลมสุงสุด
144,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/2/2016,0.00,ปริมาณฝน
145,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/7/2016,84.00,ความชื้นสัมพัทธ์
146,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/7/2016,10.00,ความเร็วลมสุงสุด
147,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/7/2016,0.00,ปริมาณฝน
148,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/8/2016,78.00,ความชื้นสัมพัทธ์
149,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/8/2016,6.00,ความเร็วลมสุงสุด
150,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/8/2016,0.00,ปริมาณฝน
151,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/11/2016,93.00,ความชื้นสัมพัทธ์
152,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/11/2016,6.00,ความเร็วลมสุงสุด
153,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/11/2016,0.00,ปริมาณฝน
154,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/2/2016,93.00,ความชื้นสัมพัทธ์
155,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/2/2016,12.00,ความเร็วลมสุงสุด
156,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/2/2016,31.80,ปริมาณฝน
157,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/4/2016,82.00,ความชื้นสัมพัทธ์
158,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/4/2016,13.00,ความเร็วลมสุงสุด
159,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/4/2016,0.00,ปริมาณฝน
160,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/8/2016,86.00,ความชื้นสัมพัทธ์
161,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/8/2016,8.00,ความเร็วลมสุงสุด
162,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/8/2016,4.20,ปริมาณฝน
163,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/3/2016,85.00,ความชื้นสัมพัทธ์
164,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/3/2016,6.00,ความเร็วลมสุงสุด
165,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/3/2016,0.00,ปริมาณฝน
166,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/4/2016,79.00,ความชื้นสัมพัทธ์
167,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/4/2016,7.00,ความเร็วลมสุงสุด
168,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/4/2016,0.00,ปริมาณฝน
169,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/6/2016,85.00,ความชื้นสัมพัทธ์
170,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/6/2016,10.00,ความเร็วลมสุงสุด
171,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/6/2016,4.30,ปริมาณฝน
172,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/7/2016,93.00,ความชื้นสัมพัทธ์
173,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/7/2016,8.00,ความเร็วลมสุงสุด
174,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/7/2016,4.60,ปริมาณฝน
175,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/10/2016,84.00,ความชื้นสัมพัทธ์
176,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/10/2016,8.00,ความเร็วลมสุงสุด
177,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/10/2016,1.30,ปริมาณฝน
178,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/11/2016,93.00,ความชื้นสัมพัทธ์
179,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/11/2016,4.00,ความเร็วลมสุงสุด
180,552301,นครศรีธรรมราช,นครศรีธรรมราช,8/11/2016,15.80,ปริมาณฝน
181,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/8/2016,81.00,ความชื้นสัมพัทธ์
182,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/8/2016,12.00,ความเร็วลมสุงสุด
183,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/8/2016,0.00,ปริมาณฝน
184,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/9/2016,83.00,ความชื้นสัมพัทธ์
185,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/9/2016,8.00,ความเร็วลมสุงสุด
186,552301,นครศรีธรรมราช,นครศรีธรรมราช,9/9/2016,28.30,ปริมาณฝน
187,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/5/2016,79.00,ความชื้นสัมพัทธ์
188,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/5/2016,16.00,ความเร็วลมสุงสุด
189,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/5/2016,0.00,ปริมาณฝน
190,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/6/2016,79.00,ความชื้นสัมพัทธ์
191,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/6/2016,6.00,ความเร็วลมสุงสุด
192,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/6/2016,0.00,ปริมาณฝน
193,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/7/2016,88.00,ความชื้นสัมพัทธ์
194,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/7/2016,10.00,ความเร็วลมสุงสุด
195,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/7/2016,1.10,ปริมาณฝน
196,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2016,78.00,ความชื้นสัมพัทธ์
197,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2016,10.00,ความเร็วลมสุงสุด
198,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2016,0.00,ปริมาณฝน
199,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/5/2016,77.00,ความชื้นสัมพัทธ์
200,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/5/2016,10.00,ความเร็วลมสุงสุด
201,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/5/2016,0.00,ปริมาณฝน
202,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/6/2016,78.00,ความชื้นสัมพัทธ์
203,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/6/2016,6.00,ความเร็วลมสุงสุด
204,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/6/2016,0.00,ปริมาณฝน
205,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/12/2016,90.00,ความชื้นสัมพัทธ์
206,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/12/2016,8.00,ความเร็วลมสุงสุด
207,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/12/2016,0.00,ปริมาณฝน
208,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2016,83.00,ความชื้นสัมพัทธ์
209,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2016,8.00,ความเร็วลมสุงสุด
210,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2016,0.00,ปริมาณฝน
211,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/2/2016,85.00,ความชื้นสัมพัทธ์
212,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/2/2016,10.00,ความเร็วลมสุงสุด
213,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/2/2016,0.00,ปริมาณฝน
214,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/6/2016,81.00,ความชื้นสัมพัทธ์
215,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/6/2016,6.00,ความเร็วลมสุงสุด
216,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/6/2016,0.60,ปริมาณฝน
217,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/8/2016,82.00,ความชื้นสัมพัทธ์
218,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/8/2016,8.00,ความเร็วลมสุงสุด
219,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/8/2016,0.00,ปริมาณฝน
220,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/12/2016,85.00,ความชื้นสัมพัทธ์
221,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/12/2016,10.00,ความเร็วลมสุงสุด
222,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/12/2016,0.00,ปริมาณฝน
223,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2016,86.00,ความชื้นสัมพัทธ์
224,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2016,8.00,ความเร็วลมสุงสุด
225,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2016,0.00,ปริมาณฝน
226,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/12/2016,85.00,ความชื้นสัมพัทธ์
227,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/12/2016,8.00,ความเร็วลมสุงสุด
228,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/12/2016,0.00,ปริมาณฝน
229,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/1/2016,93.00,ความชื้นสัมพัทธ์
230,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/1/2016,6.00,ความเร็วลมสุงสุด
231,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/1/2016,0.00,ปริมาณฝน
232,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/4/2016,80.00,ความชื้นสัมพัทธ์
233,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/4/2016,10.00,ความเร็วลมสุงสุด
234,552301,นครศรีธรรมราช,นครศรีธรรมราช,14/4/2016,0.00,ปริมาณฝน
235,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/4/2016,79.00,ความชื้นสัมพัทธ์
236,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/4/2016,6.00,ความเร็วลมสุงสุด
237,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/4/2016,0.00,ปริมาณฝน
238,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/12/2016,97.00,ความชื้นสัมพัทธ์
239,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/12/2016,12.00,ความเร็วลมสุงสุด
240,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/12/2016,0.00,ปริมาณฝน
241,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/2/2016,89.00,ความชื้นสัมพัทธ์
242,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/2/2016,13.00,ความเร็วลมสุงสุด
243,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/2/2016,0.00,ปริมาณฝน
244,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/7/2016,88.00,ความชื้นสัมพัทธ์
245,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/7/2016,0.00,ความเร็วลมสุงสุด
246,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/7/2016,0.00,ปริมาณฝน
247,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/8/2016,85.00,ความชื้นสัมพัทธ์
248,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/8/2016,14.00,ความเร็วลมสุงสุด
249,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/8/2016,0.00,ปริมาณฝน
250,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/9/2016,85.00,ความชื้นสัมพัทธ์
251,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/9/2016,6.00,ความเร็วลมสุงสุด
252,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/9/2016,0.00,ปริมาณฝน
253,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/11/2016,89.00,ความชื้นสัมพัทธ์
254,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/11/2016,20.00,ความเร็วลมสุงสุด
255,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/11/2016,0.00,ปริมาณฝน
256,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/12/2016,99.00,ความชื้นสัมพัทธ์
257,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/12/2016,10.00,ความเร็วลมสุงสุด
