"","TAM_NAME","Year","Humidity","Rainfall","Temperature","Wind_Speed"
"1","ท้องเนียน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"2","ควนทอง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"3","ขนอม","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"4","สิชล","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"5","สี่ขีด","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"6","ทุ่งปรัง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"7","เขาน้อย","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"8","ฉลอง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"9","เสาเภา","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"10","เทพราช","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"11","เปลี่ยน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"12","กราย","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"13","ตลิ่งชัน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"14","สระแก้ว","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"15","นบพิตำ","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"16","ท่าขึ้น","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"17","นาเหรง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"18","กะหรอ","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"19","ไทยบุรี","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"20","ท่าศาลา","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"21","หัวตะพาน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"22","โพธิ์ทอง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"23","โมคลาน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"24","ทอนหงส์","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"25","ปากพูน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"26","ดอนตะโก","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"27","อินคีรี","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"28","บ้านเกาะ","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"29","พรหมโลก","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"30","นาเรียง","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"31","ท่าซัก","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"32","ท่างิ้ว","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"33","นาทราย","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"34","นาเคียน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"35","กำโลน","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"36","โพธิ์เสด็จ","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"37","กำแพงเซา","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"38","ท่าดี","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"39","เขาแก้ว","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"40","ลานสกา","2015",82.8876712328767,3.2241095890411,27.3882191780822,13.5643835616438
"41","ท้องเนียน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"42","ควนทอง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"43","ขนอม","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"44","สิชล","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"45","สี่ขีด","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"46","ทุ่งปรัง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"47","เขาน้อย","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"48","ฉลอง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"49","เสาเภา","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"50","เทพราช","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"51","เปลี่ยน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"52","กราย","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"53","ตลิ่งชัน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"54","สระแก้ว","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"55","นบพิตำ","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"56","ท่าขึ้น","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"57","นาเหรง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"58","กะหรอ","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"59","ไทยบุรี","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"60","ท่าศาลา","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"61","หัวตะพาน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"62","โพธิ์ทอง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"63","โมคลาน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"64","ทอนหงส์","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"65","ปากพูน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"66","ดอนตะโก","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"67","อินคีรี","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"68","บ้านเกาะ","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"69","พรหมโลก","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"70","นาเรียง","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"71","ท่าซัก","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"72","ท่างิ้ว","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"73","นาทราย","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"74","นาเคียน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"75","กำโลน","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"76","โพธิ์เสด็จ","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"77","กำแพงเซา","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"78","ท่าดี","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"79","เขาแก้ว","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"80","ลานสกา","2016",83.2021857923497,2.97486338797814,27.8327868852459,14.103825136612
"81","ท้องเนียน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"82","ควนทอง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"83","ขนอม","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"84","สิชล","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"85","สี่ขีด","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"86","ทุ่งปรัง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"87","เขาน้อย","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"88","ฉลอง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"89","เสาเภา","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"90","เทพราช","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"91","เปลี่ยน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"92","กราย","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"93","ตลิ่งชัน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"94","สระแก้ว","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"95","นบพิตำ","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"96","ท่าขึ้น","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"97","นาเหรง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"98","กะหรอ","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"99","ไทยบุรี","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"100","ท่าศาลา","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"101","หัวตะพาน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"102","โพธิ์ทอง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"103","โมคลาน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"104","ทอนหงส์","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"105","ปากพูน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"106","ดอนตะโก","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"107","อินคีรี","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"108","บ้านเกาะ","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"109","พรหมโลก","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"110","นาเรียง","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"111","ท่าซัก","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"112","ท่างิ้ว","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"113","นาทราย","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"114","นาเคียน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"115","กำโลน","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"116","โพธิ์เสด็จ","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"117","กำแพงเซา","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"118","ท่าดี","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"119","เขาแก้ว","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"120","ลานสกา","2017",84.5780821917808,4.6345205479452,27.3780821917808,5.1041095890411
"121","ท้องเนียน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"122","ควนทอง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"123","ขนอม","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"124","สิชล","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"125","สี่ขีด","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"126","ทุ่งปรัง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"127","เขาน้อย","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"128","ฉลอง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"129","เสาเภา","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"130","เทพราช","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"131","เปลี่ยน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"132","กราย","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"133","ตลิ่งชัน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"134","สระแก้ว","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"135","นบพิตำ","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"136","ท่าขึ้น","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"137","นาเหรง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"138","กะหรอ","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"139","ไทยบุรี","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"140","ท่าศาลา","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"141","หัวตะพาน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
