POINT_BANG,X,Y,P_RAIN38_2
0,100.650034127,13.865927928,111.43711853
1,100.745101685,13.8529962881,106.214752197
2,100.547002765,13.7545254811,112.98500824
3,100.497556366,13.7595788722,107.352905273
4,100.475634063,13.7521615498,107.352905273
5,100.492151394,13.7512280636,107.352905273
6,100.529770716,13.7630430098,112.98500824
7,100.499228357,13.7679029825,107.352905273
8,100.503045965,13.761822636,112.98500824
9,100.538408182,13.7573163195,112.98500824
10,100.494662802,13.761895874,107.352905273
11,100.481251675,13.7588328289,107.352905273
12,100.585996523,13.7515581026,112.98500824
13,100.510667602,13.7588747831,112.98500824
14,100.708169637,13.8911411594,106.214752197
15,100.629576885,13.8976550732,111.43711853
16,100.672300751,13.8963130805,111.43711853
17,100.563893467,13.8827841602,118.815841675
18,100.872021917,13.8720997756,106.571060181
19,100.605776678,13.8678984281,111.43711853
20,100.811679778,13.8732427011,106.571060181
21,100.5800601,13.8714663258,118.815841675
22,100.505483589,13.764769074,112.98500824
23,100.501439816,13.757277497,112.98500824
24,100.441472717,13.7522748199,107.352905273
25,100.418633297,13.7506263367,107.352905273
26,100.706384042,13.8442969932,106.214752197
27,100.527961506,13.7522245241,112.98500824
28,100.828575304,13.8388436557,106.571060181
29,100.583669608,13.8421016037,118.815841675
30,100.668300128,13.8243118787,111.43711853
31,100.774460621,13.8122749002,106.214752197
32,100.60812621,13.8392281244,111.43711853
33,100.526686536,13.829422278,118.815841675
34,100.822299625,13.9135716162,107.396400452
35,100.579764321,13.9169673853,115.90663147
36,100.486477187,13.7427943514,107.352905273
37,100.511837693,13.7437205042,112.98500824
38,100.423065678,13.7380094564,107.352905273
39,100.510977362,13.7382068339,112.98500824
40,100.600737579,13.7934808191,111.111335754
41,100.372648064,13.7856977068,108.089118958
42,100.563266751,13.775071483,112.98500824
43,100.620595798,13.7881933823,111.111335754
44,100.428539617,13.7861848561,107.352905273
45,100.836667625,13.7977538507,110.890281677
46,100.565745619,13.8085226659,118.815841675
47,100.638646785,13.8112652613,111.43711853
48,100.53021961,13.8106105983,118.815841675
49,100.498881145,13.7327783523,107.352905273
50,100.679827921,13.7174530162,111.111335754
51,100.520240658,13.7336035808,112.98500824
52,100.517383748,13.7574561632,112.98500824
53,100.609121981,13.9200704078,113.099586487
