SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,35.4689788818,35.4689788818,0.0,35.4689788818,0.0,35.4689788818
100301,2,1,0.01,38.0677032471,38.0677032471,0.0,38.0677032471,0.0,38.0677032471
103001,3,1,0.01,30.8765144348,30.8765144348,0.0,30.8765144348,0.0,30.8765144348
103902,4,1,0.01,29.8715572357,29.8715572357,0.0,29.8715572357,0.0,29.8715572357
101104,5,1,0.01,33.3544197083,33.3544197083,0.0,33.3544197083,0.0,33.3544197083
101602,6,1,0.01,23.8581466675,23.8581466675,0.0,23.8581466675,0.0,23.8581466675
100308,7,1,0.01,34.4040527344,34.4040527344,0.0,34.4040527344,0.0,34.4040527344
103602,8,1,0.01,37.8789024353,37.8789024353,0.0,37.8789024353,0.0,37.8789024353
100304,9,1,0.01,44.7619628906,44.7619628906,0.0,44.7619628906,0.0,44.7619628906
104401,10,1,0.01,32.9839096069,32.9839096069,0.0,32.9839096069,0.0,32.9839096069
104003,11,1,0.01,20.589805603,20.589805603,0.0,20.589805603,0.0,20.589805603
105001,12,1,0.01,19.5874862671,19.5874862671,0.0,19.5874862671,0.0,19.5874862671
104301,13,1,0.01,34.808052063,34.808052063,0.0,34.808052063,0.0,34.808052063
104901,14,1,0.01,22.5377998352,22.5377998352,0.0,22.5377998352,0.0,22.5377998352
