TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800905,2,2,0.02,0.0,7.63478755951,7.63478755951,3.81739377975,3.81739377975,7.63478755951
801701,3,1,0.01,5.33842134476,5.33842134476,0.0,5.33842134476,0.0,5.33842134476
800611,4,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801204,5,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801101,6,1,0.01,6.45789432526,6.45789432526,0.0,6.45789432526,0.0,6.45789432526
801302,7,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800305,8,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801105,9,1,0.01,5.36285352707,5.36285352707,0.0,5.36285352707,0.0,5.36285352707
801212,10,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800302,11,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801205,12,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800911,13,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0
801107,14,2,0.02,12.3799247742,18.1343364716,5.75441169739,15.2571306229,2.87720584869,30.5142612457
802302,15,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800912,16,1,0.01,7.71903276443,7.71903276443,0.0,7.71903276443,0.0,7.71903276443
801218,17,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
802304,18,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800407,19,1,0.01,10.6355886459,10.6355886459,0.0,10.6355886459,0.0,10.6355886459
802203,20,1,0.01,18.5919151306,18.5919151306,0.0,18.5919151306,0.0,18.5919151306
800118,21,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800112,22,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800106,23,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801801,24,1,0.01,9.52954769135,9.52954769135,0.0,9.52954769135,0.0,9.52954769135
801106,25,1,0.01,5.24641609192,5.24641609192,0.0,5.24641609192,0.0,5.24641609192
802202,26,1,0.01,25.8681564331,25.8681564331,0.0,25.8681564331,0.0,25.8681564331
802004,27,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
802201,28,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800301,29,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
810601,30,2,0.02,22.6939201355,66.3410110474,43.6470909119,44.5174655914,21.8235454559,89.0349311829
800120,31,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
810603,32,1,0.01,9.4613904953,9.4613904953,0.0,9.4613904953,0.0,9.4613904953
800205,33,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800410,34,1,0.01,76.6362609863,76.6362609863,0.0,76.6362609863,0.0,76.6362609863
800406,35,1,0.01,10.1930370331,10.1930370331,0.0,10.1930370331,0.0,10.1930370331
800505,36,1,0.01,3.94524145126,3.94524145126,0.0,3.94524145126,0.0,3.94524145126
800504,37,1,0.01,2.82241392136,2.82241392136,0.0,2.82241392136,0.0,2.82241392136
800202,38,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
802101,39,1,0.01,1.17494118214,1.17494118214,0.0,1.17494118214,0.0,1.17494118214
800803,40,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800503,41,3,0.03,3.11386013031,6.86256933212,3.74870920181,4.75897518794,1.56436514803,14.2769255638
800801,42,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
802104,43,1,0.01,0.607348263264,0.607348263264,0.0,0.607348263264,0.0,0.607348263264
801408,44,2,0.02,0.0,0.646520495415,0.646520495415,0.323260247707,0.323260247707,0.646520495415
802102,45,3,0.03,2.0175485611,5.40669965744,3.38915109634,3.47998158137,1.42203064858,10.4399447441
801407,46,1,0.01,2.75048303604,2.75048303604,0.0,2.75048303604,0.0,2.75048303604
801405,47,1,0.01,10.1613111496,10.1613111496,0.0,10.1613111496,0.0,10.1613111496
800804,48,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800409,49,1,0.01,9.13657665253,9.13657665253,0.0,9.13657665253,0.0,9.13657665253
800704,50,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0
801702,51,2,0.02,4.87814807892,5.70526170731,0.827113628387,5.29170489311,0.413556814194,10.5834097862
801703,52,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801603,53,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800910,54,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0
801905,55,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800908,56,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801501,57,2,0.02,0.153337225318,0.157888993621,0.00455176830292,0.155613109469,0.00227588415146,0.311226218939
801502,58,2,0.02,0.184246450663,0.243461117148,0.0592146664858,0.213853783906,0.0296073332429,0.427707567811
801406,59,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0
801402,60,1,0.01,4.2250995636,4.2250995636,0.0,4.2250995636,0.0,4.2250995636
800705,61,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
801609,62,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0
800708,63,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
800711,64,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
