SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,131.310043335,131.310043335,0.0,131.310043335,0.0,131.310043335
100301,2,1,0.01,142.705474854,142.705474854,0.0,142.705474854,0.0,142.705474854
103001,3,1,0.01,137.848999023,137.848999023,0.0,137.848999023,0.0,137.848999023
103902,4,1,0.01,145.080993652,145.080993652,0.0,145.080993652,0.0,145.080993652
101104,5,1,0.01,135.892608643,135.892608643,0.0,135.892608643,0.0,135.892608643
101602,6,1,0.01,127.501358032,127.501358032,0.0,127.501358032,0.0,127.501358032
100308,7,1,0.01,132.020263672,132.020263672,0.0,132.020263672,0.0,132.020263672
103602,8,1,0.01,147.906860352,147.906860352,0.0,147.906860352,0.0,147.906860352
100304,9,1,0.01,133.349090576,133.349090576,0.0,133.349090576,0.0,133.349090576
104401,10,1,0.01,136.503982544,136.503982544,0.0,136.503982544,0.0,136.503982544
104003,11,1,0.01,126.104125977,126.104125977,0.0,126.104125977,0.0,126.104125977
105001,12,1,0.01,134.375732422,134.375732422,0.0,134.375732422,0.0,134.375732422
104301,13,1,0.01,135.776733398,135.776733398,0.0,135.776733398,0.0,135.776733398
104901,14,1,0.01,142.119476318,142.119476318,0.0,142.119476318,0.0,142.119476318
