SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,53.3437309265,53.3437309265,0.0,53.3437309265,0.0,53.3437309265
100301,2,1,0.01,52.5539665222,52.5539665222,0.0,52.5539665222,0.0,52.5539665222
103001,3,1,0.01,58.1091194153,58.1091194153,0.0,58.1091194153,0.0,58.1091194153
103902,4,1,0.01,59.7343139648,59.7343139648,0.0,59.7343139648,0.0,59.7343139648
101104,5,1,0.01,52.2315635681,52.2315635681,0.0,52.2315635681,0.0,52.2315635681
101602,6,1,0.01,71.3345336914,71.3345336914,0.0,71.3345336914,0.0,71.3345336914
100308,7,1,0.01,56.1001281738,56.1001281738,0.0,56.1001281738,0.0,56.1001281738
103602,8,1,0.01,61.8269882202,61.8269882202,0.0,61.8269882202,0.0,61.8269882202
100304,9,1,0.01,53.8238677979,53.8238677979,0.0,53.8238677979,0.0,53.8238677979
104401,10,1,0.01,54.9560508728,54.9560508728,0.0,54.9560508728,0.0,54.9560508728
104003,11,1,0.01,93.4204406738,93.4204406738,0.0,93.4204406738,0.0,93.4204406738
105001,12,1,0.01,53.4996452332,53.4996452332,0.0,53.4996452332,0.0,53.4996452332
104301,13,1,0.01,54.6384963989,54.6384963989,0.0,54.6384963989,0.0,54.6384963989
104901,14,1,0.01,53.7456054688,53.7456054688,0.0,53.7456054688,0.0,53.7456054688
