POINT_BANG,X,Y,P_RAIN20_2
0,100.650034127,13.865927928,24.112033844
1,100.745101685,13.8529962881,27.060092926
2,100.547002765,13.7545254811,26.4135417938
3,100.497556366,13.7595788722,21.0464897156
4,100.475634063,13.7521615498,21.0464897156
5,100.492151394,13.7512280636,21.0464897156
6,100.529770716,13.7630430098,26.4135417938
7,100.499228357,13.7679029825,21.0464897156
8,100.503045965,13.761822636,26.4135417938
9,100.538408182,13.7573163195,26.4135417938
10,100.494662802,13.761895874,21.0464897156
11,100.481251675,13.7588328289,21.0464897156
12,100.585996523,13.7515581026,26.4135417938
13,100.510667602,13.7588747831,26.4135417938
14,100.708169637,13.8911411594,27.060092926
15,100.629576885,13.8976550732,24.112033844
16,100.672300751,13.8963130805,24.112033844
17,100.563893467,13.8827841602,31.0852108002
18,100.872021917,13.8720997756,25.5480327606
19,100.605776678,13.8678984281,24.112033844
20,100.811679778,13.8732427011,25.5480327606
21,100.5800601,13.8714663258,31.0852108002
22,100.505483589,13.764769074,26.4135417938
23,100.501439816,13.757277497,26.4135417938
24,100.441472717,13.7522748199,21.0464897156
25,100.418633297,13.7506263367,21.0464897156
26,100.706384042,13.8442969932,27.060092926
27,100.527961506,13.7522245241,26.4135417938
28,100.828575304,13.8388436557,25.5480327606
29,100.583669608,13.8421016037,31.0852108002
30,100.668300128,13.8243118787,24.112033844
31,100.774460621,13.8122749002,27.060092926
32,100.60812621,13.8392281244,24.112033844
33,100.526686536,13.829422278,31.0852108002
34,100.822299625,13.9135716162,24.1039447784
35,100.579764321,13.9169673853,18.684923172
36,100.486477187,13.7427943514,21.0464897156
37,100.511837693,13.7437205042,26.4135417938
38,100.423065678,13.7380094564,21.0464897156
39,100.510977362,13.7382068339,26.4135417938
40,100.600737579,13.7934808191,27.6952362061
41,100.372648064,13.7856977068,15.9952907562
42,100.563266751,13.775071483,26.4135417938
43,100.620595798,13.7881933823,27.6952362061
44,100.428539617,13.7861848561,21.0464897156
45,100.836667625,13.7977538507,26.6413593292
46,100.565745619,13.8085226659,31.0852108002
47,100.638646785,13.8112652613,24.112033844
48,100.53021961,13.8106105983,31.0852108002
49,100.498881145,13.7327783523,21.0464897156
50,100.679827921,13.7174530162,27.6952362061
51,100.520240658,13.7336035808,26.4135417938
52,100.517383748,13.7574561632,26.4135417938
53,100.609121981,13.9200704078,22.1359786987
54,100.652272341,13.9214167064,22.1359786987
55,100.520598024,13.767802731,26.4135417938
56,100.643832442,13.7551040065,27.6952362061
57,100.82440238,13.7237646609,26.6413593292
58,100.463129537,13.7598434125,21.0464897156
59,100.853805065,13.7274620425,26.6413593292
60,100.523239584,13.7294329607,26.4135417938
61,100.749717361,13.722808283,27.4147949219
62,100.514435465,13.7246085607,26.4135417938
63,100.397434355,13.7199086637,15.9952907562
64,100.645313807,13.8287250195,24.112033844
65,100.600568279,13.8138021185,24.112033844
66,100.723055462,13.8022867906,27.060092926
67,100.581233511,13.8193746013,31.0852108002
68,100.552654141,13.8152995128,31.0852108002
69,100.635093523,13.7884470736,27.6952362061
70,100.660654297,13.7936094857,27.6952362061
71,100.508703275,13.8001458031,31.0852108002
72,100.585425012,13.7846089658,26.4135417938
73,100.351082261,13.7141059285,15.9952907562
74,100.505093404,13.731164719,26.4135417938
75,100.489966851,13.7305525625,21.0464897156
76,100.451837222,13.7285695496,21.0464897156
77,100.570753548,13.7228534241,26.4135417938
78,100.526549121,13.7417642048,26.4135417938
79,100.534862613,13.7403758155,26.4135417938
80,100.545509766,13.7362756101,26.4135417938
81,100.56093748,13.7429474334,26.4135417938
82,100.499016059,13.7439699805,21.0464897156
83,100.463278732,13.7217532981,21.0464897156
84,100.52542642,13.7266989228,26.4135417938
85,100.598853998,13.7797838931,26.4135417938
86,100.435247983,13.7235128788,21.0464897156
87,100.529100155,13.7239195509,26.4135417938
88,100.522621746,13.7890724785,26.4135417938
89,100.451589916,13.7908873626,21.0464897156
90,100.492534843,13.790006204,21.0464897156
91,100.544958214,13.7818865454,26.4135417938
92,100.508032368,13.7053301913,26.4135417938
93,100.689161824,13.6808165465,31.7063274384
94,100.576834796,13.7686950314,26.4135417938
95,100.481059963,13.7833887915,21.0464897156
96,100.437753208,13.5734451418,11.6999282837
97,100.484048614,13.7004388412,21.0464897156
98,100.416504326,13.6964336911,16.7977581024
99,100.393565878,13.6919475895,12.7271785736
100,100.449475682,13.6974544868,16.7977581024
101,100.611847331,13.695262471,31.7063274384
102,100.515160712,13.6939969888,19.0001487732
103,100.459862079,13.733080791,21.0464897156
104,100.445116934,13.7365795311,21.0464897156
105,100.503377964,13.7511174599,26.4135417938
106,100.560189609,13.7219170128,26.4135417938
107,100.477539303,13.7721640218,21.0464897156
108,100.504814581,13.7781125777,26.4135417938
109,100.492479855,13.7743228027,21.0464897156
110,100.754458628,13.7523418891,27.4147949219
111,100.512323168,13.772860755,26.4135417938
112,100.455598012,13.7596681038,21.0464897156
113,100.428371726,13.7671510721,21.0464897156
114,100.724758346,13.7517055582,27.4147949219
115,100.466588454,13.7726659787,21.0464897156
116,100.348442514,13.7581884755,15.9952907562
117,100.519718068,13.7445387648,26.4135417938
118,100.512103222,13.7485519185,26.4135417938
119,100.499158189,13.7499474665,21.0464897156
120,100.628077493,13.7261563316,27.6952362061
121,100.493059194,13.7369182668,21.0464897156
122,100.513536164,13.7343560975,26.4135417938
123,100.412962354,13.6213077751,16.7977581024
124,100.514451544,13.7144691647,26.4135417938
125,100.491742507,13.7090301874,21.0464897156
126,100.500844526,13.7143803429,26.4135417938
127,100.504445335,13.7406006938,26.4135417938
128,100.526141963,13.7085286401,26.4135417938
129,100.513553471,13.7533301066,26.4135417938
130,100.497081401,13.7539650076,21.0464897156
131,100.506767949,13.751658507,26.4135417938
132,100.500224236,13.7534157783,26.4135417938
133,100.596319806,13.7191208366,26.4135417938
134,100.595281362,13.7070053136,26.4135417938
135,100.442999315,13.7140386452,21.0464897156
136,100.473382695,13.7150621001,21.0464897156
