SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,10.0820074081,10.0820074081,0.0,10.0820074081,0.0,10.0820074081
100301,2,1,0.01,12.6553316116,12.6553316116,0.0,12.6553316116,0.0,12.6553316116
103001,3,1,0.01,12.7072095871,12.7072095871,0.0,12.7072095871,0.0,12.7072095871
103902,4,1,0.01,14.0218954086,14.0218954086,0.0,14.0218954086,0.0,14.0218954086
101104,5,1,0.01,9.28205394745,9.28205394745,0.0,9.28205394745,0.0,9.28205394745
101602,6,1,0.01,17.6840114594,17.6840114594,0.0,17.6840114594,0.0,17.6840114594
100308,7,1,0.01,12.0780029297,12.0780029297,0.0,12.0780029297,0.0,12.0780029297
103602,8,1,0.01,17.0676441193,17.0676441193,0.0,17.0676441193,0.0,17.0676441193
100304,9,1,0.01,18.7032222748,18.7032222748,0.0,18.7032222748,0.0,18.7032222748
104401,10,1,0.01,14.1252002716,14.1252002716,0.0,14.1252002716,0.0,14.1252002716
104003,11,1,0.01,13.2427310944,13.2427310944,0.0,13.2427310944,0.0,13.2427310944
105001,12,1,0.01,27.9312705994,27.9312705994,0.0,27.9312705994,0.0,27.9312705994
104301,13,1,0.01,12.439874649,12.439874649,0.0,12.439874649,0.0,12.439874649
104901,14,1,0.01,19.2329273224,19.2329273224,0.0,19.2329273224,0.0,19.2329273224
