,addrcode,rainfall
0,100508,8.5
1,104604,5.36
2,103704,7.19
3,100108,4.94
4,102005,4.94
5,100101,4.94
6,103701,7.19
7,100112,4.94
8,100110,7.19
9,103702,7.19
10,100109,4.94
11,102004,4.94
12,101702,7.19
13,100805,7.19
14,104601,5.36
15,104203,8.5
16,104202,8.5
17,104101,10.13
18,100302,4.3
19,100502,8.5
20,100306,4.3
21,104102,10.13
22,100111,7.19
23,100107,7.19
24,101904,4.94
25,101907,4.94
26,104603,5.36
27,103703,7.19
28,100305,4.3
29,103002,10.13
30,104302,8.5
31,101002,5.36
32,103802,8.5
33,102902,10.13
34,100303,8.1
35,103604,12.61
36,101601,4.94
37,100801,7.19
38,102208,4.94
39,101302,7.19
40,104502,5.4
41,104802,5.94
42,102601,7.19
43,104503,5.4
44,101903,4.94
45,100307,3.35
46,103004,10.13
47,102704,8.5
48,102901,10.13
49,101801,4.94
50,103201,5.4
51,100401,7.19
52,100204,7.19
53,103605,7.01
54,104201,7.01
55,100203,7.19
56,100608,5.4
57,101105,3.35
58,102007,4.94
59,101106,3.35
60,100405,7.19
61,101101,4.94
62,100404,7.19
63,104002,5.94
64,102705,8.5
65,103801,8.5
66,101001,5.36
67,103003,10.13
68,103005,10.13
69,100601,5.4
70,102701,5.4
71,102502,10.13
72,101704,7.19
73,102303,5.94
74,101802,7.19
75,101502,4.94
76,102206,4.94
77,103302,7.19
78,100702,7.19
79,100703,7.19
80,100704,7.19
81,103901,7.19
82,100102,4.94
83,102209,4.94
84,100403,7.19
85,104501,7.19
86,102202,4.94
87,100402,7.19
88,100206,7.19
89,101902,4.94
90,102501,4.94
91,101401,7.19
92,103102,7.19
93,103203,4.16
94,101701,7.19
95,102503,4.94
96,102105,7.79
97,101506,4.94
98,104001,4.67
99,104004,6.46
100,103501,4.67
101,100905,4.16
102,103103,7.83
103,102210,4.94
104,102207,4.94
105,100104,7.19
106,103301,7.19
107,102009,4.94
108,100202,7.19
109,102504,4.94
110,101103,4.94
111,100201,7.19
112,101901,4.94
113,101905,4.94
114,101102,4.94
115,102006,4.94
116,104801,5.94
117,100701,7.19
118,100802,7.19
119,100103,4.94
120,103401,5.4
121,101501,4.94
122,101303,7.19
123,102107,4.67
124,102802,7.19
125,101507,4.94
126,101803,7.19
127,101301,7.19
128,102801,7.19
129,100803,7.19
130,100105,4.94
131,100804,7.19
132,100106,7.19
133,103903,7.19
134,103303,7.19
135,102201,4.94
136,101505,4.94
137,103101,4.67
138,103202,4.16
139,103504,4.67
140,102302,6.46
141,101204,7.83
142,102402,4.67
143,103503,4.67
144,102401,7.83
145,104701,4.16
146,101504,4.94
147,101203,7.83
148,101804,7.19
149,101503,4.94
150,102803,7.19
151,103502,4.94
152,104902,4.67
153,104602,5.36
154,104504,5.4
