SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,76.7214202881,76.7214202881,0.0,76.7214202881,0.0,76.7214202881
100301,2,1,0.01,71.5735855103,71.5735855103,0.0,71.5735855103,0.0,71.5735855103
103001,3,1,0.01,84.9050369263,84.9050369263,0.0,84.9050369263,0.0,84.9050369263
103902,4,1,0.01,86.661857605,86.661857605,0.0,86.661857605,0.0,86.661857605
101104,5,1,0.01,71.266708374,71.266708374,0.0,71.266708374,0.0,71.266708374
101602,6,1,0.01,96.6241531372,96.6241531372,0.0,96.6241531372,0.0,96.6241531372
100308,7,1,0.01,66.9982223511,66.9982223511,0.0,66.9982223511,0.0,66.9982223511
103602,8,1,0.01,79.9454040527,79.9454040527,0.0,79.9454040527,0.0,79.9454040527
100304,9,1,0.01,72.4547119141,72.4547119141,0.0,72.4547119141,0.0,72.4547119141
104401,10,1,0.01,71.3050079346,71.3050079346,0.0,71.3050079346,0.0,71.3050079346
104003,11,1,0.01,106.090438843,106.090438843,0.0,106.090438843,0.0,106.090438843
105001,12,1,0.01,100.520576477,100.520576477,0.0,100.520576477,0.0,100.520576477
104301,13,1,0.01,83.1239547729,83.1239547729,0.0,83.1239547729,0.0,83.1239547729
104901,14,1,0.01,92.4909286499,92.4909286499,0.0,92.4909286499,0.0,92.4909286499
