POINT_NAKH,X,Y,P_RAIN36_2
63,99.7843495738,8.8989502351,37.1553764343
64,99.8909272668,8.89301842195,36.4218215942
65,99.9019268233,8.81222649824,34.7116165161
78,99.8143726422,9.2798847122,23.5396347046
79,99.8606315579,9.07186117749,35.7842216492
80,99.877872103,9.0103030219,35.7842216492
0,99.8996068804,8.14044207504,49.2526245117
1,100.164679943,8.14045025554,46.7983093262
2,99.669483254,8.09858317981,55.1219100952
3,99.9349454428,8.1033900504,46.4122238159
4,99.9085303272,8.30200519156,44.9073028564
5,100.227060223,8.29377852123,40.3060760498
6,100.089070524,8.2806622455,43.2711982727
7,100.149546132,8.27814400986,62.5129890442
8,100.212688964,8.24609469583,40.3060760498
9,99.9109471056,8.3352212058,44.9073028564
10,99.5279660229,8.28190587835,61.062171936
11,100.183975352,8.31398186234,36.6943855286
12,100.15291921,8.23165166418,62.5129890442
13,100.081289313,8.17690248172,43.8889503479
14,99.8247355255,8.1747320445,49.2526245117
15,99.7012766744,8.24311992405,49.1958847046
16,100.256136117,8.26258513634,40.3060760498
17,99.6118643628,8.25096723769,50.4626693726
18,99.9236238606,8.25220182276,45.2589263916
19,100.120488081,8.2442530761,62.5129890442
20,99.3366319744,8.19378919478,90.3818359375
21,100.184946737,8.24597145074,62.5129890442
22,99.9613538546,8.44909131242,45.9920806885
23,100.199619741,8.39705975156,36.6943855286
24,99.9663605763,8.43429046869,45.9920806885
25,99.504279774,8.39090578517,76.4544296265
26,99.7537186387,8.45446834779,53.0515480042
27,99.9139319362,8.47207797774,45.9920806885
28,99.4767986823,8.45834931128,88.2936325073
29,99.9193831928,8.45227063334,45.9920806885
30,99.8192094507,8.41408752564,51.9979705811
31,99.4286045433,8.36558987907,88.5465698242
32,99.9526069244,8.39847622667,44.9073028564
33,99.9179446213,8.37122022425,44.9073028564
34,100.012341183,8.32542449041,68.6899795532
35,100.165284197,8.35981667475,36.6943855286
36,99.4867736403,8.25516819972,82.28956604
37,99.3418470359,8.37159772906,92.991897583
38,99.9718522757,8.40750469109,45.9920806885
39,100.060596466,8.37636567618,68.6899795532
40,99.5538554519,8.39048935092,76.4544296265
41,99.9124551563,8.39946723757,44.9073028564
42,100.108299318,8.35824060298,36.6943855286
43,98.8033636451,8.56315513198,157.249801636
44,99.8847252548,8.58896321248,39.532951355
45,99.7760535351,8.58009546134,43.7391281128
46,99.651809934,8.55782449393,47.4660301208
47,99.5004771487,8.5326942602,57.0778312683
48,99.8839685712,8.56156767713,39.532951355
49,99.0757645856,7.52460805864,118.50365448
50,99.8009469059,8.5042021206,39.532951355
51,99.6336246089,8.46582419442,58.8793945313
52,100.181310671,8.47360584005,39.7058830261
53,99.8611364533,8.46637636276,51.9979705811
54,99.347331262,8.46566447827,82.6932754517
55,100.012307606,8.44320042718,44.4864959717
56,100.032335522,8.51013125978,41.9966697693
57,99.4185800948,8.49096825319,88.2936325073
58,99.8997571016,8.53924920914,39.532951355
59,99.5206528024,8.48570708807,75.7850952148
60,99.8707747056,8.74996642616,34.2457313538
61,99.8273253692,8.6658061913,37.1792984009
62,99.525144591,8.63294436894,55.5162582397
66,99.8213932423,8.78321411643,34.2457313538
67,99.9217687009,8.61672251233,36.4943237305
68,99.8792246733,8.664989458,37.1792984009
69,99.8849907525,8.00915259593,56.2262535095
70,99.909545107,8.0351190874,52.4013442993
71,100.191794957,7.96951729775,41.6929931641
72,99.960160418,7.97349415485,60.0868148804
73,100.269118333,7.97575087416,40.1912345886
74,100.322345555,7.96735643975,38.0591011047
75,99.5065049615,7.93253162187,92.6091995239
76,99.9329972975,8.05849977339,52.4013442993
77,100.019807461,7.99577336717,58.0930976868
81,100.291003946,7.93304909085,40.1912345886
82,99.8799145896,7.98022837458,68.4628601074
83,100.000747472,7.94576096896,58.0930976868
84,100.039714184,7.87278518799,50.6379852295
85,99.0885545737,7.80693614332,139.438644409
86,98.962972508,7.83620064015,145.356887817
87,99.086515273,7.64591919012,128.256668091
88,98.7424482523,8.14079930827,166.73840332
89,98.9914739031,8.08126192991,148.130569458
90,98.9064480901,8.0894902489,148.130569458
91,99.0867384798,8.08954257043,125.59815979
92,99.3023073467,8.09252650575,99.7566146851
93,98.9712323424,7.96699749899,145.635284424
94,98.8320582422,8.05226076674,169.384002686
95,98.9761965864,8.03557493048,148.130569458
96,99.2494736688,8.27514123302,98.2558288574
97,98.8913764556,8.38768797665,150.235610962
98,98.7951249215,8.35878430825,158.308624268
99,98.7192835818,8.45918267644,165.874206543
100,98.8308684698,8.45050342365,151.558959961
101,100.222057406,8.15728437627,42.6736869812
102,99.6322271047,8.149180586,48.5342712402
103,99.6885189229,8.16828189335,48.5342712402
104,100.116993764,8.14678872809,46.7983093262
105,100.197168301,8.15574993602,46.7983093262
106,100.291367362,8.11167234402,42.6736869812
107,99.500257118,8.17297578656,62.4342727661
108,100.116932532,8.19868236912,46.7983093262
109,99.9192016424,8.18264107046,46.4122238159
110,99.6726335781,8.14759861008,48.5342712402
111,100.193124146,8.18449327508,46.7983093262
112,100.190528385,8.08368048865,39.1923141479
113,100.246572214,8.10654372602,42.6736869812
114,99.8427351932,8.06783688099,56.2262535095
115,100.094136161,8.07477686129,46.958240509
116,100.243786276,8.0824587503,34.781627655
117,99.5936293786,8.04748477069,68.9428710938
118,100.286330758,8.0367649157,34.781627655
