,addrcode,rainfall
0,100508,0.42
1,104604,0.07
2,103704,6.12
3,100108,4.77
4,102005,4.77
5,100101,4.77
6,103701,6.12
7,100112,4.77
8,100110,6.12
9,103702,6.12
10,100109,4.77
11,102004,4.77
12,101702,6.12
13,100805,6.12
14,104601,0.07
15,104203,0.42
16,104202,0.42
17,104101,15.23
18,100302,0.01
19,100502,0.42
20,100306,0.01
21,104102,15.23
22,100111,6.12
23,100107,6.12
24,101904,4.77
25,101907,4.77
26,104603,0.07
27,103703,6.12
28,100305,0.01
29,103002,15.23
30,104302,0.42
31,101002,0.07
32,103802,0.42
33,102902,15.23
34,100303,0.04
35,103604,1.65
36,101601,4.77
37,100801,6.12
38,102208,4.77
39,101302,6.12
40,104502,0.16
41,104802,4.87
42,102601,6.12
43,104503,0.16
44,101903,4.77
45,100307,0.01
46,103004,15.23
47,102704,0.42
48,102901,15.23
49,101801,4.77
50,103201,0.16
51,100401,6.12
52,100204,6.12
53,103605,0.56
54,104201,0.56
55,100203,6.12
56,100608,0.16
57,101105,0.01
58,102007,4.77
59,101106,0.01
60,100405,6.12
61,101101,0.05
62,100404,6.12
63,104002,4.87
64,102705,0.42
65,103801,0.42
66,101001,0.07
67,103003,15.23
68,103005,15.23
69,100601,0.16
70,102701,0.16
71,102502,15.23
72,101704,6.12
73,102303,4.87
74,101802,6.12
75,101502,4.77
76,102206,4.77
77,103302,6.12
78,100702,6.12
79,100703,6.12
80,100704,6.12
81,103901,6.12
82,100102,4.77
83,102209,4.77
84,100403,6.12
85,104501,6.12
86,102202,4.77
87,100402,6.12
88,100206,6.12
89,101902,4.77
90,102501,4.77
91,101401,6.12
92,103102,6.12
93,103203,0.35
94,101701,6.12
95,102503,4.77
96,102105,1.88
97,101506,4.77
98,104001,1.96
99,104004,5.04
100,103501,1.96
101,100905,0.35
102,103103,12.16
103,102210,4.77
104,102207,4.77
105,100104,6.12
106,103301,6.12
107,102009,4.77
108,100202,6.12
109,102504,4.77
110,101103,0.05
111,100201,6.12
112,101901,4.77
113,101905,4.77
114,101102,0.05
115,102006,4.77
116,104801,4.87
117,100701,6.12
118,100802,6.12
119,100103,4.77
120,103401,0.16
121,101501,4.77
122,101303,6.12
123,102107,1.96
124,102802,6.12
125,101507,4.77
126,101803,6.12
127,101301,6.12
128,102801,6.12
129,100803,6.12
130,100105,4.77
131,100804,6.12
132,100106,6.12
133,103903,6.12
134,103303,6.12
135,102201,4.77
136,101505,4.77
137,103101,1.96
138,103202,0.35
139,103504,1.96
140,102302,5.04
141,101204,12.16
142,102402,1.96
143,103503,1.96
144,102401,12.16
145,104701,0.35
146,101504,4.77
147,101203,12.16
148,101804,6.12
149,101503,4.77
150,102803,6.12
151,103502,4.77
152,104902,1.96
153,104602,0.07
154,104504,0.16
