,addrcode,rainfall
0,801904,25.61
1,800905,31.0
2,801701,50.08
3,800611,12.92
4,801204,17.36
5,801101,71.88
6,801302,23.3
7,800305,24.64
8,801105,54.96
9,801212,14.97
10,800302,28.45
11,801205,15.37
12,800911,26.39
13,801107,56.44
14,802302,16.04
15,800912,40.61
16,801218,12.87
17,802304,22.76
18,800407,52.51
19,802203,31.45
20,800118,21.63
21,800112,24.26
22,800106,19.33
23,801801,65.87
24,801106,68.97
25,802202,54.89
26,802004,35.43
27,802201,43.32
28,800301,41.79
29,810601,129.26
30,800120,19.34
31,810603,126.37
32,800205,24.29
33,800410,41.3
34,800406,48.61
35,800505,35.46
36,800504,24.59
37,800202,23.26
38,802101,25.65
39,800803,19.83
40,800503,32.72
41,800801,17.29
42,802104,19.95
43,801408,15.55
44,802102,24.11
45,801407,20.21
46,801405,20.7
47,800804,18.84
48,800409,48.8
49,800704,15.48
50,801702,61.42
51,801703,40.97
52,801603,13.99
53,800910,33.89
54,801905,26.67
55,800908,31.48
56,801501,13.53
57,801502,13.33
58,801406,19.0
59,801402,16.89
60,800705,33.27
61,801609,19.42
62,800708,30.06
63,800711,21.36
64,810405,76.53
65,810803,99.84
66,810403,76.74
67,810305,80.03
68,810303,81.12
69,810404,77.33
70,810115,124.33
71,810406,57.99
72,810702,59.14
73,810703,58.69
74,810117,123.33
75,810704,57.25
76,810402,85.66
77,810401,80.22
78,810118,102.52
79,810807,79.24
80,810204,70.79
81,810201,78.98
82,810111,127.46
83,810506,130.49
84,810501,128.36
85,810202,81.35
86,810502,138.17
87,810505,125.08
88,810504,122.2
89,810105,128.46
90,810407,63.85
91,810103,111.28
92,810206,58.91
93,810808,87.94
94,810503,146.32
95,810205,109.83
96,802303,19.68
97,801608,11.93
98,800606,14.55
99,800903,34.86
100,801305,22.25
101,800706,20.61
