,addrcode,rainfall
0,801904,40.37
1,800905,46.16
2,801701,58.71
3,800611,32.87
4,801204,50.13
5,801101,68.39
6,801302,42.09
7,800305,42.35
8,801105,63.75
9,801212,40.66
10,800302,45.22
11,801205,41.46
12,800911,40.69
13,801107,63.35
14,802302,54.57
15,800912,49.67
16,801218,40.82
17,802304,35.84
18,800407,61.52
19,802203,45.34
20,800118,41.6
21,800112,50.77
22,800106,42.73
23,801801,67.29
24,801106,67.6
25,802202,52.05
26,802004,36.76
27,802201,45.01
28,800301,45.32
29,810601,87.6
30,800120,40.9
31,810603,84.88
32,800205,39.7
33,800410,53.26
34,800406,56.3
35,800505,49.34
36,800504,44.49
37,800202,41.96
38,802101,39.21
39,800803,37.59
40,800503,42.79
41,800801,40.5
42,802104,43.21
43,801408,41.36
44,802102,40.82
45,801407,36.46
46,801405,37.8
47,800804,39.73
48,800409,52.77
49,800704,41.91
50,801702,66.81
51,801703,55.4
52,801603,42.94
53,800910,57.42
54,801905,53.37
55,800908,55.49
56,801501,42.21
57,801502,43.08
58,801406,40.21
59,801402,43.77
60,800705,58.6
61,801609,63.11
62,800708,65.43
63,800711,59.36
64,810405,65.98
65,810803,67.66
66,810403,67.38
67,810305,78.31
68,810303,75.35
69,810404,67.83
70,810115,80.26
71,810406,64.25
72,810702,65.94
73,810703,67.57
74,810117,78.69
75,810704,63.0
76,810402,63.64
77,810401,64.44
78,810118,82.52
79,810807,70.68
80,810204,71.16
81,810201,74.25
82,810111,81.22
83,810506,90.75
84,810501,87.91
85,810202,74.32
86,810502,80.86
87,810505,84.4
88,810504,89.52
89,810105,79.47
90,810407,69.3
91,810103,81.33
92,810206,70.01
93,810808,75.44
94,810503,88.24
95,810205,84.17
96,802303,49.29
97,801608,34.88
98,800606,37.99
99,800903,41.64
100,801305,35.86
101,800706,45.63
