SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,0.935376882553,0.935376882553,0.0,0.935376882553,0.0,0.935376882553
100301,2,1,0.01,0.914311468601,0.914311468601,0.0,0.914311468601,0.0,0.914311468601
103001,3,1,0.01,1.7605702877,1.7605702877,0.0,1.7605702877,0.0,1.7605702877
103902,4,1,0.01,1.63098275661,1.63098275661,0.0,1.63098275661,0.0,1.63098275661
101104,5,1,0.01,0.8086591959,0.8086591959,0.0,0.8086591959,0.0,0.8086591959
101602,6,1,0.01,4.07749176025,4.07749176025,0.0,4.07749176025,0.0,4.07749176025
100308,7,1,0.01,0.692215979099,0.692215979099,0.0,0.692215979099,0.0,0.692215979099
103602,8,1,0.01,1.91751003265,1.91751003265,0.0,1.91751003265,0.0,1.91751003265
100304,9,1,0.01,1.46167302132,1.46167302132,0.0,1.46167302132,0.0,1.46167302132
104401,10,1,0.01,1.02261698246,1.02261698246,0.0,1.02261698246,0.0,1.02261698246
104003,11,1,0.01,4.43078327179,4.43078327179,0.0,4.43078327179,0.0,4.43078327179
105001,12,1,0.01,4.7120256424,4.7120256424,0.0,4.7120256424,0.0,4.7120256424
104301,13,1,0.01,1.28401958942,1.28401958942,0.0,1.28401958942,0.0,1.28401958942
104901,14,1,0.01,3.82886075974,3.82886075974,0.0,3.82886075974,0.0,3.82886075974
