POINT_BANG,X,Y,P_RAIN26_2
0,100.650034127,13.865927928,38.544921875
1,100.745101685,13.8529962881,37.4464607239
2,100.547002765,13.7545254811,40.5383262634
3,100.497556366,13.7595788722,45.507194519
4,100.475634063,13.7521615498,45.507194519
5,100.492151394,13.7512280636,45.507194519
6,100.529770716,13.7630430098,40.5383262634
7,100.499228357,13.7679029825,45.507194519
8,100.503045965,13.761822636,40.5383262634
9,100.538408182,13.7573163195,40.5383262634
10,100.494662802,13.761895874,45.507194519
11,100.481251675,13.7588328289,45.507194519
12,100.585996523,13.7515581026,40.5383262634
13,100.510667602,13.7588747831,40.5383262634
14,100.708169637,13.8911411594,37.4464607239
15,100.629576885,13.8976550732,38.544921875
16,100.672300751,13.8963130805,38.544921875
17,100.563893467,13.8827841602,38.8101272583
18,100.872021917,13.8720997756,35.816734314
19,100.605776678,13.8678984281,38.544921875
20,100.811679778,13.8732427011,35.816734314
21,100.5800601,13.8714663258,38.8101272583
22,100.505483589,13.764769074,40.5383262634
23,100.501439816,13.757277497,40.5383262634
24,100.441472717,13.7522748199,45.507194519
25,100.418633297,13.7506263367,45.507194519
26,100.706384042,13.8442969932,37.4464607239
27,100.527961506,13.7522245241,40.5383262634
28,100.828575304,13.8388436557,35.816734314
29,100.583669608,13.8421016037,38.8101272583
30,100.668300128,13.8243118787,38.544921875
31,100.774460621,13.8122749002,37.4464607239
32,100.60812621,13.8392281244,38.544921875
33,100.526686536,13.829422278,38.8101272583
34,100.822299625,13.9135716162,36.9640693665
35,100.579764321,13.9169673853,50.2520217896
36,100.486477187,13.7427943514,45.507194519
37,100.511837693,13.7437205042,40.5383262634
38,100.423065678,13.7380094564,45.507194519
39,100.510977362,13.7382068339,40.5383262634
40,100.600737579,13.7934808191,39.6020851135
41,100.372648064,13.7856977068,40.8951034546
42,100.563266751,13.775071483,40.5383262634
43,100.620595798,13.7881933823,39.6020851135
44,100.428539617,13.7861848561,45.507194519
45,100.836667625,13.7977538507,46.8061332703
46,100.565745619,13.8085226659,38.8101272583
47,100.638646785,13.8112652613,38.544921875
48,100.53021961,13.8106105983,38.8101272583
49,100.498881145,13.7327783523,45.507194519
50,100.679827921,13.7174530162,39.6020851135
51,100.520240658,13.7336035808,40.5383262634
52,100.517383748,13.7574561632,40.5383262634
53,100.609121981,13.9200704078,39.6973304749
54,100.652272341,13.9214167064,39.6973304749
55,100.520598024,13.767802731,40.5383262634
56,100.643832442,13.7551040065,39.6020851135
57,100.82440238,13.7237646609,46.8061332703
58,100.463129537,13.7598434125,45.507194519
59,100.853805065,13.7274620425,46.8061332703
60,100.523239584,13.7294329607,40.5383262634
61,100.749717361,13.722808283,41.2204742432
62,100.514435465,13.7246085607,40.5383262634
63,100.397434355,13.7199086637,40.8951034546
64,100.645313807,13.8287250195,38.544921875
65,100.600568279,13.8138021185,38.544921875
66,100.723055462,13.8022867906,37.4464607239
67,100.581233511,13.8193746013,38.8101272583
68,100.552654141,13.8152995128,38.8101272583
69,100.635093523,13.7884470736,39.6020851135
70,100.660654297,13.7936094857,39.6020851135
71,100.508703275,13.8001458031,38.8101272583
72,100.585425012,13.7846089658,40.5383262634
73,100.351082261,13.7141059285,40.8951034546
74,100.505093404,13.731164719,40.5383262634
75,100.489966851,13.7305525625,45.507194519
76,100.451837222,13.7285695496,45.507194519
77,100.570753548,13.7228534241,40.5383262634
78,100.526549121,13.7417642048,40.5383262634
79,100.534862613,13.7403758155,40.5383262634
80,100.545509766,13.7362756101,40.5383262634
81,100.56093748,13.7429474334,40.5383262634
82,100.499016059,13.7439699805,45.507194519
83,100.463278732,13.7217532981,45.507194519
84,100.52542642,13.7266989228,40.5383262634
85,100.598853998,13.7797838931,40.5383262634
86,100.435247983,13.7235128788,45.507194519
87,100.529100155,13.7239195509,40.5383262634
88,100.522621746,13.7890724785,40.5383262634
89,100.451589916,13.7908873626,45.507194519
90,100.492534843,13.790006204,45.507194519
91,100.544958214,13.7818865454,40.5383262634
92,100.508032368,13.7053301913,40.5383262634
93,100.689161824,13.6808165465,50.0191192627
94,100.576834796,13.7686950314,40.5383262634
95,100.481059963,13.7833887915,45.507194519
96,100.437753208,13.5734451418,66.2687683105
97,100.484048614,13.7004388412,45.507194519
98,100.416504326,13.6964336911,46.799446106
99,100.393565878,13.6919475895,40.084197998
100,100.449475682,13.6974544868,46.799446106
101,100.611847331,13.695262471,50.0191192627
102,100.515160712,13.6939969888,45.1442604065
103,100.459862079,13.733080791,45.507194519
104,100.445116934,13.7365795311,45.507194519
105,100.503377964,13.7511174599,40.5383262634
106,100.560189609,13.7219170128,40.5383262634
107,100.477539303,13.7721640218,45.507194519
108,100.504814581,13.7781125777,40.5383262634
109,100.492479855,13.7743228027,45.507194519
110,100.754458628,13.7523418891,41.2204742432
111,100.512323168,13.772860755,40.5383262634
112,100.455598012,13.7596681038,45.507194519
113,100.428371726,13.7671510721,45.507194519
114,100.724758346,13.7517055582,41.2204742432
115,100.466588454,13.7726659787,45.507194519
116,100.348442514,13.7581884755,40.8951034546
117,100.519718068,13.7445387648,40.5383262634
118,100.512103222,13.7485519185,40.5383262634
119,100.499158189,13.7499474665,45.507194519
120,100.628077493,13.7261563316,39.6020851135
121,100.493059194,13.7369182668,45.507194519
122,100.513536164,13.7343560975,40.5383262634
123,100.412962354,13.6213077751,46.799446106
124,100.514451544,13.7144691647,40.5383262634
125,100.491742507,13.7090301874,45.507194519
126,100.500844526,13.7143803429,40.5383262634
127,100.504445335,13.7406006938,40.5383262634
128,100.526141963,13.7085286401,40.5383262634
129,100.513553471,13.7533301066,40.5383262634
130,100.497081401,13.7539650076,45.507194519
131,100.506767949,13.751658507,40.5383262634
132,100.500224236,13.7534157783,40.5383262634
133,100.596319806,13.7191208366,40.5383262634
134,100.595281362,13.7070053136,40.5383262634
135,100.442999315,13.7140386452,45.507194519
136,100.473382695,13.7150621001,45.507194519
137,100.497435806,13.6959963973,46.799446106
138,100.65581988,13.6868617778,50.0191192627
139,100.467796476,13.6929143136,46.799446106
140,100.358747568,13.679635857,40.084197998
141,100.533442629,13.6791546693,45.1442604065
