,addrcode,rainfall
0,100508,42.42
1,104604,44.55
2,103704,41.98
3,100108,38.67
4,102005,38.67
5,100101,38.67
6,103701,41.98
7,100112,38.67
8,100110,41.98
9,103702,41.98
10,100109,38.67
11,102004,38.67
12,101702,41.98
13,100805,41.98
14,104601,44.55
15,104203,42.42
16,104202,42.42
17,104101,41.66
18,100302,44.96
19,100502,42.42
20,100306,44.96
21,104102,41.66
22,100111,41.98
23,100107,41.98
24,101904,38.67
25,101907,38.67
26,104603,44.55
27,103703,41.98
28,100305,44.96
29,103002,41.66
30,104302,42.42
31,101002,44.55
32,103802,42.42
33,102902,41.66
34,100303,40.89
35,103604,39.76
36,101601,38.67
37,100801,41.98
38,102208,38.67
39,101302,41.98
40,104502,43.29
41,104802,38.17
42,102601,41.98
43,104503,43.29
44,101903,38.67
45,100307,44.93
46,103004,41.66
47,102704,42.42
48,102901,41.66
49,101801,38.67
50,103201,43.29
51,100401,41.98
52,100204,41.98
53,103605,39.38
54,104201,39.38
55,100203,41.98
56,100608,43.29
57,101105,44.93
58,102007,38.67
59,101106,44.93
60,100405,41.98
61,101101,42.97
62,100404,41.98
63,104002,38.17
64,102705,42.42
65,103801,42.42
66,101001,44.55
67,103003,41.66
68,103005,41.66
69,100601,43.29
70,102701,43.29
71,102502,41.66
72,101704,41.98
73,102303,38.17
74,101802,41.98
75,101502,38.67
76,102206,38.67
77,103302,41.98
78,100702,41.98
79,100703,41.98
80,100704,41.98
81,103901,41.98
82,100102,38.67
83,102209,38.67
84,100403,41.98
85,104501,41.98
86,102202,38.67
87,100402,41.98
88,100206,41.98
89,101902,38.67
90,102501,38.67
91,101401,41.98
92,103102,41.98
93,103203,43.06
94,101701,41.98
95,102503,38.67
96,102105,43.95
97,101506,38.67
98,104001,40.73
99,104004,40.79
100,103501,40.73
101,100905,43.06
102,103103,43.1
103,102210,38.67
104,102207,38.67
105,100104,41.98
106,103301,41.98
107,102009,38.67
108,100202,41.98
109,102504,38.67
110,101103,42.97
111,100201,41.98
112,101901,38.67
113,101905,38.67
114,101102,42.97
115,102006,38.67
116,104801,38.17
117,100701,41.98
118,100802,41.98
119,100103,38.67
120,103401,43.29
121,101501,38.67
122,101303,41.98
123,102107,40.73
124,102802,41.98
125,101507,38.67
126,101803,41.98
127,101301,41.98
128,102801,41.98
129,100803,41.98
130,100105,38.67
131,100804,41.98
132,100106,41.98
133,103903,41.98
134,103303,41.98
135,102201,38.67
136,101505,38.67
137,103101,40.73
138,103202,43.06
139,103504,40.73
140,102302,40.79
141,101204,43.1
142,102402,40.73
143,103503,40.73
144,102401,43.1
145,104701,43.06
146,101504,38.67
147,101203,43.1
148,101804,41.98
149,101503,38.67
150,102803,41.98
151,103502,38.67
152,104902,40.73
153,104602,44.55
154,104504,43.29
