POINT_BANG,X,Y,P_RAIN48_2
0,100.650034127,13.865927928,2.70880055428
1,100.745101685,13.8529962881,2.60231757164
2,100.547002765,13.7545254811,3.88538336754
3,100.497556366,13.7595788722,6.50953912735
4,100.475634063,13.7521615498,6.50953912735
5,100.492151394,13.7512280636,6.50953912735
6,100.529770716,13.7630430098,3.88538336754
7,100.499228357,13.7679029825,6.50953912735
8,100.503045965,13.761822636,3.88538336754
9,100.538408182,13.7573163195,3.88538336754
10,100.494662802,13.761895874,6.50953912735
11,100.481251675,13.7588328289,6.50953912735
12,100.585996523,13.7515581026,3.88538336754
13,100.510667602,13.7588747831,3.88538336754
14,100.708169637,13.8911411594,2.60231757164
15,100.629576885,13.8976550732,2.70880055428
16,100.672300751,13.8963130805,2.70880055428
17,100.563893467,13.8827841602,3.51406788826
18,100.872021917,13.8720997756,2.05994915962
19,100.605776678,13.8678984281,2.70880055428
20,100.811679778,13.8732427011,2.05994915962
21,100.5800601,13.8714663258,3.51406788826
22,100.505483589,13.764769074,3.88538336754
23,100.501439816,13.757277497,3.88538336754
24,100.441472717,13.7522748199,6.50953912735
25,100.418633297,13.7506263367,6.50953912735
26,100.706384042,13.8442969932,2.60231757164
27,100.527961506,13.7522245241,3.88538336754
28,100.828575304,13.8388436557,2.05994915962
29,100.583669608,13.8421016037,3.51406788826
30,100.668300128,13.8243118787,2.70880055428
31,100.774460621,13.8122749002,2.60231757164
32,100.60812621,13.8392281244,2.70880055428
33,100.526686536,13.829422278,3.51406788826
34,100.822299625,13.9135716162,3.70233464241
35,100.579764321,13.9169673853,1.39688909054
36,100.486477187,13.7427943514,6.50953912735
37,100.511837693,13.7437205042,3.88538336754
38,100.423065678,13.7380094564,6.50953912735
39,100.510977362,13.7382068339,3.88538336754
40,100.600737579,13.7934808191,3.24804496765
41,100.372648064,13.7856977068,2.47224187851
42,100.563266751,13.775071483,3.88538336754
43,100.620595798,13.7881933823,3.24804496765
44,100.428539617,13.7861848561,6.50953912735
45,100.836667625,13.7977538507,2.12445831299
46,100.565745619,13.8085226659,3.51406788826
47,100.638646785,13.8112652613,2.70880055428
48,100.53021961,13.8106105983,3.51406788826
49,100.498881145,13.7327783523,6.50953912735
50,100.679827921,13.7174530162,3.24804496765
51,100.520240658,13.7336035808,3.88538336754
52,100.517383748,13.7574561632,3.88538336754
53,100.609121981,13.9200704078,1.93090331554
54,100.652272341,13.9214167064,1.93090331554
55,100.520598024,13.767802731,3.88538336754
56,100.643832442,13.7551040065,3.24804496765
57,100.82440238,13.7237646609,2.12445831299
58,100.463129537,13.7598434125,6.50953912735
59,100.853805065,13.7274620425,2.12445831299
60,100.523239584,13.7294329607,3.88538336754
61,100.749717361,13.722808283,2.38111615181
62,100.514435465,13.7246085607,3.88538336754
63,100.397434355,13.7199086637,2.47224187851
64,100.645313807,13.8287250195,2.70880055428
65,100.600568279,13.8138021185,2.70880055428
66,100.723055462,13.8022867906,2.60231757164
67,100.581233511,13.8193746013,3.51406788826
68,100.552654141,13.8152995128,3.51406788826
69,100.635093523,13.7884470736,3.24804496765
70,100.660654297,13.7936094857,3.24804496765
71,100.508703275,13.8001458031,3.51406788826
72,100.585425012,13.7846089658,3.88538336754
73,100.351082261,13.7141059285,2.47224187851
74,100.505093404,13.731164719,3.88538336754
75,100.489966851,13.7305525625,6.50953912735
76,100.451837222,13.7285695496,6.50953912735
77,100.570753548,13.7228534241,3.88538336754
78,100.526549121,13.7417642048,3.88538336754
79,100.534862613,13.7403758155,3.88538336754
80,100.545509766,13.7362756101,3.88538336754
81,100.56093748,13.7429474334,3.88538336754
82,100.499016059,13.7439699805,6.50953912735
83,100.463278732,13.7217532981,6.50953912735
84,100.52542642,13.7266989228,3.88538336754
85,100.598853998,13.7797838931,3.88538336754
86,100.435247983,13.7235128788,6.50953912735
87,100.529100155,13.7239195509,3.88538336754
88,100.522621746,13.7890724785,3.88538336754
89,100.451589916,13.7908873626,6.50953912735
90,100.492534843,13.790006204,6.50953912735
91,100.544958214,13.7818865454,3.88538336754
92,100.508032368,13.7053301913,3.88538336754
93,100.689161824,13.6808165465,5.18439483643
94,100.576834796,13.7686950314,3.88538336754
95,100.481059963,13.7833887915,6.50953912735
96,100.437753208,13.5734451418,2.8598613739
97,100.484048614,13.7004388412,6.50953912735
98,100.416504326,13.6964336911,8.20038414001
99,100.393565878,13.6919475895,5.87860536575
100,100.449475682,13.6974544868,8.20038414001
101,100.611847331,13.695262471,5.18439483643
102,100.515160712,13.6939969888,3.50186395645
103,100.459862079,13.733080791,6.50953912735
104,100.445116934,13.7365795311,6.50953912735
105,100.503377964,13.7511174599,3.88538336754
106,100.560189609,13.7219170128,3.88538336754
107,100.477539303,13.7721640218,6.50953912735
108,100.504814581,13.7781125777,3.88538336754
109,100.492479855,13.7743228027,6.50953912735
110,100.754458628,13.7523418891,2.38111615181
111,100.512323168,13.772860755,3.88538336754
112,100.455598012,13.7596681038,6.50953912735
113,100.428371726,13.7671510721,6.50953912735
114,100.724758346,13.7517055582,2.38111615181
115,100.466588454,13.7726659787,6.50953912735
116,100.348442514,13.7581884755,2.47224187851
117,100.519718068,13.7445387648,3.88538336754
118,100.512103222,13.7485519185,3.88538336754
119,100.499158189,13.7499474665,6.50953912735
120,100.628077493,13.7261563316,3.24804496765
121,100.493059194,13.7369182668,6.50953912735
122,100.513536164,13.7343560975,3.88538336754
123,100.412962354,13.6213077751,8.20038414001
124,100.514451544,13.7144691647,3.88538336754
125,100.491742507,13.7090301874,6.50953912735
126,100.500844526,13.7143803429,3.88538336754
127,100.504445335,13.7406006938,3.88538336754
128,100.526141963,13.7085286401,3.88538336754
129,100.513553471,13.7533301066,3.88538336754
130,100.497081401,13.7539650076,6.50953912735
131,100.506767949,13.751658507,3.88538336754
132,100.500224236,13.7534157783,3.88538336754
133,100.596319806,13.7191208366,3.88538336754
134,100.595281362,13.7070053136,3.88538336754
135,100.442999315,13.7140386452,6.50953912735
136,100.473382695,13.7150621001,6.50953912735
137,100.497435806,13.6959963973,8.20038414001
138,100.65581988,13.6868617778,5.18439483643
139,100.467796476,13.6929143136,8.20038414001
140,100.358747568,13.679635857,5.87860536575
141,100.533442629,13.6791546693,3.50186395645
142,100.492041031,13.6749132553,8.20038414001
143,100.468010078,13.6710579613,8.20038414001
144,100.510128893,13.6715444821,3.50186395645
145,100.618442305,13.6677005684,5.18439483643
146,100.484612424,13.7135228111,6.50953912735
147,100.544139651,13.6970352359,3.50186395645
148,100.50462847,13.7235647686,3.88538336754
149,100.486129323,13.7226820305,6.50953912735
150,100.541358231,13.7175890517,3.88538336754
151,100.462095424,13.7092817056,6.50953912735
152,100.497607731,13.6175571855,8.20038414001
153,100.760118563,13.8988193704,2.60231757164
154,100.613777112,13.7685481626,3.24804496765
