SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,11.1364898682,11.1364898682,0.0,11.1364898682,0.0,11.1364898682
100301,2,1,0.01,13.5246305466,13.5246305466,0.0,13.5246305466,0.0,13.5246305466
103001,3,1,0.01,7.9676656723,7.9676656723,0.0,7.9676656723,0.0,7.9676656723
103902,4,1,0.01,6.88742160797,6.88742160797,0.0,6.88742160797,0.0,6.88742160797
101104,5,1,0.01,10.9692897797,10.9692897797,0.0,10.9692897797,0.0,10.9692897797
101602,6,1,0.01,7.48546266556,7.48546266556,0.0,7.48546266556,0.0,7.48546266556
100308,7,1,0.01,12.519320488,12.519320488,0.0,12.519320488,0.0,12.519320488
103602,8,1,0.01,6.87147712708,6.87147712708,0.0,6.87147712708,0.0,6.87147712708
100304,9,1,0.01,12.0153999329,12.0153999329,0.0,12.0153999329,0.0,12.0153999329
104401,10,1,0.01,9.70331954956,9.70331954956,0.0,9.70331954956,0.0,9.70331954956
104003,11,1,0.01,4.56374073029,4.56374073029,0.0,4.56374073029,0.0,4.56374073029
105001,12,1,0.01,4.82346963882,4.82346963882,0.0,4.82346963882,0.0,4.82346963882
104301,13,1,0.01,9.77454280853,9.77454280853,0.0,9.77454280853,0.0,9.77454280853
104901,14,1,0.01,6.15930318832,6.15930318832,0.0,6.15930318832,0.0,6.15930318832
