SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,79.7506561279,79.7506561279,0.0,79.7506561279,0.0,79.7506561279
100301,2,1,0.01,79.8125686646,79.8125686646,0.0,79.8125686646,0.0,79.8125686646
103001,3,1,0.01,82.8439331055,82.8439331055,0.0,82.8439331055,0.0,82.8439331055
103902,4,1,0.01,79.1354827881,79.1354827881,0.0,79.1354827881,0.0,79.1354827881
101104,5,1,0.01,80.3071670532,80.3071670532,0.0,80.3071670532,0.0,80.3071670532
101602,6,1,0.01,70.7566604614,70.7566604614,0.0,70.7566604614,0.0,70.7566604614
100308,7,1,0.01,79.2583084106,79.2583084106,0.0,79.2583084106,0.0,79.2583084106
103602,8,1,0.01,77.6178894043,77.6178894043,0.0,77.6178894043,0.0,77.6178894043
100304,9,1,0.01,74.523223877,74.523223877,0.0,74.523223877,0.0,74.523223877
104401,10,1,0.01,81.3223648071,81.3223648071,0.0,81.3223648071,0.0,81.3223648071
104003,11,1,0.01,67.7263870239,67.7263870239,0.0,67.7263870239,0.0,67.7263870239
105001,12,1,0.01,67.3969802856,67.3969802856,0.0,67.3969802856,0.0,67.3969802856
104301,13,1,0.01,82.527671814,82.527671814,0.0,82.527671814,0.0,82.527671814
104901,14,1,0.01,71.9004135132,71.9004135132,0.0,71.9004135132,0.0,71.9004135132
