,addrcode,rainfall
0,104605,77.06
1,100301,74.52
2,103001,84.07
3,103902,80.34
4,101104,73.87
5,101602,83.54
6,100308,57.83
7,103602,89.07
8,100304,97.75
9,104401,83.39
10,104003,74.59
11,105001,62.08
12,104301,87.57
13,104901,58.16
