POINT_BANG,X,Y,P_RAIN21_2
0,100.650034127,13.865927928,128.811080933
1,100.745101685,13.8529962881,126.096572876
2,100.547002765,13.7545254811,131.384109497
3,100.497556366,13.7595788722,135.229888916
4,100.475634063,13.7521615498,135.229888916
5,100.492151394,13.7512280636,135.229888916
6,100.529770716,13.7630430098,131.384109497
7,100.499228357,13.7679029825,135.229888916
8,100.503045965,13.761822636,131.384109497
9,100.538408182,13.7573163195,131.384109497
10,100.494662802,13.761895874,135.229888916
11,100.481251675,13.7588328289,135.229888916
12,100.585996523,13.7515581026,131.384109497
13,100.510667602,13.7588747831,131.384109497
14,100.708169637,13.8911411594,126.096572876
15,100.629576885,13.8976550732,128.811080933
16,100.672300751,13.8963130805,128.811080933
17,100.563893467,13.8827841602,137.797790527
18,100.872021917,13.8720997756,123.665382385
19,100.605776678,13.8678984281,128.811080933
20,100.811679778,13.8732427011,123.665382385
21,100.5800601,13.8714663258,137.797790527
22,100.505483589,13.764769074,131.384109497
23,100.501439816,13.757277497,131.384109497
24,100.441472717,13.7522748199,135.229888916
25,100.418633297,13.7506263367,135.229888916
26,100.706384042,13.8442969932,126.096572876
27,100.527961506,13.7522245241,131.384109497
28,100.828575304,13.8388436557,123.665382385
29,100.583669608,13.8421016037,137.797790527
30,100.668300128,13.8243118787,128.811080933
31,100.774460621,13.8122749002,126.096572876
32,100.60812621,13.8392281244,128.811080933
33,100.526686536,13.829422278,137.797790527
34,100.822299625,13.9135716162,119.825416565
35,100.579764321,13.9169673853,137.228347778
36,100.486477187,13.7427943514,135.229888916
37,100.511837693,13.7437205042,131.384109497
38,100.423065678,13.7380094564,135.229888916
39,100.510977362,13.7382068339,131.384109497
40,100.600737579,13.7934808191,125.325340271
41,100.372648064,13.7856977068,133.207275391
42,100.563266751,13.775071483,131.384109497
43,100.620595798,13.7881933823,125.325340271
44,100.428539617,13.7861848561,135.229888916
45,100.836667625,13.7977538507,128.482208252
46,100.565745619,13.8085226659,137.797790527
47,100.638646785,13.8112652613,128.811080933
48,100.53021961,13.8106105983,137.797790527
49,100.498881145,13.7327783523,135.229888916
50,100.679827921,13.7174530162,125.325340271
51,100.520240658,13.7336035808,131.384109497
52,100.517383748,13.7574561632,131.384109497
53,100.609121981,13.9200704078,124.273452759
54,100.652272341,13.9214167064,124.273452759
55,100.520598024,13.767802731,131.384109497
56,100.643832442,13.7551040065,125.325340271
57,100.82440238,13.7237646609,128.482208252
58,100.463129537,13.7598434125,135.229888916
59,100.853805065,13.7274620425,128.482208252
60,100.523239584,13.7294329607,131.384109497
61,100.749717361,13.722808283,125.13848114
62,100.514435465,13.7246085607,131.384109497
63,100.397434355,13.7199086637,133.207275391
64,100.645313807,13.8287250195,128.811080933
65,100.600568279,13.8138021185,128.811080933
66,100.723055462,13.8022867906,126.096572876
67,100.581233511,13.8193746013,137.797790527
68,100.552654141,13.8152995128,137.797790527
69,100.635093523,13.7884470736,125.325340271
70,100.660654297,13.7936094857,125.325340271
71,100.508703275,13.8001458031,137.797790527
72,100.585425012,13.7846089658,131.384109497
73,100.351082261,13.7141059285,133.207275391
74,100.505093404,13.731164719,131.384109497
75,100.489966851,13.7305525625,135.229888916
76,100.451837222,13.7285695496,135.229888916
77,100.570753548,13.7228534241,131.384109497
78,100.526549121,13.7417642048,131.384109497
79,100.534862613,13.7403758155,131.384109497
80,100.545509766,13.7362756101,131.384109497
81,100.56093748,13.7429474334,131.384109497
82,100.499016059,13.7439699805,135.229888916
83,100.463278732,13.7217532981,135.229888916
84,100.52542642,13.7266989228,131.384109497
85,100.598853998,13.7797838931,131.384109497
86,100.435247983,13.7235128788,135.229888916
87,100.529100155,13.7239195509,131.384109497
88,100.522621746,13.7890724785,131.384109497
89,100.451589916,13.7908873626,135.229888916
90,100.492534843,13.790006204,135.229888916
91,100.544958214,13.7818865454,131.384109497
92,100.508032368,13.7053301913,131.384109497
93,100.689161824,13.6808165465,142.121948242
94,100.576834796,13.7686950314,131.384109497
95,100.481059963,13.7833887915,135.229888916
96,100.437753208,13.5734451418,124.066558838
97,100.484048614,13.7004388412,135.229888916
98,100.416504326,13.6964336911,131.891387939
99,100.393565878,13.6919475895,136.479812622
100,100.449475682,13.6974544868,131.891387939
101,100.611847331,13.695262471,142.121948242
102,100.515160712,13.6939969888,127.089317322
103,100.459862079,13.733080791,135.229888916
104,100.445116934,13.7365795311,135.229888916
105,100.503377964,13.7511174599,131.384109497
106,100.560189609,13.7219170128,131.384109497
107,100.477539303,13.7721640218,135.229888916
108,100.504814581,13.7781125777,131.384109497
109,100.492479855,13.7743228027,135.229888916
110,100.754458628,13.7523418891,125.13848114
111,100.512323168,13.772860755,131.384109497
112,100.455598012,13.7596681038,135.229888916
113,100.428371726,13.7671510721,135.229888916
114,100.724758346,13.7517055582,125.13848114
115,100.466588454,13.7726659787,135.229888916
116,100.348442514,13.7581884755,133.207275391
117,100.519718068,13.7445387648,131.384109497
118,100.512103222,13.7485519185,131.384109497
119,100.499158189,13.7499474665,135.229888916
120,100.628077493,13.7261563316,125.325340271
121,100.493059194,13.7369182668,135.229888916
122,100.513536164,13.7343560975,131.384109497
123,100.412962354,13.6213077751,131.891387939
124,100.514451544,13.7144691647,131.384109497
125,100.491742507,13.7090301874,135.229888916
126,100.500844526,13.7143803429,131.384109497
127,100.504445335,13.7406006938,131.384109497
128,100.526141963,13.7085286401,131.384109497
129,100.513553471,13.7533301066,131.384109497
130,100.497081401,13.7539650076,135.229888916
131,100.506767949,13.751658507,131.384109497
132,100.500224236,13.7534157783,131.384109497
133,100.596319806,13.7191208366,131.384109497
134,100.595281362,13.7070053136,131.384109497
135,100.442999315,13.7140386452,135.229888916
136,100.473382695,13.7150621001,135.229888916
137,100.497435806,13.6959963973,131.891387939
138,100.65581988,13.6868617778,142.121948242
139,100.467796476,13.6929143136,131.891387939
140,100.358747568,13.679635857,136.479812622
141,100.533442629,13.6791546693,127.089317322
142,100.492041031,13.6749132553,131.891387939
143,100.468010078,13.6710579613,131.891387939
144,100.510128893,13.6715444821,127.089317322
145,100.618442305,13.6677005684,142.121948242
146,100.484612424,13.7135228111,135.229888916
147,100.544139651,13.6970352359,127.089317322
148,100.50462847,13.7235647686,131.384109497
149,100.486129323,13.7226820305,135.229888916
150,100.541358231,13.7175890517,131.384109497
151,100.462095424,13.7092817056,135.229888916
152,100.497607731,13.6175571855,131.891387939
153,100.760118563,13.8988193704,126.096572876
154,100.613777112,13.7685481626,125.325340271
