SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,53.5914726257,53.5914726257,0.0,53.5914726257,0.0,53.5914726257
100301,2,1,0.01,53.940864563,53.940864563,0.0,53.940864563,0.0,53.940864563
103001,3,1,0.01,60.6728401184,60.6728401184,0.0,60.6728401184,0.0,60.6728401184
103902,4,1,0.01,56.361946106,56.361946106,0.0,56.361946106,0.0,56.361946106
101104,5,1,0.01,54.1314353943,54.1314353943,0.0,54.1314353943,0.0,54.1314353943
101602,6,1,0.01,62.215045929,62.215045929,0.0,62.215045929,0.0,62.215045929
100308,7,1,0.01,53.8730926514,53.8730926514,0.0,53.8730926514,0.0,53.8730926514
103602,8,1,0.01,65.0450363159,65.0450363159,0.0,65.0450363159,0.0,65.0450363159
100304,9,1,0.01,55.0811462402,55.0811462402,0.0,55.0811462402,0.0,55.0811462402
104401,10,1,0.01,53.2588157654,53.2588157654,0.0,53.2588157654,0.0,53.2588157654
104003,11,1,0.01,63.672203064,63.672203064,0.0,63.672203064,0.0,63.672203064
105001,12,1,0.01,62.6667633057,62.6667633057,0.0,62.6667633057,0.0,62.6667633057
104301,13,1,0.01,51.7838096619,51.7838096619,0.0,51.7838096619,0.0,51.7838096619
104901,14,1,0.01,64.5858917236,64.5858917236,0.0,64.5858917236,0.0,64.5858917236
