,addrcode,rainfall
0,801904,3.29
1,800905,16.01
2,801701,9.76
3,800611,4.91
4,801204,19.76
5,801101,25.16
6,801302,10.86
7,800305,8.4
8,801105,21.98
9,801212,2.97
10,800302,11.33
11,801205,24.15
12,800911,6.03
13,801107,15.61
14,802302,36.57
15,800912,14.86
16,801218,2.44
17,802304,8.09
18,800407,31.51
19,802203,33.89
20,800118,13.5
21,800112,35.6
22,800106,39.79
23,801801,33.75
24,801106,36.74
25,802202,58.31
26,802004,9.15
27,802201,19.19
28,800301,31.9
29,810601,22.02
30,800120,18.03
31,810603,24.85
32,800205,24.44
33,800410,39.98
34,800406,20.09
35,800505,32.99
36,800504,47.51
37,800202,26.06
38,802101,30.28
39,800803,28.36
40,800503,36.61
41,800801,18.14
42,802104,35.19
43,801408,29.57
44,802102,39.33
45,801407,24.7
46,801405,23.83
47,800804,24.67
48,800409,28.42
49,800704,25.67
50,801702,23.4
51,801703,13.94
52,801603,3.63
53,800910,6.48
54,801905,3.94
55,800908,10.69
56,801501,42.35
57,801502,45.13
58,801406,47.27
59,801402,36.35
60,800705,2.99
61,801609,1.7
62,800708,3.65
63,800711,9.01
64,810405,18.22
65,810803,29.67
66,810403,14.08
67,810305,11.81
68,810303,25.95
69,810404,14.17
70,810115,27.54
71,810406,25.63
72,810702,15.9
73,810703,23.72
74,810117,31.15
75,810704,16.59
76,810402,33.48
77,810401,23.48
78,810118,29.49
79,810807,26.49
80,810204,22.56
81,810201,21.85
82,810111,24.61
83,810506,25.38
84,810501,20.96
85,810202,23.24
86,810502,24.0
87,810505,23.26
88,810504,22.76
89,810105,24.32
90,810407,19.94
91,810103,22.43
92,810206,16.32
93,810808,30.42
94,810503,22.34
95,810205,30.34
96,802303,61.7
97,801608,3.93
98,800606,13.79
99,800903,8.07
100,801305,6.64
101,800706,5.74
