,addrcode,rainfall
0,801904,20.36
1,800905,8.88
2,801701,13.17
3,800611,5.64
4,801204,5.28
5,801101,12.28
6,801302,14.08
7,800305,8.91
8,801105,13.14
9,801212,3.24
10,800302,8.3
11,801205,4.0
12,800911,10.49
13,801107,13.08
14,802302,5.7
15,800912,9.59
16,801218,3.8
17,802304,9.5
18,800407,19.24
19,802203,11.69
20,800118,10.4
21,800112,11.1
22,800106,8.29
23,801801,16.22
24,801106,16.62
25,802202,9.32
26,802004,7.78
27,802201,8.34
28,800301,11.09
29,810601,27.25
30,800120,16.32
31,810603,29.62
32,800205,17.82
33,800410,13.25
34,800406,22.01
35,800505,21.52
36,800504,18.65
37,800202,18.14
38,802101,19.26
39,800803,19.2
40,800503,22.54
41,800801,18.58
42,802104,18.16
43,801408,26.27
44,802102,21.04
45,801407,19.87
46,801405,18.64
47,800804,18.8
48,800409,28.0
49,800704,8.04
50,801702,11.01
51,801703,9.39
52,801603,5.96
53,800910,13.6
54,801905,18.49
55,800908,9.53
56,801501,29.04
57,801502,28.87
58,801406,28.3
59,801402,20.48
60,800705,15.22
61,801609,7.38
62,800708,12.0
63,800711,8.37
64,810405,9.72
65,810803,15.18
66,810403,9.43
67,810305,9.25
68,810303,15.63
69,810404,9.27
70,810115,9.72
71,810406,13.36
72,810702,13.68
73,810703,13.58
74,810117,9.34
75,810704,14.63
76,810402,9.24
77,810401,9.53
78,810118,10.1
79,810807,11.72
80,810204,12.78
81,810201,12.25
82,810111,10.02
83,810506,16.24
84,810501,17.65
85,810202,14.07
86,810502,9.96
87,810505,12.18
88,810504,10.58
89,810105,10.69
90,810407,12.97
91,810103,11.33
92,810206,13.57
93,810808,13.41
94,810503,23.43
95,810205,14.27
96,802303,7.26
97,801608,4.49
98,800606,4.58
99,800903,8.57
100,801305,12.46
101,800706,16.08
