SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,22.0511245728,22.0511245728,0.0,22.0511245728,0.0,22.0511245728
100301,2,1,0.01,22.7804107666,22.7804107666,0.0,22.7804107666,0.0,22.7804107666
103001,3,1,0.01,25.9167575836,25.9167575836,0.0,25.9167575836,0.0,25.9167575836
103902,4,1,0.01,25.6154098511,25.6154098511,0.0,25.6154098511,0.0,25.6154098511
101104,5,1,0.01,22.4402923584,22.4402923584,0.0,22.4402923584,0.0,22.4402923584
101602,6,1,0.01,32.9679718018,32.9679718018,0.0,32.9679718018,0.0,32.9679718018
100308,7,1,0.01,22.4643287659,22.4643287659,0.0,22.4643287659,0.0,22.4643287659
103602,8,1,0.01,28.0310344696,28.0310344696,0.0,28.0310344696,0.0,28.0310344696
100304,9,1,0.01,24.1436672211,24.1436672211,0.0,24.1436672211,0.0,24.1436672211
104401,10,1,0.01,22.4187831879,22.4187831879,0.0,22.4187831879,0.0,22.4187831879
104003,11,1,0.01,36.4039802551,36.4039802551,0.0,36.4039802551,0.0,36.4039802551
105001,12,1,0.01,36.5788497925,36.5788497925,0.0,36.5788497925,0.0,36.5788497925
104301,13,1,0.01,23.1048336029,23.1048336029,0.0,23.1048336029,0.0,23.1048336029
104901,14,1,0.01,33.2222633362,33.2222633362,0.0,33.2222633362,0.0,33.2222633362
