POINT_BANG,X,Y,P_RAIN19_2
0,100.650034127,13.865927928,19.4001922607
1,100.745101685,13.8529962881,35.0263328552
2,100.547002765,13.7545254811,17.1435165405
3,100.497556366,13.7595788722,39.306552887
4,100.475634063,13.7521615498,39.306552887
5,100.492151394,13.7512280636,39.306552887
6,100.529770716,13.7630430098,17.1435165405
7,100.499228357,13.7679029825,39.306552887
8,100.503045965,13.761822636,17.1435165405
9,100.538408182,13.7573163195,17.1435165405
10,100.494662802,13.761895874,39.306552887
11,100.481251675,13.7588328289,39.306552887
12,100.585996523,13.7515581026,17.1435165405
13,100.510667602,13.7588747831,17.1435165405
14,100.708169637,13.8911411594,35.0263328552
15,100.629576885,13.8976550732,19.4001922607
16,100.672300751,13.8963130805,19.4001922607
17,100.563893467,13.8827841602,24.5167388916
18,100.872021917,13.8720997756,43.3106803894
19,100.605776678,13.8678984281,19.4001922607
20,100.811679778,13.8732427011,43.3106803894
21,100.5800601,13.8714663258,24.5167388916
22,100.505483589,13.764769074,17.1435165405
23,100.501439816,13.757277497,17.1435165405
24,100.441472717,13.7522748199,39.306552887
25,100.418633297,13.7506263367,39.306552887
26,100.706384042,13.8442969932,35.0263328552
27,100.527961506,13.7522245241,17.1435165405
28,100.828575304,13.8388436557,43.3106803894
29,100.583669608,13.8421016037,24.5167388916
30,100.668300128,13.8243118787,19.4001922607
31,100.774460621,13.8122749002,35.0263328552
32,100.60812621,13.8392281244,19.4001922607
33,100.526686536,13.829422278,24.5167388916
34,100.822299625,13.9135716162,37.1592559814
35,100.579764321,13.9169673853,23.5228672028
36,100.486477187,13.7427943514,39.306552887
37,100.511837693,13.7437205042,17.1435165405
38,100.423065678,13.7380094564,39.306552887
39,100.510977362,13.7382068339,17.1435165405
40,100.600737579,13.7934808191,18.9850215912
41,100.372648064,13.7856977068,14.7147369385
42,100.563266751,13.775071483,17.1435165405
43,100.620595798,13.7881933823,18.9850215912
44,100.428539617,13.7861848561,39.306552887
45,100.836667625,13.7977538507,53.1626777649
46,100.565745619,13.8085226659,24.5167388916
47,100.638646785,13.8112652613,19.4001922607
48,100.53021961,13.8106105983,24.5167388916
49,100.498881145,13.7327783523,39.306552887
50,100.679827921,13.7174530162,18.9850215912
51,100.520240658,13.7336035808,17.1435165405
52,100.517383748,13.7574561632,17.1435165405
53,100.609121981,13.9200704078,26.2253398895
54,100.652272341,13.9214167064,26.2253398895
55,100.520598024,13.767802731,17.1435165405
56,100.643832442,13.7551040065,18.9850215912
57,100.82440238,13.7237646609,53.1626777649
58,100.463129537,13.7598434125,39.306552887
59,100.853805065,13.7274620425,53.1626777649
60,100.523239584,13.7294329607,17.1435165405
61,100.749717361,13.722808283,43.2459640503
62,100.514435465,13.7246085607,17.1435165405
63,100.397434355,13.7199086637,14.7147369385
64,100.645313807,13.8287250195,19.4001922607
65,100.600568279,13.8138021185,19.4001922607
66,100.723055462,13.8022867906,35.0263328552
67,100.581233511,13.8193746013,24.5167388916
68,100.552654141,13.8152995128,24.5167388916
