SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,44.7470817566,44.7470817566,0.0,44.7470817566,0.0,44.7470817566
100301,2,1,0.01,45.3863334656,45.3863334656,0.0,45.3863334656,0.0,45.3863334656
103001,3,1,0.01,42.1491546631,42.1491546631,0.0,42.1491546631,0.0,42.1491546631
103902,4,1,0.01,45.0482749939,45.0482749939,0.0,45.0482749939,0.0,45.0482749939
101104,5,1,0.01,46.0813369751,46.0813369751,0.0,46.0813369751,0.0,46.0813369751
101602,6,1,0.01,44.449016571,44.449016571,0.0,44.449016571,0.0,44.449016571
100308,7,1,0.01,46.5081596375,46.5081596375,0.0,46.5081596375,0.0,46.5081596375
103602,8,1,0.01,43.2886276245,43.2886276245,0.0,43.2886276245,0.0,43.2886276245
100304,9,1,0.01,42.9888534546,42.9888534546,0.0,42.9888534546,0.0,42.9888534546
104401,10,1,0.01,44.7361869812,44.7361869812,0.0,44.7361869812,0.0,44.7361869812
104003,11,1,0.01,41.7922668457,41.7922668457,0.0,41.7922668457,0.0,41.7922668457
105001,12,1,0.01,42.9637336731,42.9637336731,0.0,42.9637336731,0.0,42.9637336731
104301,13,1,0.01,41.626865387,41.626865387,0.0,41.626865387,0.0,41.626865387
104901,14,1,0.01,43.9745407104,43.9745407104,0.0,43.9745407104,0.0,43.9745407104
