,addrcode,rainfall
0,801904,62.03
1,800905,54.55
2,801701,41.58
3,800611,88.01
4,801204,89.04
5,801101,39.68
6,801302,63.56
7,800305,68.68
8,801105,47.19
9,801212,65.58
10,800302,63.09
11,801205,83.87
12,800911,57.77
13,801107,39.69
14,802302,82.69
15,800912,49.85
16,801218,75.3
17,802304,73.96
18,800407,48.68
19,802203,60.74
20,800118,67.83
21,800112,71.42
22,800106,86.24
23,801801,39.49
24,801106,33.32
25,802202,53.66
26,802004,77.07
27,802201,61.45
28,800301,64.67
29,810601,36.99
30,800120,78.61
31,810603,32.24
32,800205,102.59
33,800410,52.33
34,800406,44.92
35,800505,71.98
36,800504,72.38
37,800202,68.84
38,802101,46.45
39,800803,55.53
40,800503,66.25
41,800801,63.46
42,802104,68.18
43,801408,44.46
44,802102,54.05
45,801407,56.56
46,801405,47.78
47,800804,56.08
48,800409,54.75
49,800704,81.84
50,801702,45.5
51,801703,63.72
52,801603,76.49
53,800910,47.28
54,801905,58.4
55,800908,53.93
56,801501,20.17
57,801502,23.82
58,801406,39.51
59,801402,39.85
60,800705,40.34
61,801609,60.29
62,800708,47.63
63,800711,57.36
64,810405,21.6
65,810803,37.91
66,810403,23.82
67,810305,23.31
68,810303,23.25
69,810404,23.2
70,810115,34.93
71,810406,33.47
72,810702,36.85
73,810703,40.2
74,810117,38.02
75,810704,36.28
76,810402,33.65
77,810401,26.39
78,810118,37.26
79,810807,36.27
80,810204,36.29
81,810201,41.12
82,810111,36.48
83,810506,35.88
84,810501,37.73
85,810202,33.72
86,810502,41.25
87,810505,41.59
88,810504,36.82
89,810105,40.91
90,810407,39.39
91,810103,39.1
92,810206,36.25
93,810808,57.56
94,810503,37.17
95,810205,38.98
96,802303,82.7
97,801608,74.92
98,800606,82.57
99,800903,59.83
100,801305,69.89
101,800706,62.8
