SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,118.402191162,118.402191162,0.0,118.402191162,0.0,118.402191162
100301,2,1,0.01,124.354759216,124.354759216,0.0,124.354759216,0.0,124.354759216
103001,3,1,0.01,113.394844055,113.394844055,0.0,113.394844055,0.0,113.394844055
103902,4,1,0.01,111.158576965,111.158576965,0.0,111.158576965,0.0,111.158576965
101104,5,1,0.01,129.401260376,129.401260376,0.0,129.401260376,0.0,129.401260376
101602,6,1,0.01,107.150291443,107.150291443,0.0,107.150291443,0.0,107.150291443
100308,7,1,0.01,128.4972229,128.4972229,0.0,128.4972229,0.0,128.4972229
103602,8,1,0.01,105.115264893,105.115264893,0.0,105.115264893,0.0,105.115264893
100304,9,1,0.01,112.345497131,112.345497131,0.0,112.345497131,0.0,112.345497131
104401,10,1,0.01,119.503189087,119.503189087,0.0,119.503189087,0.0,119.503189087
104003,11,1,0.01,96.9494018555,96.9494018555,0.0,96.9494018555,0.0,96.9494018555
105001,12,1,0.01,97.8008041382,97.8008041382,0.0,97.8008041382,0.0,97.8008041382
104301,13,1,0.01,118.456756592,118.456756592,0.0,118.456756592,0.0,118.456756592
104901,14,1,0.01,108.330688477,108.330688477,0.0,108.330688477,0.0,108.330688477
