POINT_BANG,X,Y,P_RAIN20_2
0,100.650034127,13.865927928,9.88783359528
1,100.745101685,13.8529962881,8.51503372192
2,100.547002765,13.7545254811,9.24396705627
3,100.497556366,13.7595788722,11.3560628891
4,100.475634063,13.7521615498,11.3560628891
5,100.492151394,13.7512280636,11.3560628891
6,100.529770716,13.7630430098,9.24396705627
7,100.499228357,13.7679029825,11.3560628891
8,100.503045965,13.761822636,9.24396705627
9,100.538408182,13.7573163195,9.24396705627
10,100.494662802,13.761895874,11.3560628891
11,100.481251675,13.7588328289,11.3560628891
12,100.585996523,13.7515581026,9.24396705627
13,100.510667602,13.7588747831,9.24396705627
14,100.708169637,13.8911411594,8.51503372192
15,100.629576885,13.8976550732,9.88783359528
16,100.672300751,13.8963130805,9.88783359528
17,100.563893467,13.8827841602,8.95564556122
18,100.872021917,13.8720997756,8.80194473267
19,100.605776678,13.8678984281,9.88783359528
20,100.811679778,13.8732427011,8.80194473267
21,100.5800601,13.8714663258,8.95564556122
22,100.505483589,13.764769074,9.24396705627
23,100.501439816,13.757277497,9.24396705627
24,100.441472717,13.7522748199,11.3560628891
25,100.418633297,13.7506263367,11.3560628891
26,100.706384042,13.8442969932,8.51503372192
27,100.527961506,13.7522245241,9.24396705627
28,100.828575304,13.8388436557,8.80194473267
29,100.583669608,13.8421016037,8.95564556122
30,100.668300128,13.8243118787,9.88783359528
31,100.774460621,13.8122749002,8.51503372192
32,100.60812621,13.8392281244,9.88783359528
33,100.526686536,13.829422278,8.95564556122
34,100.822299625,13.9135716162,9.67987251282
35,100.579764321,13.9169673853,26.5734138489
36,100.486477187,13.7427943514,11.3560628891
37,100.511837693,13.7437205042,9.24396705627
38,100.423065678,13.7380094564,11.3560628891
39,100.510977362,13.7382068339,9.24396705627
40,100.600737579,13.7934808191,8.89757156372
41,100.372648064,13.7856977068,12.2364397049
42,100.563266751,13.775071483,9.24396705627
43,100.620595798,13.7881933823,8.89757156372
44,100.428539617,13.7861848561,11.3560628891
45,100.836667625,13.7977538507,8.8794260025
46,100.565745619,13.8085226659,8.95564556122
47,100.638646785,13.8112652613,9.88783359528
48,100.53021961,13.8106105983,8.95564556122
49,100.498881145,13.7327783523,11.3560628891
50,100.679827921,13.7174530162,8.89757156372
51,100.520240658,13.7336035808,9.24396705627
52,100.517383748,13.7574561632,9.24396705627
53,100.609121981,13.9200704078,16.5867137909
54,100.652272341,13.9214167064,16.5867137909
55,100.520598024,13.767802731,9.24396705627
56,100.643832442,13.7551040065,8.89757156372
57,100.82440238,13.7237646609,8.8794260025
58,100.463129537,13.7598434125,11.3560628891
59,100.853805065,13.7274620425,8.8794260025
60,100.523239584,13.7294329607,9.24396705627
61,100.749717361,13.722808283,14.841594696
62,100.514435465,13.7246085607,9.24396705627
63,100.397434355,13.7199086637,12.2364397049
64,100.645313807,13.8287250195,9.88783359528
65,100.600568279,13.8138021185,9.88783359528
66,100.723055462,13.8022867906,8.51503372192
67,100.581233511,13.8193746013,8.95564556122
68,100.552654141,13.8152995128,8.95564556122
69,100.635093523,13.7884470736,8.89757156372
