,addrcode,rainfall
0,801403,38.02
1,801404,31.86
2,800802,28.15
3,801503,14.22
4,801409,20.87
5,801401,20.87
6,801304,48.96
7,800603,29.33
8,800909,45.26
9,801903,42.76
10,802003,47.24
11,801215,25.18
12,801206,39.16
13,801207,28.83
14,801217,25.18
15,802001,47.24
16,801003,58.97
17,801208,32.4
18,801213,28.83
19,802301,37.99
20,801301,48.96
21,800906,44.89
22,801216,25.18
23,801001,53.93
24,801303,55.17
25,801203,28.83
26,801104,62.21
27,801211,28.83
28,800102,42.22
29,801214,32.4
30,800103,42.22
31,800401,70.79
32,800304,54.72
33,800108,42.22
34,800405,45.34
35,800115,42.22
36,800303,57.95
37,801103,48.17
38,800114,47.24
39,802002,47.24
40,800122,92.77
41,801210,32.4
42,801002,53.5
43,801102,45.18
44,800101,42.22
45,800119,92.77
46,800416,70.79
47,800113,47.24
48,801202,32.4
49,810602,62.05
50,800807,36.33
51,800204,38.42
52,800501,38.3
53,800415,34.28
54,800810,36.33
55,810301,51.94
56,800201,36.33
57,800403,41.71
58,801209,35.08
59,800116,57.95
60,801803,42.02
61,800107,80.93
62,800121,34.41
63,801802,45.34
64,800203,36.33
65,800404,54.9
66,800806,33.3
67,802103,30.35
68,800502,34.58
69,800811,33.3
70,800813,24.18
71,800809,30.35
72,800709,45.84
73,801901,40.21
74,801604,78.99
75,800703,37.18
76,801605,52.31
77,801602,36.39
78,801704,43.66
79,801902,40.21
80,800701,60.03
81,801610,52.31
82,800710,40.16
83,800702,60.03
84,800707,35.98
85,810304,45.13
86,810802,74.9
87,810302,58.99
88,810106,52.56
89,810801,49.89
90,810101,49.89
91,810805,56.61
92,810701,73.09
93,810806,55.13
94,810116,52.88
95,810804,49.89
96,810203,56.39
97,810508,57.47
98,810509,54.95
99,810507,51.43
100,810604,56.58
101,800610,25.45
102,800904,50.38
103,800901,50.38
104,800607,29.33
105,800604,29.33
106,801611,25.45
107,800913,58.88
108,800601,29.33
109,801306,42.76
110,800902,50.38
111,800605,29.33
112,800612,31.8
113,801607,25.45
114,801906,45.84
115,800613,36.71
116,801606,28.7
117,800907,58.23
118,801601,28.7
