SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
100301,2,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
103001,3,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
103902,4,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
101104,5,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
101602,6,1,0.01,0.366230219603,0.366230219603,0.0,0.366230219603,0.0,0.366230219603
100308,7,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
103602,8,1,0.01,0.0424426682293,0.0424426682293,0.0,0.0424426682293,0.0,0.0424426682293
100304,9,1,0.01,0.0369514673948,0.0369514673948,0.0,0.0369514673948,0.0,0.0369514673948
104401,10,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
104003,11,1,0.01,0.019689431414,0.019689431414,0.0,0.019689431414,0.0,0.019689431414
105001,12,1,0.01,0.101189531386,0.101189531386,0.0,0.101189531386,0.0,0.101189531386
104301,13,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
104901,14,1,0.01,0.103264883161,0.103264883161,0.0,0.103264883161,0.0,0.103264883161
