SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,1.85082960129,1.85082960129,0.0,1.85082960129,0.0,1.85082960129
100301,2,1,0.01,4.79222822189,4.79222822189,0.0,4.79222822189,0.0,4.79222822189
103001,3,1,0.01,2.47501325607,2.47501325607,0.0,2.47501325607,0.0,2.47501325607
103902,4,1,0.01,1.63675165176,1.63675165176,0.0,1.63675165176,0.0,1.63675165176
101104,5,1,0.01,1.93623661995,1.93623661995,0.0,1.93623661995,0.0,1.93623661995
101602,6,1,0.01,2.23969554901,2.23969554901,0.0,2.23969554901,0.0,2.23969554901
100308,7,1,0.01,3.69812631607,3.69812631607,0.0,3.69812631607,0.0,3.69812631607
103602,8,1,0.01,2.39556837082,2.39556837082,0.0,2.39556837082,0.0,2.39556837082
100304,9,1,0.01,1.74073600769,1.74073600769,0.0,1.74073600769,0.0,1.74073600769
104401,10,1,0.01,1.85392332077,1.85392332077,0.0,1.85392332077,0.0,1.85392332077
104003,11,1,0.01,0.611941754818,0.611941754818,0.0,0.611941754818,0.0,0.611941754818
105001,12,1,0.01,0.991860508919,0.991860508919,0.0,0.991860508919,0.0,0.991860508919
104301,13,1,0.01,1.57739460468,1.57739460468,0.0,1.57739460468,0.0,1.57739460468
104901,14,1,0.01,2.81468343735,2.81468343735,0.0,2.81468343735,0.0,2.81468343735
