POINT_BANG,X,Y,P_RAIN40_2
0,100.650034127,13.865927928,95.3979721069
1,100.745101685,13.8529962881,96.4330444336
2,100.547002765,13.7545254811,97.7166519165
3,100.497556366,13.7595788722,90.7947616577
4,100.475634063,13.7521615498,90.7947616577
5,100.492151394,13.7512280636,90.7947616577
6,100.529770716,13.7630430098,97.7166519165
7,100.499228357,13.7679029825,90.7947616577
8,100.503045965,13.761822636,97.7166519165
9,100.538408182,13.7573163195,97.7166519165
10,100.494662802,13.761895874,90.7947616577
11,100.481251675,13.7588328289,90.7947616577
12,100.585996523,13.7515581026,97.7166519165
13,100.510667602,13.7588747831,97.7166519165
14,100.708169637,13.8911411594,96.4330444336
15,100.629576885,13.8976550732,95.3979721069
16,100.672300751,13.8963130805,95.3979721069
17,100.563893467,13.8827841602,95.4870834351
18,100.872021917,13.8720997756,94.94947052
19,100.605776678,13.8678984281,95.3979721069
20,100.811679778,13.8732427011,94.94947052
21,100.5800601,13.8714663258,95.4870834351
22,100.505483589,13.764769074,97.7166519165
23,100.501439816,13.757277497,97.7166519165
24,100.441472717,13.7522748199,90.7947616577
25,100.418633297,13.7506263367,90.7947616577
26,100.706384042,13.8442969932,96.4330444336
27,100.527961506,13.7522245241,97.7166519165
28,100.828575304,13.8388436557,94.94947052
29,100.583669608,13.8421016037,95.4870834351
30,100.668300128,13.8243118787,95.3979721069
31,100.774460621,13.8122749002,96.4330444336
32,100.60812621,13.8392281244,95.3979721069
33,100.526686536,13.829422278,95.4870834351
34,100.822299625,13.9135716162,95.580078125
35,100.579764321,13.9169673853,97.5464706421
36,100.486477187,13.7427943514,90.7947616577
37,100.511837693,13.7437205042,97.7166519165
38,100.423065678,13.7380094564,90.7947616577
39,100.510977362,13.7382068339,97.7166519165
40,100.600737579,13.7934808191,96.0274200439
41,100.372648064,13.7856977068,87.5661621094
42,100.563266751,13.775071483,97.7166519165
43,100.620595798,13.7881933823,96.0274200439
44,100.428539617,13.7861848561,90.7947616577
45,100.836667625,13.7977538507,99.8423309326
46,100.565745619,13.8085226659,95.4870834351
47,100.638646785,13.8112652613,95.3979721069
48,100.53021961,13.8106105983,95.4870834351
49,100.498881145,13.7327783523,90.7947616577
50,100.679827921,13.7174530162,96.0274200439
51,100.520240658,13.7336035808,97.7166519165
52,100.517383748,13.7574561632,97.7166519165
53,100.609121981,13.9200704078,100.217536926
54,100.652272341,13.9214167064,100.217536926
55,100.520598024,13.767802731,97.7166519165
56,100.643832442,13.7551040065,96.0274200439
57,100.82440238,13.7237646609,99.8423309326
58,100.463129537,13.7598434125,90.7947616577
59,100.853805065,13.7274620425,99.8423309326
60,100.523239584,13.7294329607,97.7166519165
61,100.749717361,13.722808283,95.6881790161
62,100.514435465,13.7246085607,97.7166519165
63,100.397434355,13.7199086637,87.5661621094
64,100.645313807,13.8287250195,95.3979721069
65,100.600568279,13.8138021185,95.3979721069
66,100.723055462,13.8022867906,96.4330444336
67,100.581233511,13.8193746013,95.4870834351
68,100.552654141,13.8152995128,95.4870834351
69,100.635093523,13.7884470736,96.0274200439
70,100.660654297,13.7936094857,96.0274200439
71,100.508703275,13.8001458031,95.4870834351
72,100.585425012,13.7846089658,97.7166519165
73,100.351082261,13.7141059285,87.5661621094
74,100.505093404,13.731164719,97.7166519165
75,100.489966851,13.7305525625,90.7947616577
76,100.451837222,13.7285695496,90.7947616577
77,100.570753548,13.7228534241,97.7166519165
78,100.526549121,13.7417642048,97.7166519165
79,100.534862613,13.7403758155,97.7166519165
80,100.545509766,13.7362756101,97.7166519165
81,100.56093748,13.7429474334,97.7166519165
82,100.499016059,13.7439699805,90.7947616577
83,100.463278732,13.7217532981,90.7947616577
84,100.52542642,13.7266989228,97.7166519165
85,100.598853998,13.7797838931,97.7166519165
86,100.435247983,13.7235128788,90.7947616577
87,100.529100155,13.7239195509,97.7166519165
88,100.522621746,13.7890724785,97.7166519165
89,100.451589916,13.7908873626,90.7947616577
90,100.492534843,13.790006204,90.7947616577
91,100.544958214,13.7818865454,97.7166519165
92,100.508032368,13.7053301913,97.7166519165
93,100.689161824,13.6808165465,97.5393218994
94,100.576834796,13.7686950314,97.7166519165
95,100.481059963,13.7833887915,90.7947616577
96,100.437753208,13.5734451418,90.268661499
97,100.484048614,13.7004388412,90.7947616577
98,100.416504326,13.6964336911,91.8593292236
99,100.393565878,13.6919475895,87.0062789917
100,100.449475682,13.6974544868,91.8593292236
101,100.611847331,13.695262471,97.5393218994
102,100.515160712,13.6939969888,98.6337661743
103,100.459862079,13.733080791,90.7947616577
104,100.445116934,13.7365795311,90.7947616577
105,100.503377964,13.7511174599,97.7166519165
106,100.560189609,13.7219170128,97.7166519165
107,100.477539303,13.7721640218,90.7947616577
108,100.504814581,13.7781125777,97.7166519165
109,100.492479855,13.7743228027,90.7947616577
110,100.754458628,13.7523418891,95.6881790161
111,100.512323168,13.772860755,97.7166519165
112,100.455598012,13.7596681038,90.7947616577
113,100.428371726,13.7671510721,90.7947616577
114,100.724758346,13.7517055582,95.6881790161
115,100.466588454,13.7726659787,90.7947616577
116,100.348442514,13.7581884755,87.5661621094
117,100.519718068,13.7445387648,97.7166519165
118,100.512103222,13.7485519185,97.7166519165
119,100.499158189,13.7499474665,90.7947616577
120,100.628077493,13.7261563316,96.0274200439
121,100.493059194,13.7369182668,90.7947616577
122,100.513536164,13.7343560975,97.7166519165
123,100.412962354,13.6213077751,91.8593292236
124,100.514451544,13.7144691647,97.7166519165
125,100.491742507,13.7090301874,90.7947616577
126,100.500844526,13.7143803429,97.7166519165
127,100.504445335,13.7406006938,97.7166519165
128,100.526141963,13.7085286401,97.7166519165
129,100.513553471,13.7533301066,97.7166519165
130,100.497081401,13.7539650076,90.7947616577
131,100.506767949,13.751658507,97.7166519165
132,100.500224236,13.7534157783,97.7166519165
133,100.596319806,13.7191208366,97.7166519165
134,100.595281362,13.7070053136,97.7166519165
135,100.442999315,13.7140386452,90.7947616577
136,100.473382695,13.7150621001,90.7947616577
137,100.497435806,13.6959963973,91.8593292236
138,100.65581988,13.6868617778,97.5393218994
139,100.467796476,13.6929143136,91.8593292236
140,100.358747568,13.679635857,87.0062789917
141,100.533442629,13.6791546693,98.6337661743
142,100.492041031,13.6749132553,91.8593292236
143,100.468010078,13.6710579613,91.8593292236
144,100.510128893,13.6715444821,98.6337661743
145,100.618442305,13.6677005684,97.5393218994
146,100.484612424,13.7135228111,90.7947616577
147,100.544139651,13.6970352359,98.6337661743
148,100.50462847,13.7235647686,97.7166519165
149,100.486129323,13.7226820305,90.7947616577
150,100.541358231,13.7175890517,97.7166519165
151,100.462095424,13.7092817056,90.7947616577
152,100.497607731,13.6175571855,91.8593292236
153,100.760118563,13.8988193704,96.4330444336
154,100.613777112,13.7685481626,96.0274200439
