SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,35.0263328552,35.0263328552,0.0,35.0263328552,0.0,35.0263328552
100301,2,1,0.01,43.3106803894,43.3106803894,0.0,43.3106803894,0.0,43.3106803894
103001,3,1,0.01,24.5167388916,24.5167388916,0.0,24.5167388916,0.0,24.5167388916
103902,4,1,0.01,17.1435165405,17.1435165405,0.0,17.1435165405,0.0,17.1435165405
101104,5,1,0.01,43.2459640503,43.2459640503,0.0,43.2459640503,0.0,43.2459640503
101602,6,1,0.01,39.306552887,39.306552887,0.0,39.306552887,0.0,39.306552887
100308,7,1,0.01,53.1626777649,53.1626777649,0.0,53.1626777649,0.0,53.1626777649
103602,8,1,0.01,23.5228672028,23.5228672028,0.0,23.5228672028,0.0,23.5228672028
100304,9,1,0.01,37.1592559814,37.1592559814,0.0,37.1592559814,0.0,37.1592559814
104401,10,1,0.01,18.9850215912,18.9850215912,0.0,18.9850215912,0.0,18.9850215912
104003,11,1,0.01,14.7147369385,14.7147369385,0.0,14.7147369385,0.0,14.7147369385
105001,12,1,0.01,15.6515979767,15.6515979767,0.0,15.6515979767,0.0,15.6515979767
104301,13,1,0.01,19.4001922607,19.4001922607,0.0,19.4001922607,0.0,19.4001922607
104901,14,1,0.01,30.4101428986,30.4101428986,0.0,30.4101428986,0.0,30.4101428986
