SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,40.9634284973,40.9634284973,0.0,40.9634284973,0.0,40.9634284973
100301,2,1,0.01,40.9025268555,40.9025268555,0.0,40.9025268555,0.0,40.9025268555
103001,3,1,0.01,40.7416877747,40.7416877747,0.0,40.7416877747,0.0,40.7416877747
103902,4,1,0.01,40.5593223572,40.5593223572,0.0,40.5593223572,0.0,40.5593223572
101104,5,1,0.01,39.5834541321,39.5834541321,0.0,39.5834541321,0.0,39.5834541321
101602,6,1,0.01,46.6357688904,46.6357688904,0.0,46.6357688904,0.0,46.6357688904
100308,7,1,0.01,39.8020935059,39.8020935059,0.0,39.8020935059,0.0,39.8020935059
103602,8,1,0.01,44.9344863892,44.9344863892,0.0,44.9344863892,0.0,44.9344863892
100304,9,1,0.01,44.9987373352,44.9987373352,0.0,44.9987373352,0.0,44.9987373352
104401,10,1,0.01,40.1262435913,40.1262435913,0.0,40.1262435913,0.0,40.1262435913
104003,11,1,0.01,37.6832199097,37.6832199097,0.0,37.6832199097,0.0,37.6832199097
105001,12,1,0.01,36.5069351196,36.5069351196,0.0,36.5069351196,0.0,36.5069351196
104301,13,1,0.01,40.2584152222,40.2584152222,0.0,40.2584152222,0.0,40.2584152222
104901,14,1,0.01,36.6105270386,36.6105270386,0.0,36.6105270386,0.0,36.6105270386
