,addrcode,rainfall
0,801403,266.16
1,801404,268.34
2,800802,284.02
3,801503,139.3
4,801409,174.39
5,801401,174.39
6,801304,295.13
7,800603,375.23
8,800909,256.17
9,801903,320.48
10,802003,323.32
11,801215,382.69
12,801206,373.23
13,801207,386.29
14,801217,382.69
15,802001,323.32
16,801003,246.62
17,801208,390.96
18,801213,386.29
19,802301,369.24
20,801301,295.13
21,800906,290.74
22,801216,382.69
23,801001,288.03
24,801303,325.52
25,801203,386.29
26,801104,119.88
27,801211,386.29
28,800102,324.83
29,801214,390.96
30,800103,324.83
31,800401,247.11
32,800304,290.83
33,800108,324.83
34,800405,165.15
35,800115,324.83
36,800303,310.32
37,801103,167.46
38,800114,323.32
39,802002,323.32
40,800122,378.44
41,801210,390.96
42,801002,164.34
43,801102,124.68
44,800101,324.83
45,800119,378.44
46,800416,247.11
47,800113,323.32
48,801202,390.96
49,810602,61.16
50,800807,273.16
51,800204,275.42
52,800501,276.32
53,800415,230.31
54,800810,273.16
55,810301,63.52
56,800201,273.16
57,800403,289.34
58,801209,398.81
59,800116,310.32
60,801803,124.14
61,800107,381.8
62,800121,347.81
63,801802,165.15
64,800203,273.16
65,800404,244.67
66,800806,282.0
67,802103,281.46
68,800502,222.85
69,800811,282.0
70,800813,300.22
71,800809,281.46
72,800709,257.76
73,801901,286.87
74,801604,305.76
75,800703,230.85
76,801605,301.08
77,801602,285.06
78,801704,171.79
79,801902,286.87
80,800701,290.53
81,801610,301.08
82,800710,206.05
83,800702,290.53
84,800707,248.5
85,810304,68.53
86,810802,60.19
87,810302,70.13
88,810106,56.02
89,810801,67.86
90,810101,67.86
91,810805,90.1
92,810701,111.3
93,810806,67.69
94,810116,57.31
95,810804,67.86
96,810203,118.6
97,810508,58.98
98,810509,53.09
99,810507,53.79
100,810604,59.64
101,800610,377.34
102,800904,287.51
103,800901,287.51
104,800607,375.23
105,800604,375.23
106,801611,377.34
107,800913,240.8
108,800601,375.23
109,801306,320.48
110,800902,287.51
111,800605,375.23
112,800612,367.96
113,801607,377.34
114,801906,257.76
115,800613,350.14
116,801606,346.69
117,800907,218.64
118,801601,346.69
