,addrcode,rainfall
0,100508,19.4
1,104604,35.03
2,103704,17.14
3,100108,39.31
4,102005,39.31
5,100101,39.31
6,103701,17.14
7,100112,39.31
8,100110,17.14
9,103702,17.14
10,100109,39.31
11,102004,39.31
12,101702,17.14
13,100805,17.14
14,104601,35.03
15,104203,19.4
16,104202,19.4
17,104101,24.52
18,100302,43.31
19,100502,19.4
20,100306,43.31
21,104102,24.52
22,100111,17.14
23,100107,17.14
24,101904,39.31
25,101907,39.31
26,104603,35.03
27,103703,17.14
28,100305,43.31
29,103002,24.52
30,104302,19.4
31,101002,35.03
32,103802,19.4
33,102902,24.52
34,100303,37.16
35,103604,23.52
36,101601,39.31
37,100801,17.14
38,102208,39.31
39,101302,17.14
40,104502,18.99
41,104802,14.71
42,102601,17.14
43,104503,18.99
44,101903,39.31
45,100307,53.16
46,103004,24.52
47,102704,19.4
48,102901,24.52
49,101801,39.31
50,103201,18.99
51,100401,17.14
52,100204,17.14
53,103605,26.23
54,104201,26.23
55,100203,17.14
56,100608,18.99
57,101105,53.16
58,102007,39.31
59,101106,53.16
60,100405,17.14
61,101101,43.25
62,100404,17.14
63,104002,14.71
64,102705,19.4
65,103801,19.4
66,101001,35.03
67,103003,24.52
68,103005,24.52
69,100601,18.99
70,102701,18.99
71,102502,24.52
72,101704,17.14
73,102303,14.71
74,101802,17.14
75,101502,39.31
76,102206,39.31
77,103302,17.14
78,100702,17.14
79,100703,17.14
80,100704,17.14
81,103901,17.14
82,100102,39.31
83,102209,39.31
84,100403,17.14
85,104501,17.14
86,102202,39.31
87,100402,17.14
88,100206,17.14
89,101902,39.31
90,102501,39.31
91,101401,17.14
92,103102,17.14
93,103203,36.87
94,101701,17.14
95,102503,39.31
96,102105,29.86
97,101506,39.31
98,104001,30.41
99,104004,15.65
100,103501,30.41
101,100905,36.87
102,103103,13.55
103,102210,39.31
104,102207,39.31
105,100104,17.14
106,103301,17.14
107,102009,39.31
108,100202,17.14
109,102504,39.31
110,101103,43.25
111,100201,17.14
112,101901,39.31
113,101905,39.31
114,101102,43.25
115,102006,39.31
116,104801,14.71
117,100701,17.14
118,100802,17.14
119,100103,39.31
120,103401,18.99
121,101501,39.31
122,101303,17.14
123,102107,30.41
124,102802,17.14
125,101507,39.31
126,101803,17.14
127,101301,17.14
128,102801,17.14
129,100803,17.14
130,100105,39.31
131,100804,17.14
132,100106,17.14
133,103903,17.14
134,103303,17.14
135,102201,39.31
136,101505,39.31
137,103101,30.41
138,103202,36.87
139,103504,30.41
140,102302,15.65
141,101204,13.55
142,102402,30.41
143,103503,30.41
144,102401,13.55
145,104701,36.87
146,101504,39.31
147,101203,13.55
148,101804,17.14
149,101503,39.31
150,102803,17.14
151,103502,39.31
152,104902,30.41
153,104602,35.03
154,104504,18.99
