POINT_NAKH,X,Y,P_RAIN30_2
63,99.7843495738,8.8989502351,8.15841770172
64,99.8909272668,8.89301842195,7.87341880798
65,99.9019268233,8.81222649824,7.01362133026
78,99.8143726422,9.2798847122,15.1287965775
79,99.8606315579,9.07186117749,14.0075111389
80,99.877872103,9.0103030219,14.0075111389
0,99.8996068804,8.14044207504,8.05858325958
1,100.164679943,8.14045025554,5.67786312103
2,99.669483254,8.09858317981,7.78235721588
3,99.9349454428,8.1033900504,6.41987419128
4,99.9085303272,8.30200519156,6.85052919388
5,100.227060223,8.29377852123,5.78395080566
6,100.089070524,8.2806622455,5.53760719299
7,100.149546132,8.27814400986,6.3678188324
8,100.212688964,8.24609469583,5.78395080566
9,99.9109471056,8.3352212058,6.85052919388
10,99.5279660229,8.28190587835,11.9953269958
11,100.183975352,8.31398186234,4.60372543335
12,100.15291921,8.23165166418,6.3678188324
13,100.081289313,8.17690248172,5.8927564621
14,99.8247355255,8.1747320445,8.05858325958
15,99.7012766744,8.24311992405,8.31113052368
16,100.256136117,8.26258513634,5.78395080566
17,99.6118643628,8.25096723769,8.73243904114
18,99.9236238606,8.25220182276,7.5244512558
19,100.120488081,8.2442530761,6.3678188324
20,99.3366319744,8.19378919478,18.9119968414
21,100.184946737,8.24597145074,6.3678188324
22,99.9613538546,8.44909131242,6.41917705536
23,100.199619741,8.39705975156,4.60372543335
24,99.9663605763,8.43429046869,6.41917705536
25,99.504279774,8.39090578517,14.7974777222
26,99.7537186387,8.45446834779,9.16701507568
27,99.9139319362,8.47207797774,6.41917705536
28,99.4767986823,8.45834931128,18.8217792511
29,99.9193831928,8.45227063334,6.41917705536
30,99.8192094507,8.41408752564,8.03651332855
31,99.4286045433,8.36558987907,19.6023292542
32,99.9526069244,8.39847622667,6.85052919388
33,99.9179446213,8.37122022425,6.85052919388
34,100.012341183,8.32542449041,5.08127689362
35,100.165284197,8.35981667475,4.60372543335
36,99.4867736403,8.25516819972,15.8068218231
37,99.3418470359,8.37159772906,20.2526435852
38,99.9718522757,8.40750469109,6.41917705536
39,100.060596466,8.37636567618,5.08127689362
40,99.5538554519,8.39048935092,14.7974777222
41,99.9124551563,8.39946723757,6.85052919388
42,100.108299318,8.35824060298,4.60372543335
43,98.8033636451,8.56315513198,51.962097168
44,99.8847252548,8.58896321248,7.39479970932
45,99.7760535351,8.58009546134,8.65780353546
46,99.651809934,8.55782449393,10.6077537537
47,99.5004771487,8.5326942602,13.6273946762
48,99.8839685712,8.56156767713,7.39479970932
49,99.0757645856,7.52460805864,14.4356660843
50,99.8009469059,8.5042021206,7.39479970932
51,99.6336246089,8.46582419442,11.813835144
52,100.181310671,8.47360584005,5.37422990799
53,99.8611364533,8.46637636276,8.03651332855
54,99.347331262,8.46566447827,19.8510990143
55,100.012307606,8.44320042718,6.01327514648
56,100.032335522,8.51013125978,6.94078731537
57,99.4185800948,8.49096825319,18.8217792511
58,99.8997571016,8.53924920914,7.39479970932
59,99.5206528024,8.48570708807,13.7544641495
60,99.8707747056,8.74996642616,8.47695350647
61,99.8273253692,8.6658061913,8.02076435089
62,99.525144591,8.63294436894,14.630405426
66,99.8213932423,8.78321411643,8.47695350647
67,99.9217687009,8.61672251233,6.69887971878
68,99.8792246733,8.664989458,8.02076435089
69,99.8849907525,8.00915259593,6.94568824768
70,99.909545107,8.0351190874,6.54680728912
71,100.191794957,7.96951729775,6.04470205307
72,99.960160418,7.97349415485,7.32046747208
73,100.269118333,7.97575087416,6.42924976349
74,100.322345555,7.96735643975,6.5179438591
75,99.5065049615,7.93253162187,9.02006435394
76,99.9329972975,8.05849977339,6.54680728912
77,100.019807461,7.99577336717,6.54574155807
81,100.291003946,7.93304909085,6.42924976349
82,99.8799145896,7.98022837458,7.95561504364
83,100.000747472,7.94576096896,6.54574155807
84,100.039714184,7.87278518799,8.29139995575
85,99.0885545737,7.80693614332,17.8601264954
86,98.962972508,7.83620064015,21.0776882172
87,99.086515273,7.64591919012,11.0736236572
88,98.7424482523,8.14079930827,35.6284942627
89,98.9914739031,8.08126192991,31.1555366516
90,98.9064480901,8.0894902489,31.1555366516
91,99.0867384798,8.08954257043,18.5878410339
92,99.3023073467,8.09252650575,15.3927793503
93,98.9712323424,7.96699749899,24.5434951782
94,98.8320582422,8.05226076674,28.8550624847
95,98.9761965864,8.03557493048,31.1555366516
96,99.2494736688,8.27514123302,20.6453952789
97,98.8913764556,8.38768797665,42.1616630554
98,98.7951249215,8.35878430825,38.6025238037
99,98.7192835818,8.45918267644,40.5550117493
100,98.8308684698,8.45050342365,41.7558631897
101,100.222057406,8.15728437627,5.53166770935
102,99.6322271047,8.149180586,8.28398227692
103,99.6885189229,8.16828189335,8.28398227692
104,100.116993764,8.14678872809,5.67786312103
105,100.197168301,8.15574993602,5.67786312103
106,100.291367362,8.11167234402,5.53166770935
107,99.500257118,8.17297578656,11.4901285172
108,100.116932532,8.19868236912,5.67786312103
109,99.9192016424,8.18264107046,6.41987419128
110,99.6726335781,8.14759861008,8.28398227692
111,100.193124146,8.18449327508,5.67786312103
112,100.190528385,8.08368048865,6.76350021362
113,100.246572214,8.10654372602,5.53166770935
114,99.8427351932,8.06783688099,6.94568824768
115,100.094136161,8.07477686129,6.13618135452
116,100.243786276,8.0824587503,4.85812425613
117,99.5936293786,8.04748477069,9.86115264893
118,100.286330758,8.0367649157,4.85812425613
