,addrcode,rainfall
0,801904,49.67
1,800905,72.83
2,801701,72.2
3,800611,45.52
4,801204,58.93
5,801101,46.44
6,801302,53.76
7,800305,54.66
8,801105,48.8
9,801212,49.5
10,800302,63.54
11,801205,55.22
12,800911,56.69
13,801107,57.44
14,802302,59.95
15,800912,60.15
16,801218,51.8
17,802304,59.05
18,800407,43.16
19,802203,80.63
20,800118,71.67
21,800112,79.27
22,800106,101.03
23,801801,42.12
24,801106,51.63
25,802202,59.23
26,802004,77.94
27,802201,58.3
28,800301,73.73
29,810601,44.78
30,800120,65.16
31,810603,43.29
32,800205,56.56
33,800410,54.7
34,800406,44.95
35,800505,69.37
36,800504,71.74
37,800202,66.2
38,802101,48.52
39,800803,45.45
40,800503,52.91
41,800801,55.32
42,802104,54.15
43,801408,42.34
44,802102,51.99
45,801407,46.64
46,801405,42.67
47,800804,53.17
48,800409,61.78
49,800704,56.74
50,801702,71.06
51,801703,116.77
52,801603,63.01
53,800910,54.54
54,801905,51.33
55,800908,58.87
56,801501,46.77
57,801502,45.47
58,801406,48.72
59,801402,53.29
60,800705,63.81
61,801609,58.23
62,800708,66.79
63,800711,67.61
64,810405,63.84
65,810803,52.78
66,810403,59.99
67,810305,63.56
68,810303,52.58
69,810404,62.87
70,810115,48.53
71,810406,52.31
72,810702,52.27
73,810703,62.6
74,810117,53.91
75,810704,54.18
76,810402,60.42
77,810401,54.04
78,810118,52.57
79,810807,51.78
80,810204,53.27
81,810201,55.11
82,810111,51.64
83,810506,54.65
84,810501,51.27
85,810202,55.66
86,810502,52.15
87,810505,52.65
88,810504,55.57
89,810105,49.25
90,810407,50.44
91,810103,59.2
92,810206,50.91
93,810808,49.41
94,810503,48.21
95,810205,52.16
96,802303,73.37
97,801608,48.63
98,800606,45.32
99,800903,68.62
100,801305,55.46
101,800706,60.79
