POINT_BANG,X,Y,P_RAIN35_2
0,100.650034127,13.865927928,31.3266448975
1,100.745101685,13.8529962881,30.8039913177
2,100.547002765,13.7545254811,32.501285553
3,100.497556366,13.7595788722,33.1723098755
4,100.475634063,13.7521615498,33.1723098755
5,100.492151394,13.7512280636,33.1723098755
6,100.529770716,13.7630430098,32.501285553
7,100.499228357,13.7679029825,33.1723098755
8,100.503045965,13.761822636,32.501285553
9,100.538408182,13.7573163195,32.501285553
10,100.494662802,13.761895874,33.1723098755
11,100.481251675,13.7588328289,33.1723098755
12,100.585996523,13.7515581026,32.501285553
13,100.510667602,13.7588747831,32.501285553
14,100.708169637,13.8911411594,30.8039913177
15,100.629576885,13.8976550732,31.3266448975
16,100.672300751,13.8963130805,31.3266448975
17,100.563893467,13.8827841602,32.7245788574
18,100.872021917,13.8720997756,29.367521286
19,100.605776678,13.8678984281,31.3266448975
20,100.811679778,13.8732427011,29.367521286
21,100.5800601,13.8714663258,32.7245788574
22,100.505483589,13.764769074,32.501285553
23,100.501439816,13.757277497,32.501285553
24,100.441472717,13.7522748199,33.1723098755
25,100.418633297,13.7506263367,33.1723098755
26,100.706384042,13.8442969932,30.8039913177
27,100.527961506,13.7522245241,32.501285553
28,100.828575304,13.8388436557,29.367521286
29,100.583669608,13.8421016037,32.7245788574
30,100.668300128,13.8243118787,31.3266448975
31,100.774460621,13.8122749002,30.8039913177
32,100.60812621,13.8392281244,31.3266448975
33,100.526686536,13.829422278,32.7245788574
34,100.822299625,13.9135716162,34.7182807922
35,100.579764321,13.9169673853,36.9059410095
36,100.486477187,13.7427943514,33.1723098755
37,100.511837693,13.7437205042,32.501285553
38,100.423065678,13.7380094564,33.1723098755
39,100.510977362,13.7382068339,32.501285553
40,100.600737579,13.7934808191,37.8729057312
41,100.372648064,13.7856977068,33.0698280334
42,100.563266751,13.775071483,32.501285553
43,100.620595798,13.7881933823,37.8729057312
44,100.428539617,13.7861848561,33.1723098755
45,100.836667625,13.7977538507,30.0944957733
46,100.565745619,13.8085226659,32.7245788574
47,100.638646785,13.8112652613,31.3266448975
48,100.53021961,13.8106105983,32.7245788574
49,100.498881145,13.7327783523,33.1723098755
50,100.679827921,13.7174530162,37.8729057312
51,100.520240658,13.7336035808,32.501285553
52,100.517383748,13.7574561632,32.501285553
53,100.609121981,13.9200704078,35.8756065369
54,100.652272341,13.9214167064,35.8756065369
55,100.520598024,13.767802731,32.501285553
56,100.643832442,13.7551040065,37.8729057312
57,100.82440238,13.7237646609,30.0944957733
58,100.463129537,13.7598434125,33.1723098755
59,100.853805065,13.7274620425,30.0944957733
60,100.523239584,13.7294329607,32.501285553
61,100.749717361,13.722808283,29.3412151337
62,100.514435465,13.7246085607,32.501285553
63,100.397434355,13.7199086637,33.0698280334
64,100.645313807,13.8287250195,31.3266448975
65,100.600568279,13.8138021185,31.3266448975
66,100.723055462,13.8022867906,30.8039913177
67,100.581233511,13.8193746013,32.7245788574
68,100.552654141,13.8152995128,32.7245788574
69,100.635093523,13.7884470736,37.8729057312
70,100.660654297,13.7936094857,37.8729057312
71,100.508703275,13.8001458031,32.7245788574
72,100.585425012,13.7846089658,32.501285553
73,100.351082261,13.7141059285,33.0698280334
74,100.505093404,13.731164719,32.501285553
75,100.489966851,13.7305525625,33.1723098755
76,100.451837222,13.7285695496,33.1723098755
