POINT_BANG,X,Y,P_RAIN31_2
0,100.650034127,13.865927928,51.4760131836
1,100.745101685,13.8529962881,41.4228096008
2,100.547002765,13.7545254811,75.75831604
3,100.497556366,13.7595788722,44.512512207
4,100.475634063,13.7521615498,44.512512207
5,100.492151394,13.7512280636,44.512512207
6,100.529770716,13.7630430098,75.75831604
7,100.499228357,13.7679029825,44.512512207
8,100.503045965,13.761822636,75.75831604
9,100.538408182,13.7573163195,75.75831604
10,100.494662802,13.761895874,44.512512207
11,100.481251675,13.7588328289,44.512512207
12,100.585996523,13.7515581026,75.75831604
13,100.510667602,13.7588747831,75.75831604
14,100.708169637,13.8911411594,41.4228096008
15,100.629576885,13.8976550732,51.4760131836
16,100.672300751,13.8963130805,51.4760131836
17,100.563893467,13.8827841602,47.193145752
18,100.872021917,13.8720997756,44.8941001892
19,100.605776678,13.8678984281,51.4760131836
20,100.811679778,13.8732427011,44.8941001892
21,100.5800601,13.8714663258,47.193145752
22,100.505483589,13.764769074,75.75831604
23,100.501439816,13.757277497,75.75831604
24,100.441472717,13.7522748199,44.512512207
25,100.418633297,13.7506263367,44.512512207
26,100.706384042,13.8442969932,41.4228096008
27,100.527961506,13.7522245241,75.75831604
28,100.828575304,13.8388436557,44.8941001892
29,100.583669608,13.8421016037,47.193145752
30,100.668300128,13.8243118787,51.4760131836
31,100.774460621,13.8122749002,41.4228096008
32,100.60812621,13.8392281244,51.4760131836
33,100.526686536,13.829422278,47.193145752
34,100.822299625,13.9135716162,34.3110275269
35,100.579764321,13.9169673853,31.9569911957
36,100.486477187,13.7427943514,44.512512207
37,100.511837693,13.7437205042,75.75831604
38,100.423065678,13.7380094564,44.512512207
39,100.510977362,13.7382068339,75.75831604
40,100.600737579,13.7934808191,61.6691627502
41,100.372648064,13.7856977068,39.4462165833
42,100.563266751,13.775071483,75.75831604
43,100.620595798,13.7881933823,61.6691627502
44,100.428539617,13.7861848561,44.512512207
45,100.836667625,13.7977538507,46.4553375244
46,100.565745619,13.8085226659,47.193145752
47,100.638646785,13.8112652613,51.4760131836
48,100.53021961,13.8106105983,47.193145752
49,100.498881145,13.7327783523,44.512512207
50,100.679827921,13.7174530162,61.6691627502
51,100.520240658,13.7336035808,75.75831604
52,100.517383748,13.7574561632,75.75831604
53,100.609121981,13.9200704078,37.1455307007
54,100.652272341,13.9214167064,37.1455307007
55,100.520598024,13.767802731,75.75831604
56,100.643832442,13.7551040065,61.6691627502
57,100.82440238,13.7237646609,46.4553375244
58,100.463129537,13.7598434125,44.512512207
59,100.853805065,13.7274620425,46.4553375244
60,100.523239584,13.7294329607,75.75831604
61,100.749717361,13.722808283,54.4282455444
62,100.514435465,13.7246085607,75.75831604
63,100.397434355,13.7199086637,39.4462165833
64,100.645313807,13.8287250195,51.4760131836
65,100.600568279,13.8138021185,51.4760131836
66,100.723055462,13.8022867906,41.4228096008
67,100.581233511,13.8193746013,47.193145752
68,100.552654141,13.8152995128,47.193145752
69,100.635093523,13.7884470736,61.6691627502
70,100.660654297,13.7936094857,61.6691627502
71,100.508703275,13.8001458031,47.193145752
72,100.585425012,13.7846089658,75.75831604
73,100.351082261,13.7141059285,39.4462165833
74,100.505093404,13.731164719,75.75831604
75,100.489966851,13.7305525625,44.512512207
76,100.451837222,13.7285695496,44.512512207
77,100.570753548,13.7228534241,75.75831604
78,100.526549121,13.7417642048,75.75831604
79,100.534862613,13.7403758155,75.75831604
80,100.545509766,13.7362756101,75.75831604
81,100.56093748,13.7429474334,75.75831604
82,100.499016059,13.7439699805,44.512512207
83,100.463278732,13.7217532981,44.512512207
84,100.52542642,13.7266989228,75.75831604
85,100.598853998,13.7797838931,75.75831604
86,100.435247983,13.7235128788,44.512512207
87,100.529100155,13.7239195509,75.75831604
88,100.522621746,13.7890724785,75.75831604
89,100.451589916,13.7908873626,44.512512207
90,100.492534843,13.790006204,44.512512207
91,100.544958214,13.7818865454,75.75831604
92,100.508032368,13.7053301913,75.75831604
93,100.689161824,13.6808165465,85.9059295654
94,100.576834796,13.7686950314,75.75831604
95,100.481059963,13.7833887915,44.512512207
96,100.437753208,13.5734451418,75.0027999878
97,100.484048614,13.7004388412,44.512512207
98,100.416504326,13.6964336911,84.9410934448
99,100.393565878,13.6919475895,61.951915741
100,100.449475682,13.6974544868,84.9410934448
101,100.611847331,13.695262471,85.9059295654
102,100.515160712,13.6939969888,119.402122498
103,100.459862079,13.733080791,44.512512207
104,100.445116934,13.7365795311,44.512512207
105,100.503377964,13.7511174599,75.75831604
106,100.560189609,13.7219170128,75.75831604
107,100.477539303,13.7721640218,44.512512207
108,100.504814581,13.7781125777,75.75831604
109,100.492479855,13.7743228027,44.512512207
110,100.754458628,13.7523418891,54.4282455444
111,100.512323168,13.772860755,75.75831604
112,100.455598012,13.7596681038,44.512512207
113,100.428371726,13.7671510721,44.512512207
114,100.724758346,13.7517055582,54.4282455444
115,100.466588454,13.7726659787,44.512512207
116,100.348442514,13.7581884755,39.4462165833
117,100.519718068,13.7445387648,75.75831604
118,100.512103222,13.7485519185,75.75831604
119,100.499158189,13.7499474665,44.512512207
120,100.628077493,13.7261563316,61.6691627502
