POINT_BANG,X,Y,P_RAIN15_2
0,100.650034127,13.865927928,0.901836335659
1,100.745101685,13.8529962881,0.886268377304
2,100.547002765,13.7545254811,1.13277542591
3,100.497556366,13.7595788722,0.43233948946
4,100.475634063,13.7521615498,0.43233948946
5,100.492151394,13.7512280636,0.43233948946
6,100.529770716,13.7630430098,1.13277542591
7,100.499228357,13.7679029825,0.43233948946
8,100.503045965,13.761822636,1.13277542591
9,100.538408182,13.7573163195,1.13277542591
10,100.494662802,13.761895874,0.43233948946
11,100.481251675,13.7588328289,0.43233948946
12,100.585996523,13.7515581026,1.13277542591
13,100.510667602,13.7588747831,1.13277542591
14,100.708169637,13.8911411594,0.886268377304
15,100.629576885,13.8976550732,0.901836335659
16,100.672300751,13.8963130805,0.901836335659
17,100.563893467,13.8827841602,1.24232172966
18,100.872021917,13.8720997756,0.76692044735
19,100.605776678,13.8678984281,0.901836335659
20,100.811679778,13.8732427011,0.76692044735
21,100.5800601,13.8714663258,1.24232172966
22,100.505483589,13.764769074,1.13277542591
23,100.501439816,13.757277497,1.13277542591
24,100.441472717,13.7522748199,0.43233948946
25,100.418633297,13.7506263367,0.43233948946
26,100.706384042,13.8442969932,0.886268377304
27,100.527961506,13.7522245241,1.13277542591
28,100.828575304,13.8388436557,0.76692044735
29,100.583669608,13.8421016037,1.24232172966
30,100.668300128,13.8243118787,0.901836335659
31,100.774460621,13.8122749002,0.886268377304
32,100.60812621,13.8392281244,0.901836335659
33,100.526686536,13.829422278,1.24232172966
34,100.822299625,13.9135716162,3.133477211
35,100.579764321,13.9169673853,1.54578876495
36,100.486477187,13.7427943514,0.43233948946
37,100.511837693,13.7437205042,1.13277542591
38,100.423065678,13.7380094564,0.43233948946
39,100.510977362,13.7382068339,1.13277542591
40,100.600737579,13.7934808191,0.831904232502
41,100.372648064,13.7856977068,0.548491418362
42,100.563266751,13.775071483,1.13277542591
43,100.620595798,13.7881933823,0.831904232502
44,100.428539617,13.7861848561,0.43233948946
45,100.836667625,13.7977538507,0.769666194916
46,100.565745619,13.8085226659,1.24232172966
47,100.638646785,13.8112652613,0.901836335659
48,100.53021961,13.8106105983,1.24232172966
49,100.498881145,13.7327783523,0.43233948946
50,100.679827921,13.7174530162,0.831904232502
51,100.520240658,13.7336035808,1.13277542591
52,100.517383748,13.7574561632,1.13277542591
53,100.609121981,13.9200704078,1.22422862053
54,100.652272341,13.9214167064,1.22422862053
55,100.520598024,13.767802731,1.13277542591
56,100.643832442,13.7551040065,0.831904232502
57,100.82440238,13.7237646609,0.769666194916
58,100.463129537,13.7598434125,0.43233948946
59,100.853805065,13.7274620425,0.769666194916
60,100.523239584,13.7294329607,1.13277542591
61,100.749717361,13.722808283,0.728952050209
62,100.514435465,13.7246085607,1.13277542591
63,100.397434355,13.7199086637,0.548491418362
64,100.645313807,13.8287250195,0.901836335659
65,100.600568279,13.8138021185,0.901836335659
66,100.723055462,13.8022867906,0.886268377304
67,100.581233511,13.8193746013,1.24232172966
68,100.552654141,13.8152995128,1.24232172966
