POINT_NAKH,X,Y,P_RAIN16_2
63,99.7843495738,8.8989502351,16.0053787231
64,99.8909272668,8.89301842195,14.2342710495
65,99.9019268233,8.81222649824,10.273311615
78,99.8143726422,9.2798847122,17.8186092377
79,99.8606315579,9.07186117749,17.6930866241
80,99.877872103,9.0103030219,17.6930866241
0,99.8996068804,8.14044207504,20.8924980164
1,100.164679943,8.14045025554,16.2898235321
2,99.669483254,8.09858317981,61.1106719971
3,99.9349454428,8.1033900504,23.0830097198
4,99.9085303272,8.30200519156,15.1383209229
5,100.227060223,8.29377852123,6.85679292679
6,100.089070524,8.2806622455,32.5602989197
7,100.149546132,8.27814400986,13.7792463303
8,100.212688964,8.24609469583,6.85679292679
9,99.9109471056,8.3352212058,15.1383209229
10,99.5279660229,8.28190587835,61.6283683777
11,100.183975352,8.31398186234,12.8771772385
12,100.15291921,8.23165166418,13.7792463303
13,100.081289313,8.17690248172,36.5390586853
14,99.8247355255,8.1747320445,20.8924980164
15,99.7012766744,8.24311992405,37.0100784302
16,100.256136117,8.26258513634,6.85679292679
17,99.6118643628,8.25096723769,55.2269554138
18,99.9236238606,8.25220182276,16.1896209717
19,100.120488081,8.2442530761,13.7792463303
20,99.3366319744,8.19378919478,58.1598396301
21,100.184946737,8.24597145074,13.7792463303
22,99.9613538546,8.44909131242,13.5778160095
23,100.199619741,8.39705975156,12.8771772385
24,99.9663605763,8.43429046869,13.5778160095
25,99.504279774,8.39090578517,52.6953582764
26,99.7537186387,8.45446834779,25.8060035706
27,99.9139319362,8.47207797774,13.5778160095
28,99.4767986823,8.45834931128,34.6333084106
29,99.9193831928,8.45227063334,13.5778160095
30,99.8192094507,8.41408752564,17.6220932007
31,99.4286045433,8.36558987907,52.0294189453
32,99.9526069244,8.39847622667,15.1383209229
33,99.9179446213,8.37122022425,15.1383209229
34,100.012341183,8.32542449041,33.1317672729
35,100.165284197,8.35981667475,12.8771772385
36,99.4867736403,8.25516819972,47.1284332275
37,99.3418470359,8.37159772906,49.3995819092
38,99.9718522757,8.40750469109,13.5778160095
39,100.060596466,8.37636567618,33.1317672729
40,99.5538554519,8.39048935092,52.6953582764
41,99.9124551563,8.39946723757,15.1383209229
42,100.108299318,8.35824060298,12.8771772385
43,98.8033636451,8.56315513198,62.1009407043
44,99.8847252548,8.58896321248,18.1433696747
45,99.7760535351,8.58009546134,26.3114891052
46,99.651809934,8.55782449393,36.7870025635
47,99.5004771487,8.5326942602,53.7499656677
48,99.8839685712,8.56156767713,18.1433696747
49,99.0757645856,7.52460805864,49.5464286804
50,99.8009469059,8.5042021206,18.1433696747
51,99.6336246089,8.46582419442,44.6876869202
52,100.181310671,8.47360584005,20.1371021271
53,99.8611364533,8.46637636276,17.6220932007
54,99.347331262,8.46566447827,42.2861366272
55,100.012307606,8.44320042718,30.3527889252
56,100.032335522,8.51013125978,42.0777244568
57,99.4185800948,8.49096825319,34.6333084106
58,99.8997571016,8.53924920914,18.1433696747
59,99.5206528024,8.48570708807,44.8047981262
60,99.8707747056,8.74996642616,14.3137626648
61,99.8273253692,8.6658061913,14.9634876251
62,99.525144591,8.63294436894,44.545841217
66,99.8213932423,8.78321411643,14.3137626648
67,99.9217687009,8.61672251233,12.7523450851
68,99.8792246733,8.664989458,14.9634876251
69,99.8849907525,8.00915259593,32.1920661926
70,99.909545107,8.0351190874,44.0971832275
71,100.191794957,7.96951729775,23.7885475159
72,99.960160418,7.97349415485,63.9800300598
73,100.269118333,7.97575087416,16.4482746124
74,100.322345555,7.96735643975,20.0544815063
75,99.5065049615,7.93253162187,88.7754592896
76,99.9329972975,8.05849977339,44.0971832275
77,100.019807461,7.99577336717,76.7889022827
81,100.291003946,7.93304909085,16.4482746124
82,99.8799145896,7.98022837458,37.7811508179
83,100.000747472,7.94576096896,76.7889022827
84,100.039714184,7.87278518799,75.0619430542
85,99.0885545737,7.80693614332,75.8437423706
86,98.962972508,7.83620064015,78.1637573242
87,99.086515273,7.64591919012,54.9215698242
88,98.7424482523,8.14079930827,72.9722137451
89,98.9914739031,8.08126192991,88.1124191284
90,98.9064480901,8.0894902489,88.1124191284
91,99.0867384798,8.08954257043,78.8933410645
92,99.3023073467,8.09252650575,57.2976913452
93,98.9712323424,7.96699749899,84.1904373169
94,98.8320582422,8.05226076674,75.7504196167
95,98.9761965864,8.03557493048,88.1124191284
96,99.2494736688,8.27514123302,54.9721717834
97,98.8913764556,8.38768797665,83.1435394287
98,98.7951249215,8.35878430825,64.435836792
99,98.7192835818,8.45918267644,58.1988830566
100,98.8308684698,8.45050342365,73.8160018921
101,100.222057406,8.15728437627,8.80662631989
102,99.6322271047,8.149180586,43.6825408936
103,99.6885189229,8.16828189335,43.6825408936
104,100.116993764,8.14678872809,16.2898235321
105,100.197168301,8.15574993602,16.2898235321
106,100.291367362,8.11167234402,8.80662631989
107,99.500257118,8.17297578656,59.1423377991
108,100.116932532,8.19868236912,16.2898235321
109,99.9192016424,8.18264107046,23.0830097198
110,99.6726335781,8.14759861008,43.6825408936
111,100.193124146,8.18449327508,16.2898235321
112,100.190528385,8.08368048865,31.6413955688
113,100.246572214,8.10654372602,8.80662631989
114,99.8427351932,8.06783688099,32.1920661926
115,100.094136161,8.07477686129,44.9885559082
116,100.243786276,8.0824587503,28.106048584
117,99.5936293786,8.04748477069,72.5436325073
118,100.286330758,8.0367649157,28.106048584
