SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,0.353689312935,0.353689312935,0.0,0.353689312935,0.0,0.353689312935
100301,2,1,0.01,0.342382103205,0.342382103205,0.0,0.342382103205,0.0,0.342382103205
103001,3,1,0.01,0.418811798096,0.418811798096,0.0,0.418811798096,0.0,0.418811798096
103902,4,1,0.01,0.372990190983,0.372990190983,0.0,0.372990190983,0.0,0.372990190983
101104,5,1,0.01,0.343805700541,0.343805700541,0.0,0.343805700541,0.0,0.343805700541
101602,6,1,0.01,0.498940676451,0.498940676451,0.0,0.498940676451,0.0,0.498940676451
100308,7,1,0.01,0.656741917133,0.656741917133,0.0,0.656741917133,0.0,0.656741917133
103602,8,1,0.01,0.42542847991,0.42542847991,0.0,0.42542847991,0.0,0.42542847991
100304,9,1,0.01,0.250600636005,0.250600636005,0.0,0.250600636005,0.0,0.250600636005
104401,10,1,0.01,0.336546242237,0.336546242237,0.0,0.336546242237,0.0,0.336546242237
104003,11,1,0.01,0.670651912689,0.670651912689,0.0,0.670651912689,0.0,0.670651912689
105001,12,1,0.01,0.707247972488,0.707247972488,0.0,0.707247972488,0.0,0.707247972488
104301,13,1,0.01,0.308505535126,0.308505535126,0.0,0.308505535126,0.0,0.308505535126
104901,14,1,0.01,0.497060894966,0.497060894966,0.0,0.497060894966,0.0,0.497060894966
