SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,9.76019382477,9.76019382477,0.0,9.76019382477,0.0,9.76019382477
100301,2,1,0.01,8.16304683685,8.16304683685,0.0,8.16304683685,0.0,8.16304683685
103001,3,1,0.01,15.5610952377,15.5610952377,0.0,15.5610952377,0.0,15.5610952377
103902,4,1,0.01,11.8695392609,11.8695392609,0.0,11.8695392609,0.0,11.8695392609
101104,5,1,0.01,7.09651136398,7.09651136398,0.0,7.09651136398,0.0,7.09651136398
101602,6,1,0.01,5.65255308151,5.65255308151,0.0,5.65255308151,0.0,5.65255308151
100308,7,1,0.01,9.21291446686,9.21291446686,0.0,9.21291446686,0.0,9.21291446686
103602,8,1,0.01,20.1535663605,20.1535663605,0.0,20.1535663605,0.0,20.1535663605
100304,9,1,0.01,17.0291652679,17.0291652679,0.0,17.0291652679,0.0,17.0291652679
104401,10,1,0.01,8.63603782654,8.63603782654,0.0,8.63603782654,0.0,8.63603782654
104003,11,1,0.01,6.67359685898,6.67359685898,0.0,6.67359685898,0.0,6.67359685898
105001,12,1,0.01,4.63185167313,4.63185167313,0.0,4.63185167313,0.0,4.63185167313
104301,13,1,0.01,14.5330171585,14.5330171585,0.0,14.5330171585,0.0,14.5330171585
104901,14,1,0.01,4.31770467758,4.31770467758,0.0,4.31770467758,0.0,4.31770467758
