,addrcode,rainfall
0,801904,8.21
1,800905,6.96
2,801701,10.98
3,800611,15.56
4,801204,11.76
5,801101,1.78
6,801302,7.53
7,800305,6.17
8,801105,3.38
9,801212,11.87
10,800302,6.46
11,801205,11.23
12,800911,8.0
13,801107,3.3
14,802302,13.02
15,800912,6.43
16,801218,13.63
17,802304,9.66
18,800407,2.79
19,802203,6.01
20,800118,5.91
21,800112,4.45
22,800106,7.28
23,801801,1.56
24,801106,1.65
25,802202,5.94
26,802004,9.26
27,802201,7.14
28,800301,5.22
29,810601,0.01
30,800120,3.79
31,810603,0.0
32,800205,2.6
33,800410,5.4
34,800406,1.15
35,800505,2.65
36,800504,3.2
37,800202,2.79
38,802101,1.03
39,800803,0.95
40,800503,1.24
41,800801,2.0
42,802104,1.15
43,801408,0.57
44,802102,1.21
45,801407,0.81
46,801405,0.96
47,800804,1.13
48,800409,0.4
49,800704,55.99
50,801702,10.91
51,801703,76.95
52,801603,59.82
53,800910,11.4
54,801905,9.14
55,800908,8.58
56,801501,0.03
57,801502,0.01
58,801406,0.26
59,801402,0.62
60,800705,14.1
61,801609,24.55
62,800708,20.41
63,800711,22.63
64,810405,7.97
65,810803,5.47
66,810403,6.19
67,810305,4.66
68,810303,5.55
69,810404,4.95
70,810115,0.37
71,810406,8.68
72,810702,7.73
73,810703,13.63
74,810117,0.27
75,810704,13.57
76,810402,4.31
77,810401,3.86
78,810118,0.99
79,810807,6.59
80,810204,2.22
81,810201,1.81
82,810111,0.4
83,810506,0.27
84,810501,0.02
85,810202,1.74
86,810502,0.16
87,810505,0.26
88,810504,0.19
89,810105,0.26
90,810407,5.63
91,810103,0.95
92,810206,7.29
93,810808,7.17
94,810503,0.0
95,810205,0.63
96,802303,15.02
97,801608,15.2
98,800606,14.52
99,800903,7.5
100,801305,47.84
101,800706,45.6
