SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,51.3918457031,51.3918457031,0.0,51.3918457031,0.0,51.3918457031
100301,2,1,0.01,53.178237915,53.178237915,0.0,53.178237915,0.0,53.178237915
103001,3,1,0.01,57.4935379028,57.4935379028,0.0,57.4935379028,0.0,57.4935379028
103902,4,1,0.01,59.2515525818,59.2515525818,0.0,59.2515525818,0.0,59.2515525818
101104,5,1,0.01,52.051574707,52.051574707,0.0,52.051574707,0.0,52.051574707
101602,6,1,0.01,58.220085144,58.220085144,0.0,58.220085144,0.0,58.220085144
100308,7,1,0.01,51.8595924377,51.8595924377,0.0,51.8595924377,0.0,51.8595924377
103602,8,1,0.01,58.0992240906,58.0992240906,0.0,58.0992240906,0.0,58.0992240906
100304,9,1,0.01,55.5333595276,55.5333595276,0.0,55.5333595276,0.0,55.5333595276
104401,10,1,0.01,55.4081764221,55.4081764221,0.0,55.4081764221,0.0,55.4081764221
104003,11,1,0.01,60.3059463501,60.3059463501,0.0,60.3059463501,0.0,60.3059463501
105001,12,1,0.01,72.148109436,72.148109436,0.0,72.148109436,0.0,72.148109436
104301,13,1,0.01,54.1000289917,54.1000289917,0.0,54.1000289917,0.0,54.1000289917
104901,14,1,0.01,66.8900604248,66.8900604248,0.0,66.8900604248,0.0,66.8900604248
