SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,2.13603425026,2.13603425026,0.0,2.13603425026,0.0,2.13603425026
100301,2,1,0.01,2.4321000576,2.4321000576,0.0,2.4321000576,0.0,2.4321000576
103001,3,1,0.01,3.14520740509,3.14520740509,0.0,3.14520740509,0.0,3.14520740509
103902,4,1,0.01,1.56672430038,1.56672430038,0.0,1.56672430038,0.0,1.56672430038
101104,5,1,0.01,2.37528371811,2.37528371811,0.0,2.37528371811,0.0,2.37528371811
101602,6,1,0.01,3.33115339279,3.33115339279,0.0,3.33115339279,0.0,3.33115339279
100308,7,1,0.01,2.59823203087,2.59823203087,0.0,2.59823203087,0.0,2.59823203087
103602,8,1,0.01,2.57746100426,2.57746100426,0.0,2.57746100426,0.0,2.57746100426
100304,9,1,0.01,1.51992833614,1.51992833614,0.0,1.51992833614,0.0,1.51992833614
104401,10,1,0.01,1.06476676464,1.06476676464,0.0,1.06476676464,0.0,1.06476676464
104003,11,1,0.01,2.32794284821,2.32794284821,0.0,2.32794284821,0.0,2.32794284821
105001,12,1,0.01,2.81106424332,2.81106424332,0.0,2.81106424332,0.0,2.81106424332
104301,13,1,0.01,1.73186612129,1.73186612129,0.0,1.73186612129,0.0,1.73186612129
104901,14,1,0.01,2.74059581757,2.74059581757,0.0,2.74059581757,0.0,2.74059581757
