SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,30.8039913177,30.8039913177,0.0,30.8039913177,0.0,30.8039913177
100301,2,1,0.01,29.367521286,29.367521286,0.0,29.367521286,0.0,29.367521286
103001,3,1,0.01,32.7245788574,32.7245788574,0.0,32.7245788574,0.0,32.7245788574
103902,4,1,0.01,32.501285553,32.501285553,0.0,32.501285553,0.0,32.501285553
101104,5,1,0.01,29.3412151337,29.3412151337,0.0,29.3412151337,0.0,29.3412151337
101602,6,1,0.01,33.1723098755,33.1723098755,0.0,33.1723098755,0.0,33.1723098755
100308,7,1,0.01,30.0944957733,30.0944957733,0.0,30.0944957733,0.0,30.0944957733
103602,8,1,0.01,36.9059410095,36.9059410095,0.0,36.9059410095,0.0,36.9059410095
100304,9,1,0.01,34.7182807922,34.7182807922,0.0,34.7182807922,0.0,34.7182807922
104401,10,1,0.01,37.8729057312,37.8729057312,0.0,37.8729057312,0.0,37.8729057312
104003,11,1,0.01,33.0698280334,33.0698280334,0.0,33.0698280334,0.0,33.0698280334
105001,12,1,0.01,33.0794715881,33.0794715881,0.0,33.0794715881,0.0,33.0794715881
104301,13,1,0.01,31.3266448975,31.3266448975,0.0,31.3266448975,0.0,31.3266448975
104901,14,1,0.01,38.3113250732,38.3113250732,0.0,38.3113250732,0.0,38.3113250732
