,addrcode,rainfall
0,801904,43.08
1,800905,42.69
2,801701,43.66
3,800611,24.57
4,801204,64.5
5,801101,61.48
6,801302,35.43
7,800305,39.98
8,801105,56.4
9,801212,42.4
10,800302,41.87
11,801205,46.8
12,800911,39.93
13,801107,53.89
14,802302,44.98
15,800912,46.35
16,801218,34.1
17,802304,39.78
18,800407,66.62
19,802203,56.31
20,800118,43.79
21,800112,41.26
22,800106,72.79
23,801801,68.55
24,801106,68.42
25,802202,51.15
26,802004,46.66
27,802201,42.99
28,800301,51.18
29,810601,88.83
30,800120,32.34
31,810603,89.19
32,800205,37.01
33,800410,58.02
34,800406,61.87
35,800505,53.89
36,800504,49.93
37,800202,42.16
38,802101,41.77
39,800803,38.05
40,800503,52.75
41,800801,32.03
42,802104,41.79
43,801408,38.98
44,802102,48.84
45,801407,39.38
46,801405,38.16
47,800804,37.14
48,800409,64.47
49,800704,46.97
50,801702,52.33
51,801703,43.42
52,801603,41.5
53,800910,53.0
54,801905,34.72
55,800908,44.44
56,801501,32.08
57,801502,35.29
58,801406,39.63
59,801402,36.95
60,800705,58.27
61,801609,38.94
62,800708,56.28
63,800711,57.9
64,810405,56.58
65,810803,58.93
66,810403,55.84
67,810305,64.26
68,810303,61.09
69,810404,55.79
70,810115,78.7
71,810406,46.74
72,810702,45.44
73,810703,47.35
74,810117,76.06
75,810704,46.37
76,810402,54.68
77,810401,54.98
78,810118,64.76
79,810807,54.58
80,810204,62.21
81,810201,64.87
82,810111,85.21
83,810506,92.25
84,810501,99.7
85,810202,72.7
86,810502,79.61
87,810505,82.38
88,810504,83.48
89,810105,78.38
90,810407,47.29
91,810103,75.39
92,810206,56.61
93,810808,57.18
94,810503,85.61
95,810205,83.97
96,802303,31.99
97,801608,25.66
98,800606,35.3
99,800903,37.69
100,801305,36.51
101,800706,36.5
