SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,76.8720474243,76.8720474243,0.0,76.8720474243,0.0,76.8720474243
100301,2,1,0.01,63.6235923767,63.6235923767,0.0,63.6235923767,0.0,63.6235923767
103001,3,1,0.01,74.9961090088,74.9961090088,0.0,74.9961090088,0.0,74.9961090088
103902,4,1,0.01,82.7500076294,82.7500076294,0.0,82.7500076294,0.0,82.7500076294
101104,5,1,0.01,80.3874435425,80.3874435425,0.0,80.3874435425,0.0,80.3874435425
101602,6,1,0.01,88.3154144287,88.3154144287,0.0,88.3154144287,0.0,88.3154144287
100308,7,1,0.01,72.9777374268,72.9777374268,0.0,72.9777374268,0.0,72.9777374268
103602,8,1,0.01,77.8667984009,77.8667984009,0.0,77.8667984009,0.0,77.8667984009
100304,9,1,0.01,61.9478569031,61.9478569031,0.0,61.9478569031,0.0,61.9478569031
104401,10,1,0.01,84.4969711304,84.4969711304,0.0,84.4969711304,0.0,84.4969711304
104003,11,1,0.01,70.7210464478,70.7210464478,0.0,70.7210464478,0.0,70.7210464478
105001,12,1,0.01,74.655632019,74.655632019,0.0,74.655632019,0.0,74.655632019
104301,13,1,0.01,70.6486816406,70.6486816406,0.0,70.6486816406,0.0,70.6486816406
104901,14,1,0.01,89.3631362915,89.3631362915,0.0,89.3631362915,0.0,89.3631362915
