TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,36.438621521,36.438621521,0.0,36.438621521,0.0,36.438621521
800905,2,2,0.02,45.3747596741,71.2723388672,25.8975791931,58.3235492706,12.9487895966,116.647098541
801701,3,1,0.01,66.8671264648,66.8671264648,0.0,66.8671264648,0.0,66.8671264648
800611,4,1,0.01,19.4517211914,19.4517211914,0.0,19.4517211914,0.0,19.4517211914
801204,5,1,0.01,33.0788841248,33.0788841248,0.0,33.0788841248,0.0,33.0788841248
801101,6,1,0.01,79.5593414307,79.5593414307,0.0,79.5593414307,0.0,79.5593414307
801302,7,1,0.01,31.2220687866,31.2220687866,0.0,31.2220687866,0.0,31.2220687866
800305,8,1,0.01,34.3047370911,34.3047370911,0.0,34.3047370911,0.0,34.3047370911
801105,9,1,0.01,65.0065765381,65.0065765381,0.0,65.0065765381,0.0,65.0065765381
801212,10,1,0.01,16.3432674408,16.3432674408,0.0,16.3432674408,0.0,16.3432674408
800302,11,1,0.01,35.5967750549,35.5967750549,0.0,35.5967750549,0.0,35.5967750549
801205,12,1,0.01,17.886428833,17.886428833,0.0,17.886428833,0.0,17.886428833
800911,13,2,0.02,36.4969825745,43.6780738831,7.18109130859,40.0875282288,3.5905456543,80.1750564575
801107,14,2,0.02,62.4934616089,72.5008163452,10.0073547363,67.4971389771,5.00367736816,134.994277954
802302,15,1,0.01,35.3745727539,35.3745727539,0.0,35.3745727539,0.0,35.3745727539
800912,16,1,0.01,51.83826828,51.83826828,0.0,51.83826828,0.0,51.83826828
801218,17,1,0.01,20.0478687286,20.0478687286,0.0,20.0478687286,0.0,20.0478687286
802304,18,1,0.01,26.1473350525,26.1473350525,0.0,26.1473350525,0.0,26.1473350525
800407,19,1,0.01,85.0665893555,85.0665893555,0.0,85.0665893555,0.0,85.0665893555
802203,20,1,0.01,52.4260597229,52.4260597229,0.0,52.4260597229,0.0,52.4260597229
800118,21,1,0.01,41.7031097412,41.7031097412,0.0,41.7031097412,0.0,41.7031097412
800112,22,1,0.01,37.5777931213,37.5777931213,0.0,37.5777931213,0.0,37.5777931213
800106,23,1,0.01,60.8801231384,60.8801231384,0.0,60.8801231384,0.0,60.8801231384
801801,24,1,0.01,84.4412689209,84.4412689209,0.0,84.4412689209,0.0,84.4412689209
801106,25,1,0.01,88.0482025146,88.0482025146,0.0,88.0482025146,0.0,88.0482025146
802202,26,1,0.01,74.1262588501,74.1262588501,0.0,74.1262588501,0.0,74.1262588501
802004,27,1,0.01,26.2227363586,26.2227363586,0.0,26.2227363586,0.0,26.2227363586
802201,28,1,0.01,45.1930999756,45.1930999756,0.0,45.1930999756,0.0,45.1930999756
800301,29,1,0.01,38.2993125916,38.2993125916,0.0,38.2993125916,0.0,38.2993125916
810601,30,2,0.02,132.306015015,135.956741333,3.65072631836,134.131378174,1.82536315918,268.262756348
800120,31,1,0.01,20.8721504211,20.8721504211,0.0,20.8721504211,0.0,20.8721504211
810603,32,1,0.01,140.684936523,140.684936523,0.0,140.684936523,0.0,140.684936523
800205,33,1,0.01,28.5186386108,28.5186386108,0.0,28.5186386108,0.0,28.5186386108
800410,34,1,0.01,83.5582046509,83.5582046509,0.0,83.5582046509,0.0,83.5582046509
