SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,1.45740866661,1.45740866661,0.0,1.45740866661,0.0,1.45740866661
100301,2,1,0.01,1.18952143192,1.18952143192,0.0,1.18952143192,0.0,1.18952143192
103001,3,1,0.01,3.14766263962,3.14766263962,0.0,3.14766263962,0.0,3.14766263962
103902,4,1,0.01,3.1750254631,3.1750254631,0.0,3.1750254631,0.0,3.1750254631
101104,5,1,0.01,1.40538239479,1.40538239479,0.0,1.40538239479,0.0,1.40538239479
101602,6,1,0.01,6.48188018799,6.48188018799,0.0,6.48188018799,0.0,6.48188018799
100308,7,1,0.01,1.17460131645,1.17460131645,0.0,1.17460131645,0.0,1.17460131645
103602,8,1,0.01,4.05654764175,4.05654764175,0.0,4.05654764175,0.0,4.05654764175
100304,9,1,0.01,1.71430945396,1.71430945396,0.0,1.71430945396,0.0,1.71430945396
104401,10,1,0.01,1.6794629097,1.6794629097,0.0,1.6794629097,0.0,1.6794629097
104003,11,1,0.01,8.03524684906,8.03524684906,0.0,8.03524684906,0.0,8.03524684906
105001,12,1,0.01,6.83092689514,6.83092689514,0.0,6.83092689514,0.0,6.83092689514
104301,13,1,0.01,1.66833031178,1.66833031178,0.0,1.66833031178,0.0,1.66833031178
104901,14,1,0.01,5.71660804749,5.71660804749,0.0,5.71660804749,0.0,5.71660804749
