SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,27.060092926,27.060092926,0.0,27.060092926,0.0,27.060092926
100301,2,1,0.01,25.5480327606,25.5480327606,0.0,25.5480327606,0.0,25.5480327606
103001,3,1,0.01,31.0852108002,31.0852108002,0.0,31.0852108002,0.0,31.0852108002
103902,4,1,0.01,26.4135417938,26.4135417938,0.0,26.4135417938,0.0,26.4135417938
101104,5,1,0.01,27.4147949219,27.4147949219,0.0,27.4147949219,0.0,27.4147949219
101602,6,1,0.01,21.0464897156,21.0464897156,0.0,21.0464897156,0.0,21.0464897156
100308,7,1,0.01,26.6413593292,26.6413593292,0.0,26.6413593292,0.0,26.6413593292
103602,8,1,0.01,18.684923172,18.684923172,0.0,18.684923172,0.0,18.684923172
100304,9,1,0.01,24.1039447784,24.1039447784,0.0,24.1039447784,0.0,24.1039447784
104401,10,1,0.01,27.6952362061,27.6952362061,0.0,27.6952362061,0.0,27.6952362061
104003,11,1,0.01,15.9952907562,15.9952907562,0.0,15.9952907562,0.0,15.9952907562
105001,12,1,0.01,12.7271785736,12.7271785736,0.0,12.7271785736,0.0,12.7271785736
104301,13,1,0.01,24.112033844,24.112033844,0.0,24.112033844,0.0,24.112033844
104901,14,1,0.01,16.7977581024,16.7977581024,0.0,16.7977581024,0.0,16.7977581024
