TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,72.237121582,72.237121582,0.0,72.237121582,0.0,72.237121582
800905,2,2,0.02,60.5238304138,65.0446472168,4.52081680298,62.7842388153,2.26040840149,125.568477631
801701,3,1,0.01,46.3981399536,46.3981399536,0.0,46.3981399536,0.0,46.3981399536
800611,4,1,0.01,77.2875442505,77.2875442505,0.0,77.2875442505,0.0,77.2875442505
801204,5,1,0.01,78.5478668213,78.5478668213,0.0,78.5478668213,0.0,78.5478668213
801101,6,1,0.01,40.7879943848,40.7879943848,0.0,40.7879943848,0.0,40.7879943848
801302,7,1,0.01,67.0868759155,67.0868759155,0.0,67.0868759155,0.0,67.0868759155
800305,8,1,0.01,59.4599151611,59.4599151611,0.0,59.4599151611,0.0,59.4599151611
801105,9,1,0.01,49.078086853,49.078086853,0.0,49.078086853,0.0,49.078086853
801212,10,1,0.01,91.2972488403,91.2972488403,0.0,91.2972488403,0.0,91.2972488403
800302,11,1,0.01,64.666557312,64.666557312,0.0,64.666557312,0.0,64.666557312
801205,12,1,0.01,71.2587814331,71.2587814331,0.0,71.2587814331,0.0,71.2587814331
800911,13,2,0.02,66.5849990845,67.2829284668,0.697929382324,66.9339637756,0.348964691162,133.867927551
801107,14,2,0.02,42.2124633789,48.2405052185,6.0280418396,45.2264842987,3.0140209198,90.4529685974
802302,15,1,0.01,73.1870574951,73.1870574951,0.0,73.1870574951,0.0,73.1870574951
800912,16,1,0.01,60.1657104492,60.1657104492,0.0,60.1657104492,0.0,60.1657104492
801218,17,1,0.01,75.3005752563,75.3005752563,0.0,75.3005752563,0.0,75.3005752563
802304,18,1,0.01,68.7672653198,68.7672653198,0.0,68.7672653198,0.0,68.7672653198
800407,19,1,0.01,52.0938606262,52.0938606262,0.0,52.0938606262,0.0,52.0938606262
802203,20,1,0.01,71.7639770508,71.7639770508,0.0,71.7639770508,0.0,71.7639770508
800118,21,1,0.01,72.9858703613,72.9858703613,0.0,72.9858703613,0.0,72.9858703613
800112,22,1,0.01,60.5623893738,60.5623893738,0.0,60.5623893738,0.0,60.5623893738
800106,23,1,0.01,113.070152283,113.070152283,0.0,113.070152283,0.0,113.070152283
801801,24,1,0.01,43.923992157,43.923992157,0.0,43.923992157,0.0,43.923992157
801106,25,1,0.01,39.3117446899,39.3117446899,0.0,39.3117446899,0.0,39.3117446899
802202,26,1,0.01,67.7083892822,67.7083892822,0.0,67.7083892822,0.0,67.7083892822
802004,27,1,0.01,68.9524688721,68.9524688721,0.0,68.9524688721,0.0,68.9524688721
802201,28,1,0.01,77.6110534668,77.6110534668,0.0,77.6110534668,0.0,77.6110534668
800301,29,1,0.01,66.5619812012,66.5619812012,0.0,66.5619812012,0.0,66.5619812012
810601,30,2,0.02,27.6841468811,28.8946437836,1.21049690247,28.2893953323,0.605248451233,56.5787906647
800120,31,1,0.01,72.4615097046,72.4615097046,0.0,72.4615097046,0.0,72.4615097046
810603,32,1,0.01,29.1358699799,29.1358699799,0.0,29.1358699799,0.0,29.1358699799
800205,33,1,0.01,65.475982666,65.475982666,0.0,65.475982666,0.0,65.475982666
800410,34,1,0.01,66.2758712769,66.2758712769,0.0,66.2758712769,0.0,66.2758712769
800406,35,1,0.01,46.8119316101,46.8119316101,0.0,46.8119316101,0.0,46.8119316101
800505,36,1,0.01,76.572845459,76.572845459,0.0,76.572845459,0.0,76.572845459
800504,37,1,0.01,100.383651733,100.383651733,0.0,100.383651733,0.0,100.383651733
