SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,51.7906570435,51.7906570435,0.0,51.7906570435,0.0,51.7906570435
100301,2,1,0.01,56.0423469543,56.0423469543,0.0,56.0423469543,0.0,56.0423469543
103001,3,1,0.01,54.5567550659,54.5567550659,0.0,54.5567550659,0.0,54.5567550659
103902,4,1,0.01,55.0496749878,55.0496749878,0.0,55.0496749878,0.0,55.0496749878
101104,5,1,0.01,50.5550727844,50.5550727844,0.0,50.5550727844,0.0,50.5550727844
101602,6,1,0.01,53.2714195251,53.2714195251,0.0,53.2714195251,0.0,53.2714195251
100308,7,1,0.01,54.5223999023,54.5223999023,0.0,54.5223999023,0.0,54.5223999023
103602,8,1,0.01,59.761138916,59.761138916,0.0,59.761138916,0.0,59.761138916
100304,9,1,0.01,67.3804931641,67.3804931641,0.0,67.3804931641,0.0,67.3804931641
104401,10,1,0.01,50.2201042175,50.2201042175,0.0,50.2201042175,0.0,50.2201042175
104003,11,1,0.01,60.6061668396,60.6061668396,0.0,60.6061668396,0.0,60.6061668396
105001,12,1,0.01,61.3607292175,61.3607292175,0.0,61.3607292175,0.0,61.3607292175
104301,13,1,0.01,53.394405365,53.394405365,0.0,53.394405365,0.0,53.394405365
104901,14,1,0.01,57.4436264038,57.4436264038,0.0,57.4436264038,0.0,57.4436264038
