,addrcode,rainfall
0,801403,64.64
1,801404,59.26
2,800802,54.97
3,801503,56.48
4,801409,61.67
5,801401,61.67
6,801304,50.71
7,800603,55.99
8,800909,72.69
9,801903,47.09
10,802003,55.29
11,801215,46.52
12,801206,55.91
13,801207,45.29
14,801217,46.52
15,802001,55.29
16,801003,74.14
17,801208,47.6
18,801213,45.29
19,802301,59.52
20,801301,50.71
21,800906,53.73
22,801216,46.52
23,801001,81.09
24,801303,59.87
25,801203,45.29
26,801104,55.86
27,801211,45.29
28,800102,66.91
29,801214,47.6
30,800103,66.91
31,800401,75.31
32,800304,72.14
33,800108,66.91
34,800405,66.72
35,800115,66.91
36,800303,69.93
37,801103,69.16
38,800114,55.29
39,802002,55.29
40,800122,66.17
41,801210,47.6
42,801002,58.71
43,801102,63.89
44,800101,66.91
45,800119,66.17
46,800416,75.31
47,800113,55.29
48,801202,47.6
49,810602,85.15
50,800807,67.97
51,800204,68.21
52,800501,71.9
53,800415,86.81
54,800810,67.97
55,810301,83.98
56,800201,67.97
57,800403,74.02
58,801209,59.0
59,800116,69.93
60,801803,65.17
61,800107,74.84
62,800121,95.95
63,801802,66.72
64,800203,67.97
65,800404,72.95
66,800806,63.61
67,802103,63.21
68,800502,65.23
69,800811,63.61
70,800813,63.94
71,800809,63.21
72,800709,58.99
73,801901,55.02
74,801604,60.95
75,800703,70.7
76,801605,58.06
77,801602,67.06
78,801704,82.83
79,801902,55.02
80,800701,66.68
81,801610,58.06
82,800710,85.41
83,800702,66.68
84,800707,65.42
85,810304,73.11
86,810802,63.68
87,810302,79.41
88,810106,66.04
89,810801,93.17
90,810101,93.17
91,810805,75.85
92,810701,61.3
93,810806,71.81
94,810116,84.1
95,810804,93.17
96,810203,63.75
97,810508,69.54
98,810509,65.14
99,810507,78.89
100,810604,78.39
101,800610,50.56
102,800904,62.92
103,800901,62.92
104,800607,55.99
105,800604,55.99
106,801611,50.56
107,800913,62.51
108,800601,55.99
109,801306,47.09
110,800902,62.92
111,800605,55.99
112,800612,63.44
113,801607,50.56
114,801906,58.99
115,800613,57.29
116,801606,69.7
117,800907,70.18
118,801601,69.7
