POINT_BANG,X,Y,P_RAIN13_2
0,100.650034127,13.865927928,5.96770954132
1,100.745101685,13.8529962881,11.7509555817
2,100.547002765,13.7545254811,12.7038030624
3,100.497556366,13.7595788722,8.8876619339
4,100.475634063,13.7521615498,8.8876619339
5,100.492151394,13.7512280636,8.8876619339
6,100.529770716,13.7630430098,12.7038030624
7,100.499228357,13.7679029825,8.8876619339
8,100.503045965,13.761822636,12.7038030624
9,100.538408182,13.7573163195,12.7038030624
10,100.494662802,13.761895874,8.8876619339
11,100.481251675,13.7588328289,8.8876619339
12,100.585996523,13.7515581026,12.7038030624
13,100.510667602,13.7588747831,12.7038030624
14,100.708169637,13.8911411594,11.7509555817
15,100.629576885,13.8976550732,5.96770954132
16,100.672300751,13.8963130805,5.96770954132
17,100.563893467,13.8827841602,15.2667360306
18,100.872021917,13.8720997756,5.54379224777
19,100.605776678,13.8678984281,5.96770954132
20,100.811679778,13.8732427011,5.54379224777
21,100.5800601,13.8714663258,15.2667360306
22,100.505483589,13.764769074,12.7038030624
23,100.501439816,13.757277497,12.7038030624
24,100.441472717,13.7522748199,8.8876619339
25,100.418633297,13.7506263367,8.8876619339
26,100.706384042,13.8442969932,11.7509555817
27,100.527961506,13.7522245241,12.7038030624
28,100.828575304,13.8388436557,5.54379224777
29,100.583669608,13.8421016037,15.2667360306
30,100.668300128,13.8243118787,5.96770954132
31,100.774460621,13.8122749002,11.7509555817
32,100.60812621,13.8392281244,5.96770954132
33,100.526686536,13.829422278,15.2667360306
34,100.822299625,13.9135716162,7.65400218964
35,100.579764321,13.9169673853,11.7193384171
36,100.486477187,13.7427943514,8.8876619339
37,100.511837693,13.7437205042,12.7038030624
38,100.423065678,13.7380094564,8.8876619339
39,100.510977362,13.7382068339,12.7038030624
40,100.600737579,13.7934808191,11.0097980499
41,100.372648064,13.7856977068,5.09305334091
42,100.563266751,13.775071483,12.7038030624
43,100.620595798,13.7881933823,11.0097980499
44,100.428539617,13.7861848561,8.8876619339
45,100.836667625,13.7977538507,7.52864217758
