SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,6.19559192657,6.19559192657,0.0,6.19559192657,0.0,6.19559192657
100301,2,1,0.01,7.75015163422,7.75015163422,0.0,7.75015163422,0.0,7.75015163422
103001,3,1,0.01,7.79896497726,7.79896497726,0.0,7.79896497726,0.0,7.79896497726
103902,4,1,0.01,7.60180997849,7.60180997849,0.0,7.60180997849,0.0,7.60180997849
101104,5,1,0.01,8.48398303986,8.48398303986,0.0,8.48398303986,0.0,8.48398303986
101602,6,1,0.01,7.04796886444,7.04796886444,0.0,7.04796886444,0.0,7.04796886444
100308,7,1,0.01,9.7870798111,9.7870798111,0.0,9.7870798111,0.0,9.7870798111
103602,8,1,0.01,10.0239572525,10.0239572525,0.0,10.0239572525,0.0,10.0239572525
100304,9,1,0.01,7.29885292053,7.29885292053,0.0,7.29885292053,0.0,7.29885292053
104401,10,1,0.01,7.58791685104,7.58791685104,0.0,7.58791685104,0.0,7.58791685104
104003,11,1,0.01,5.74417924881,5.74417924881,0.0,5.74417924881,0.0,5.74417924881
105001,12,1,0.01,4.37023544312,4.37023544312,0.0,4.37023544312,0.0,4.37023544312
104301,13,1,0.01,8.53867435455,8.53867435455,0.0,8.53867435455,0.0,8.53867435455
104901,14,1,0.01,8.05410575867,8.05410575867,0.0,8.05410575867,0.0,8.05410575867
